"bin_midpoint","stage","hemisphere","slope","intercept","method_group","slope_metric","quantile","slope_filter_id","slope_qc_type","slope_occurrence_min","slope_collection_min","slope_mean","slope_sd","slope_lower_95","slope_upper_95","slope_se","p_value","r_squared","n_cells_model","n_resamples_valid","prop_negative","prop_positive","k_sample"
117.3,"Aptian","Southern",-0.012379858032018,9.92254483313118,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123.585,"Barremian","Northern",-0.287269992063209,36.6956106102106,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123.585,"Barremian","Southern",-0.410254967318743,58.7208796930791,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129.185,"Hauterivian","Northern",-0.485174519586109,51.4143078346676,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129.185,"Hauterivian","Southern",NA,NA,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134.825,"Valanginian","Northern",0.371163012090825,8.79098881568084,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134.825,"Valanginian","Southern",0.0919720075737203,15.5271546219889,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140.075,"Berriasian","Northern",-0.408373344992253,49.4368339866463,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146.15,"Tithonian","Northern",-0.0719668731018704,26.9993591529133,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146.15,"Tithonian","Southern",-2.06260353757004,140.644500293519,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,"Kimmeridgian","Northern",-0.584771049264246,64.7038561814152,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,"Kimmeridgian","Southern",-0.643869645108799,59.9095696873817,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158.15,"Oxfordian","Northern",-0.340333892200805,26.0840738334106,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158.15,"Oxfordian","Southern",-0.395990389867085,42.6667853525496,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.4,"Callovian","Northern",-0.865666127698956,63.854198182412,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.4,"Callovian","Southern",-0.077573480277315,41.3038601293602,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166.75,"Bathonian","Northern",-0.170084814161317,39.9091559607701,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166.75,"Bathonian","Southern",-0.777674668802067,58.967440807248,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169.55,"Bajocian","Northern",-0.339699878753368,31.1282413718077,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169.55,"Bajocian","Southern",-0.77882387709653,56.5072859949008,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172.8,"Aalenian","Northern",0.100771230390081,3.43438542576885,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172.8,"Aalenian","Southern",NA,NA,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.45,"Toarcian","Northern",-0.202989405644372,20.8335211260383,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.45,"Toarcian","Southern",-0.499250627565083,48.2855281517595,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188.55,"Pliensbachian","Northern",0.00509781140791328,14.9461265132948,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188.55,"Pliensbachian","Southern",-0.860505315051469,64.8060068142244,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196.2,"Sinemurian","Northern",-0.436196471903604,39.0000326310427,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196.2,"Sinemurian","Southern",0.042731819982147,19.854436998663,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.45,"Hettangian","Northern",0.159793860039852,2.38576603160033,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200.45,"Hettangian","Southern",0.0101258916845724,5.60791042515933,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203.55,"Rhaetian","Northern",0.0737401278410462,20.9235623806317,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203.55,"Rhaetian","Southern",-0.798835157294294,61.7212541164213,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216.5,"Norian","Northern",-0.0321129711821394,14.5859709016574,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216.5,"Norian","Southern",-0.260149313164382,23.9902978289601,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232.15,"Carnian","Northern",-0.0550112224172341,7.59124692871145,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232.15,"Carnian","Southern",-0.0599870260253966,6.41919680406989,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.232,"Ladinian","Northern",-0.15520556113906,25.4461435602555,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239.232,"Ladinian","Southern",-0.177748678179863,14.5638350835692,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244.082,"Anisian","Northern",0.0584355673337445,12.6870118809632,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244.082,"Anisian","Southern",-0.615945198064802,41.6681458844548,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248.3,"Olenekian","Northern",-0.0988736279711947,42.968968164039,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248.3,"Olenekian","Southern",0.169599525085942,22.4321091490316,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250.901,"Induan","Northern",-0.0651116385977366,27.5660851928921,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250.901,"Induan","Southern",0.19860605606887,7.83136465433157,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253.021,"Changhsingian","Northern",-0.297929876918123,27.108832900303,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253.021,"Changhsingian","Southern",0.482124237128703,16.8476668395013,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256.825,"Wuchiapingian","Northern",-0.35285036108759,34.7603641231173,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256.825,"Wuchiapingian","Southern",-0.0356816536764191,24.5389302513452,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261.895,"Capitanian","Northern",-0.292123263908517,38.0783211682843,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261.895,"Capitanian","Southern",0.16734047276777,9.56744878678489,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265.59,"Wordian","Northern",-0.276781043724394,32.4521146455452,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265.59,"Wordian","Southern",-0.315226740050106,33.7188024252516,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270.65,"Roadian","Northern",-0.22858082782445,18.8719969641716,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270.65,"Roadian","Southern",-0.145482996431456,25.1093941566168,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278.85,"Kungurian","Northern",-0.238409086294236,22.4082343627346,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278.85,"Kungurian","Southern",-0.191306688369255,25.9988971133364,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286.7,"Artinskian","Northern",-2.00765876517595,82.0941925344556,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286.7,"Artinskian","Southern",0.18606929672394,10.7570105533255,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291.81,"Sakmarian","Northern",-0.102137179392893,26.0251911611092,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291.81,"Sakmarian","Southern",-0.523614096093374,61.249449642183,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296.21,"Asselian","Northern",-0.0872007140149537,18.0721042863862,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296.21,"Asselian","Southern",-0.558525946474983,42.0390361795357,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301.3,"Gzhelian","Northern",-0.716158380913984,46.7073863909728,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301.3,"Gzhelian","Southern",-1.30760259740239,45.1867658337945,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305.35,"Kasimovian","Northern",NA,NA,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305.35,"Kasimovian","Southern",NA,NA,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311.1,"Moscovian","Northern",-0.159066606964324,10.227478938653,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311.1,"Moscovian","Southern",-0.132199109923645,21.244369591686,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319.3,"Bashkirian","Northern",-0.274889214644245,40.2278015096381,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319.3,"Bashkirian","Southern",-0.318731570129307,38.2339636834061,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326.85,"Serpukhovian","Northern",-1.61358564694248,57.911839610126,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326.85,"Serpukhovian","Southern",-0.270302421514643,36.5337152053799,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338.5,"Visean","Northern",0.00890865836961092,4.22843305750862,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338.5,"Visean","Southern",0.598760145615395,7.591228441289,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352.78,"Tournaisian","Northern",NA,NA,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352.78,"Tournaisian","Southern",-0.224345011707241,23.0705584766886,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365.505,"Famennian","Northern",NA,NA,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365.505,"Famennian","Southern",-0.149320627707721,18.0867274158278,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377.23,"Frasnian","Northern",-0.798283115287622,77.1090536201035,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377.23,"Frasnian","Southern",0.478757686107499,23.2158542622763,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385.13,"Givetian","Northern",0.614855999973594,-1.51550324583182,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385.13,"Givetian","Southern",-0.0344039447798703,12.0489624571127,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390.71,"Eifelian","Northern",NA,NA,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390.71,"Eifelian","Southern",0.046475230734105,19.9880691764315,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402.045,"Emsian","Northern",-0.343618673984364,31.0772229202002,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402.045,"Emsian","Southern",-0.200144890986996,29.4939934523452,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411.82,"Pragian","Northern",NA,NA,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411.82,"Pragian","Southern",0.141835075014891,9.17807630180566,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416.32,"Lochkovian","Northern",NA,NA,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416.32,"Lochkovian","Southern",0.319219276132549,19.0926511383751,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421.16,"Pridoli","Northern",NA,NA,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421.16,"Pridoli","Southern",0.0578644520569738,23.178370050808,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
423.85,"Ludfordian","Northern",NA,NA,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
423.85,"Ludfordian","Southern",0.737068954384817,14.8846041299033,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425.85,"Gorstian","Northern",NA,NA,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425.85,"Gorstian","Southern",1.62349184957378,-13.3523656219411,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428.65,"Homerian","Northern",-0.700604395669135,36.0779934186699,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428.65,"Homerian","Southern",1.24040533638117,9.57521485002218,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431.75,"Sheinwoodian","Northern",NA,NA,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431.75,"Sheinwoodian","Southern",0.218514033611956,26.5266883489179,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435.75,"Telychian","Northern",-0.425705300936965,21.8181316957749,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435.75,"Telychian","Southern",-0.179021111247101,25.9109172896101,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439.55,"Aeronian","Northern",NA,NA,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439.55,"Aeronian","Southern",1.46205465295601,0.448364577613402,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
441.8,"Rhuddanian","Northern",-0.985072582271903,48.8989118538803,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
441.8,"Rhuddanian","Southern",1.27990861140296,5.1100706691075,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444.15,"Hirnantian","Northern",NA,NA,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444.15,"Hirnantian","Southern",1.11754329266787,12.1216284684116,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,"Katian","Northern",-0.336861734084644,21.6049376838898,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,"Katian","Southern",0.163392363476076,10.7065879365663,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455.5,"Sandbian","Northern",NA,NA,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455.5,"Sandbian","Southern",0.150743643825578,17.3913929568122,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463.8,"Darriwilian","Northern",-0.289429829771774,15.2681606074425,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463.8,"Darriwilian","Southern",0.257505445752005,9.44171797361914,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.35,"Dapingian","Northern",-1.56249893761444,80.1052765048747,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470.35,"Dapingian","Southern",NA,NA,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474.2,"Floian","Northern",-0.649386838389172,26.9966122481899,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474.2,"Floian","Southern",0.133113384416628,13.2936276934931,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481.975,"Tremadocian","Northern",-0.411999863256138,35.6065957900709,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481.975,"Tremadocian","Southern",0.581660175018203,10.5855622715232,"percentile_latbin_OLS","q50","q50","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00585,"Holocene","Northern",-1.01612939931018,86.8181954954325,"percentile_latbin_OLS","q60","q60","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.00585,"Holocene","Southern",0.104497823812576,25.7255021287072,"percentile_latbin_OLS","q60","q60","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.29585,"Pleistocene","Northern",-0.491912309428989,41.4247310293002,"percentile_latbin_OLS","q60","q60","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.29585,"Pleistocene","Southern",-0.200545685402522,20.7871217884423,"percentile_latbin_OLS","q60","q60","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.09,"Piacenzian","Northern",0.0212465995916112,44.6794271766236,"percentile_latbin_OLS","q60","q60","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.09,"Piacenzian","Southern",-0.480029413545067,35.517068360914,"percentile_latbin_OLS","q60","q60","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.4665,"Zanclean","Northern",-0.54492211469228,48.6206601283173,"percentile_latbin_OLS","q60","q60","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.4665,"Zanclean","Southern",-0.31258064703975,34.4877933965464,"percentile_latbin_OLS","q60","q60","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6.2895,"Messinian","Northern",-1.08014101308024,87.457473007627,"percentile_latbin_OLS","q60","q60","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6.2895,"Messinian","Southern",NA,NA,"percentile_latbin_OLS","q60","q60","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9.438,"Tortonian","Northern",-0.79226285012888,65.9723737586464,"percentile_latbin_OLS","q60","q60","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9.438,"Tortonian","Southern",-0.331707211707274,34.9623563663987,"percentile_latbin_OLS","q60","q60","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.725,"Serravallian","Northern",0.0994702754472115,12.1833732003553,"percentile_latbin_OLS","q60","q60","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.725,"Serravallian","Southern",0.0210839506039801,9.7881983055553,"percentile_latbin_OLS","q60","q60","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14.9,"Langhian","Northern",-0.424900330000771,37.8343292736339,"percentile_latbin_OLS","q60","q60","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.215,"Burdigalian","Northern",-0.221859243694448,20.6375251837131,"percentile_latbin_OLS","q60","q60","occurrence5","occurrence",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
