"bin_midpoint","stage","hemisphere","slope","slope_mean","slope_sd","slope_lower_95","slope_upper_95","intercept","slope_se","p_value","r_squared","n_cells_model","n_resamples_valid","prop_negative","prop_positive","k_sample","slope_filter_id","slope_qc_type","slope_occurrence_min","slope_collection_min","method_group","slope_metric","quantile","n_cells","n_valid_lat_bins","min_abs_lat_bin_mid","max_abs_lat_bin_mid","lat_range_diagnostic","has_tropical","has_temperate","has_polar","sum_nT","mean_nT","median_nT","min_nT","max_nT","has_adjacent_tt","k_min","k_max","k_mean","k_median","k_cv","k_evenness","dominant_lat_bin_prop","pass_tropical","pass_temperate","pass_polar","pass_adjacent_tt","pass_n_lat_bins","label","color","qc_name","qc_type","occurrence_min","collection_min","min_cells_per_latbin","zone_requirement","require_tropical","require_temperate","require_polar","require_adjacent_tt","require_min_lat_bins","sampling_profile_dissim","slope_90deg","slope_sampled_range","interval_width","slope_direction","method","lat_range","min_abs_lat","max_abs_lat"
152,"Kimmeridgian","Northern",-0.0531586099114185,-0.078812599030914,0.0367760091063622,-0.129790241389938,-0.0520135653879864,19.3390867355321,0.227114505661102,0.82564373296664,0.0106613576849202,7,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,9,7,1.592369,80.405932,78.813563,TRUE,TRUE,TRUE,1937,215.222222222222,80,5,1110,TRUE,0,3,0.5,0,1.57181049598675,0,0.333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.611111111111111,-4.78427489202767,-4.18961945124601,0.077776676001952,"normal_LDG","grid_cell_balanced_resampling_OLS",78.813563,1.592369,80.405932
158.15,"Oxfordian","Northern",-0.383307392545913,-0.381536225044744,0.0716640962013008,-0.49850942003516,-0.246578352907608,36.9458763808622,0.253404373943127,0.15956908003847,0.231121805847742,10,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,19,10,1.592369,80.405932,78.813563,TRUE,TRUE,TRUE,3921,206.368421052632,38,7,1438,TRUE,0,4,1.05555555555556,1,1.19269407064956,0,0.210526315789474,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.31578947368421,-34.4976653291322,-30.209821330783,0.251931067127552,"normal_LDG","grid_cell_balanced_resampling_OLS",78.813563,1.592369,80.405932
163.4,"Callovian","Northern",-1.14871607711074,-1.15181446022796,0.171923821673158,-1.38979544066855,-0.771222670606817,68.1925586503474,0.439043380347753,0.0233472498302719,0.416978840655525,12,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,20,12,1.592369,53.750124,52.157755,TRUE,TRUE,FALSE,2596,129.8,48,6,949,TRUE,0,3,1.11111111111111,1,0.970748649845299,0,0.15,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.325,-103.384446939966,-59.9144517145028,0.618572770061737,"normal_LDG","grid_cell_balanced_resampling_OLS",52.157755,1.592369,53.750124
166.75,"Bathonian","Northern",-0.164888114240925,-0.143545950452241,0.221268030552152,-0.521614222513063,0.259940074872308,23.8607297866187,0.391329181685266,0.682007297234384,0.019521805921948,11,100,0.73,0.27,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,21,11,1.592369,53.750124,52.157755,TRUE,TRUE,FALSE,3781,180.047619047619,48,5,906,TRUE,0,4,1.16666666666667,1,1.02899151085505,0,0.19047619047619,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.30952380952381,-14.8399302816833,-8.60019386499018,0.781554297385371,"normal_LDG","grid_cell_balanced_resampling_OLS",52.157755,1.592369,53.750124
169.55,"Bajocian","Northern",-0.189480623211163,-0.19283045507783,0.0617554257678122,-0.292826992749685,-0.0568718059272315,18.8977075384602,0.152173142877443,0.257914665777226,0.156441676401543,10,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,24,10,1.592369,80.405932,78.813563,TRUE,TRUE,TRUE,1891,78.7916666666667,36,5,410,TRUE,0,6,1.33333333333333,1,1.3853222177742,0,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.25,-17.0532560890047,-14.9336430347322,0.235955186822453,"normal_LDG","grid_cell_balanced_resampling_OLS",78.813563,1.592369,80.405932
172.8,"Aalenian","Northern",-0.188011591865867,-0.200308108748832,0.0402789889901623,-0.249721174281154,-0.143845236722168,30.2669116839696,0.63991715552858,0.779429522958275,0.0103801894536124,10,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,13,10,21.178301,80.405932,59.227631,TRUE,TRUE,TRUE,1146,88.1538461538462,58,5,401,TRUE,0,3,0.722222222222222,1,1.14430443886195,0,0.230769230769231,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.384615384615385,-16.9210432679281,-11.1354811867542,0.105875937558985,"normal_LDG","grid_cell_balanced_resampling_OLS",59.227631,21.178301,80.405932
179.45,"Toarcian","Northern",-0.0445091622063801,-0.023677614073486,0.187078394317588,-0.35158164201217,0.279094137165156,29.2731685263682,0.33927103219133,0.686353470898476,0.0189697731837701,11,100,0.56,0.44,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,23,11,1.592369,80.405932,78.813563,TRUE,TRUE,TRUE,5097,221.608695652174,41,5,2221,TRUE,0,4,1.27777777777778,1,0.997383433233078,0,0.173913043478261,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.260869565217391,-4.00582459857421,-3.50792565962976,0.630675779177326,"normal_LDG","grid_cell_balanced_resampling_OLS",78.813563,1.592369,80.405932
188.55,"Pliensbachian","Northern",-0.19349190015014,-0.194659246004404,0.0722471677974239,-0.319031928341086,-0.0628268507539787,37.9630337997244,0.406551601035899,0.643120267733065,0.0223217377958378,12,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,25,12,7.986719,80.405932,72.419213,TRUE,TRUE,TRUE,5042,201.68,31,6,1188,TRUE,0,4,1.38888888888889,1,0.960881947820365,0,0.16,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.24,-17.4142710135126,-14.0125311307478,0.256205077587107,"normal_LDG","grid_cell_balanced_resampling_OLS",72.419213,7.986719,80.405932
196.2,"Sinemurian","Northern",-0.550190184661294,-0.61209324587689,0.126037458649121,-0.825645063301225,-0.467263150687398,54.1350163653633,0.432888762586475,0.185164328252415,0.20807141449633,10,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,19,10,11.216828,66.77291,55.556082,TRUE,TRUE,TRUE,1504,79.1578947368421,44,7,330,TRUE,0,4,1.05555555555556,1,1.23616673478421,0,0.210526315789474,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.928571428571428,-49.5171166195165,-30.566411014638,0.358381912613827,"normal_LDG","grid_cell_balanced_resampling_OLS",55.556082,11.216828,66.77291
200.45,"Hettangian","Northern",0.039557546206154,0.0245011580391919,0.0546540263282269,-0.0518872206916804,0.0867606152421389,29.3981906092259,0.650811563591531,0.939260343298492,0.000890284584788638,9,100,0.44,0.56,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,11,9,14.483604,66.77291,52.289306,TRUE,TRUE,TRUE,674,61.2727272727273,24,6,269,TRUE,0,2,0.611111111111111,0.5,1.14185837321546,0,0.181818181818182,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,1.2,3.56017915855386,2.06843663818273,0.138647835933819,"reverse_LDG","grid_cell_balanced_resampling_OLS",52.289306,14.483604,66.77291
203.55,"Rhaetian","Northern",-0.148165722115785,-0.178695841754937,0.0711548237542996,-0.294262640993367,-0.087857262605447,33.576345334011,0.467460991993415,0.76321626193562,0.0198445605912941,7,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,14,7,14.483604,80.405932,65.922328,TRUE,TRUE,TRUE,1820,130,16,6,1233,TRUE,0,4,0.777777777777778,0,1.62365467443072,0,0.285714285714286,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.5625,-13.3349149904207,-9.76742933167365,0.20640537838792,"normal_LDG","grid_cell_balanced_resampling_OLS",65.922328,14.483604,80.405932
216.5,"Norian","Northern",-0.156036116544201,-0.159753135820028,0.158489544852182,-0.454581746528591,0.0949183616080429,31.0538498386381,0.343868114985326,0.600012225362438,0.0284886186610994,12,100,0.79,0.21,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,19,12,4.782054,80.405932,75.623878,TRUE,TRUE,TRUE,1537,80.8947368421053,54,5,344,TRUE,0,2,1.05555555555556,1,0.826677564707986,0,0.105263157894737,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.85,-14.0432504889781,-11.8000562411324,0.549500108136633,"normal_LDG","grid_cell_balanced_resampling_OLS",75.623878,4.782054,80.405932
232.15,"Carnian","Northern",-0.265407092252758,-0.172467782447534,0.142235483932258,-0.335564639281709,-0.00170663661499868,27.4598884938141,0.363013536270615,0.499491669119383,0.0521348912119939,11,100,0.97,0.03,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,19,11,4.782054,80.405932,75.623878,TRUE,TRUE,TRUE,2902,152.736842105263,25,6,2164,TRUE,0,5,1.05555555555556,1,1.23616673478421,0,0.263157894736842,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.342105263157895,-23.8866383027482,-20.0711135648573,0.333858002666711,"normal_LDG","grid_cell_balanced_resampling_OLS",75.623878,4.782054,80.405932
239.232,"Ladinian","Northern",-0.0727635988280312,-0.151211252834059,0.219493478700291,-0.560216415574779,0.151576535415911,16.5487352436343,0.24543087864014,0.643897154351991,0.0379442920454706,8,100,0.75,0.25,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,14,8,4.782054,80.405932,75.623878,TRUE,TRUE,TRUE,1257,89.7857142857143,57.5,7,404,TRUE,0,5,0.777777777777778,0,1.62365467443072,0,0.357142857142857,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.9,-6.54872389452281,-5.50266552061198,0.71179295099069,"normal_LDG","grid_cell_balanced_resampling_OLS",75.623878,4.782054,80.405932
244.082,"Anisian","Northern",-0.278881084098285,-0.30722612057432,0.140894943789409,-0.601327673020549,-0.0930634070801583,42.7498418448457,0.434466759298209,0.556037717344708,0.0608087179115377,8,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,16,8,1.592369,66.77291,65.180541,TRUE,TRUE,TRUE,3585,224.0625,125,37,1358,TRUE,0,3,0.888888888888889,0,1.33049636911767,0,0.1875,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.208333333333333,-25.0992975688457,-18.1776199361927,0.50826426594039,"normal_LDG","grid_cell_balanced_resampling_OLS",65.180541,1.592369,66.77291
248.3,"Olenekian","Northern",0.240193354327412,0.229445270980918,0.0545797523622908,0.163604245733152,0.302012933292532,38.7313806841624,0.40280829032611,0.563046693307325,0.0313123911111143,13,100,0,1,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,16,13,1.592369,66.77291,65.180541,TRUE,TRUE,TRUE,1345,84.0625,25,5,489,TRUE,0,3,0.888888888888889,1,0.853194688491782,0,0.1875,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.4375,21.6174018894671,15.6559327796654,0.13840868755938,"reverse_LDG","grid_cell_balanced_resampling_OLS",65.180541,1.592369,66.77291
250.901,"Induan","Northern",-0.130097887814364,-0.131494125364924,0.0860571907149118,-0.316494661142671,0.0373675289887549,42.1814616069224,0.310668539438926,0.687940542396257,0.01283474250879,15,100,0.94,0.06,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,24,15,1.592369,80.405932,78.813563,TRUE,TRUE,TRUE,3330,138.75,51,5,733,TRUE,0,4,1.33333333333333,1,0.727606875108999,0,0.166666666666667,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.708333333333333,-11.7088099032928,-10.2534780774243,0.353862190131426,"normal_LDG","grid_cell_balanced_resampling_OLS",78.813563,1.592369,80.405932
253.021,"Changhsingian","Northern",-0.670414643595058,-0.693829935025264,0.0673647217445068,-0.810215112058444,-0.602268863251348,50.3930164847519,0.42026066383909,0.149739298174883,0.272142530970573,9,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,14,9,1.592369,80.405932,78.813563,TRUE,TRUE,TRUE,4279,305.642857142857,85,5,1795,TRUE,0,3,0.777777777777778,0.5,1.21218305346265,0,0.214285714285714,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,1.07142857142857,-60.3373179235552,-52.8377667491016,0.207946248807096,"normal_LDG","grid_cell_balanced_resampling_OLS",78.813563,1.592369,80.405932
256.825,"Wuchiapingian","Northern",-0.525611445205831,-0.538241576168009,0.105828981255129,-0.7264109601717,-0.366190295067196,47.2835497198271,0.303066210566418,0.117378618871534,0.207902473284528,13,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,24,13,1.592369,80.405932,78.813563,TRUE,TRUE,TRUE,5382,224.25,124,5,1103,TRUE,0,5,1.33333333333333,1,0.996316746232607,0,0.208333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.0952380952380953,-47.3050300685248,-41.4253107502508,0.360220665104504,"normal_LDG","grid_cell_balanced_resampling_OLS",78.813563,1.592369,80.405932
261.895,"Capitanian","Northern",-0.401978350607892,-0.407739296125011,0.0687163933826295,-0.519162556541525,-0.298726462786808,44.8616764959355,0.374008310331905,0.231546240864947,0.154618245614147,11,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,16,11,1.592369,80.405932,78.813563,TRUE,TRUE,TRUE,2548,159.25,39.5,20,1283,TRUE,0,2,0.888888888888889,1,0.936396409270197,0,0.125,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.602678571428571,-36.1780515547103,-31.6813460602712,0.220436093754717,"normal_LDG","grid_cell_balanced_resampling_OLS",78.813563,1.592369,80.405932
265.59,"Wordian","Northern",-0.490756879363457,-0.483488747158148,0.12769533532664,-0.636065538879598,-0.27311321109941,51.8033715870175,0.247832317240595,0.0910385433931599,0.284568928916939,11,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,15,11,4.782054,80.405932,75.623878,TRUE,TRUE,TRUE,1688,112.533333333333,54,6,656,TRUE,0,3,0.833333333333333,1,1.02899151085505,0,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.85,-44.1681191427111,-37.1129383726428,0.362952327780188,"normal_LDG","grid_cell_balanced_resampling_OLS",75.623878,4.782054,80.405932
270.65,"Roadian","Northern",-0.2425561292846,-0.332423662899811,0.17996780133303,-0.640323666980173,-0.137378850853084,25.8099273488234,0.186596936705386,0.12407515461236,0.172264837907332,15,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,25,15,4.782054,80.405932,75.623878,TRUE,TRUE,TRUE,3985,159.4,93,6,519,TRUE,0,3,1.38888888888889,1,0.659839552689984,0,0.12,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,1,-21.830051635614,-18.3430351291708,0.502944816127089,"normal_LDG","grid_cell_balanced_resampling_OLS",75.623878,4.782054,80.405932
278.85,"Kungurian","Northern",-0.287292301719301,-0.290701503725641,0.0689175964776021,-0.401464849491349,-0.162509991929944,33.1524880403534,0.299497101048863,0.370772572787964,0.101036557077853,10,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,20,10,4.782054,80.405932,75.623878,TRUE,TRUE,TRUE,2207,110.35,59.5,5,855,TRUE,0,4,1.11111111111111,1,1.15044748327106,0,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.466666666666667,-25.856307154737,-21.7261579755596,0.238954857561405,"normal_LDG","grid_cell_balanced_resampling_OLS",75.623878,4.782054,80.405932
286.7,"Artinskian","Northern",-0.400466022003016,-0.458502830316564,0.125717210396243,-0.638102188055327,-0.315732737164029,48.3946556694439,0.696938571853414,0.581350885530379,0.0396358606813753,10,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,13,10,4.782054,48.647908,43.865854,TRUE,TRUE,FALSE,1141,87.7692307692308,83,5,255,TRUE,0,3,0.722222222222222,1,1.14430443886195,0,0.230769230769231,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.571428571428571,-36.0419419802714,-17.5667840531451,0.322369450891298,"normal_LDG","grid_cell_balanced_resampling_OLS",43.865854,4.782054,48.647908
291.81,"Sakmarian","Northern",0.126917996640904,0.131574658481928,0.00719408856733305,0.124812392429253,0.141399386578132,26.9097973658695,0.372020642444909,0.741045996612742,0.0127434505210235,11,100,0,1,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,13,11,4.782054,66.77291,61.990856,TRUE,TRUE,TRUE,1347,103.615384615385,42,17,449,TRUE,0,2,0.722222222222222,1,0.926464372710492,0,0.153846153846154,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.0448717948717948,11.4226196976814,7.86775525357479,0.0165869941488783,"reverse_LDG","grid_cell_balanced_resampling_OLS",61.990856,4.782054,66.77291
296.21,"Asselian","Northern",-0.256288659435355,-0.290338665551387,0.0676819111196301,-0.3788124420569,-0.200170392741249,39.2425955126593,0.53683319084668,0.645677026358281,0.0375459410032662,8,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,10,8,4.782054,66.77291,61.990856,TRUE,TRUE,TRUE,550,55,40,6,149,TRUE,0,2,0.555555555555556,0,1.26862593569022,0,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.409090909090909,-23.065979349182,-15.8875533814901,0.178642049315651,"normal_LDG","grid_cell_balanced_resampling_OLS",61.990856,4.782054,66.77291
301.3,"Gzhelian","Northern",-1.18210778099998,-1.18210778099998,0,-1.18210778099998,-1.18210778099998,63.8927938584894,0.377415589437132,0.0519803241812906,0.76581022327058,5,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,5,5,4.782054,59.588323,54.806269,TRUE,TRUE,FALSE,457,91.4,32,7,347,TRUE,0,1,0.277777777777778,0,1.65919895626492,0,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.571428571428571,-106.389700289998,-64.7869170324781,0,"normal_LDG","grid_cell_balanced_resampling_OLS",54.806269,4.782054,59.588323
305.35,"Kasimovian","Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,2,2,14.483604,35.709438,21.225834,TRUE,TRUE,FALSE,30,15,15,7,23,FALSE,0,1,0.111111111111111,0,2.910427500436,0,0.5,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,1,NA,NA,NA,NA,"grid_cell_balanced_resampling_OLS",21.225834,14.483604,35.709438
311.1,"Moscovian","Northern",-1.17613393620128,-1.17613393620128,0,-1.17613393620128,-1.17613393620128,35.6761546251717,0.461839438930014,0.125758121668097,0.764298861829294,4,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,4,4,7.986719,31.874494,23.887775,TRUE,TRUE,FALSE,225,56.25,26,5,168,FALSE,0,1,0.222222222222222,0,1.92506684375924,0,0.25,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.9,-105.852054258115,-28.0952228378406,0,"normal_LDG","grid_cell_balanced_resampling_OLS",23.887775,7.986719,31.874494
319.3,"Bashkirian","Northern",-0.397400516466232,-0.511735906465821,0.163862450870423,-0.706172450761851,-0.317716827469931,35.8761513993529,0.478181149927141,0.452665145828138,0.147243750144198,6,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,8,6,4.782054,53.750124,48.96807,TRUE,TRUE,FALSE,340,42.5,33,5,121,TRUE,0,2,0.444444444444444,0,1.58578241961277,0,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,1,-35.7660464819609,-19.4599363083546,0.38845562329192,"normal_LDG","grid_cell_balanced_resampling_OLS",48.96807,4.782054,53.750124
326.85,"Serpukhovian","Northern",-5.54227403770865,-5.10418307437229,0.506932222722428,-5.54227403770865,-4.52345784390315,94.4035725398502,0.403821009001399,0.00526696130768866,0.98949381826604,4,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,5,4,4.782054,14.483604,9.70155,TRUE,FALSE,FALSE,597,119.4,58,5,283,TRUE,0,2,0.277777777777778,0,2.06824733985651,0,0.4,TRUE,FALSE,TRUE,TRUE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.75,-498.804663393779,-53.7686486905324,1.0188161938055,"normal_LDG","grid_cell_balanced_resampling_OLS",9.70155,4.782054,14.483604
338.5,"Visean","Northern",-0.195223996329817,-0.181658713752672,0.0144777226796363,-0.195223996329817,-0.16636169297419,8.77852632627747,0.315178373237738,0.59880633479558,0.160956357000156,4,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,5,4,4.782054,24.63659,19.854536,TRUE,FALSE,FALSE,67,13.4,14,5,21,TRUE,0,2,0.277777777777778,0,2.06824733985651,0,0.4,TRUE,FALSE,TRUE,TRUE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,1.17647058823529,-17.5701596696835,-3.87608186319422,0.0288623033556273,"normal_LDG","grid_cell_balanced_resampling_OLS",19.854536,4.782054,24.63659
352.78,"Tournaisian","Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,1,1,11.216828,11.216828,0,TRUE,FALSE,FALSE,58,58,58,58,58,FALSE,0,1,0.0555555555555556,0,4.24264068711929,0,1,TRUE,FALSE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.24,NA,NA,NA,NA,"grid_cell_balanced_resampling_OLS",0,11.216828,11.216828
365.505,"Famennian","Northern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,2,2,1.592369,4.782054,3.189685,TRUE,FALSE,FALSE,53,26.5,26.5,13,40,FALSE,0,1,0.111111111111111,0,2.910427500436,0,0.5,TRUE,FALSE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,2.31,NA,NA,NA,NA,"grid_cell_balanced_resampling_OLS",3.189685,1.592369,4.782054
