"bin_midpoint","stage.x","hemisphere","slope","intercept","slope_se","slope_lower_95","slope_upper_95","p_value","r_squared","n_cells_model","method","label","color","n_cells","n_valid_lat_bins","min_abs_lat","max_abs_lat","lat_range","sum_nT","mean_nT","median_nT","mean_t_over_nT","max_t_over_nT","prop_high_extrapolation","slope_direction","bin","stage.y","short","bottom","top","dur","climate_state","climate_color"
253.021,"Changhsingian","Southern",0.338223136604839,21.5666999510513,0.239336246625364,-0.130875906780874,0.807322179990552,0.195311012869081,0.199764200988374,10,"grid_cell_all_cells_OLS","bad","Bad hemisphere",10,5,1.76270386930565e-09,78.1351410873991,78.1351410856364,1594,159.4,58,0.816335363987326,1.78634209369335,0.2,"reverse_LDG",48,"Changhsingian","Chg",254.14,251.902,2.238,"Coldhouse","#B2CCC7"
256.825,"Wuchiapingian","Southern",-0.160004812800282,39.2905850029976,0.181618291689259,-0.515976664511231,0.195967038910666,0.387058271950334,0.0313265853246885,26,"grid_cell_all_cells_OLS","good","Southern",26,8,4.26441770555725e-10,79.8413809635514,79.841380963125,6805,261.730769230769,71.5,0.78250454003627,1.9719315793372,0.192307692307692,"normal_LDG",47,"Wuchiapingian","Wuc",259.51,254.14,5.37,"Coolhouse","#B3D8D0"
261.895,"Capitanian","Southern",-0.118731955410192,36.378376149756,0.318918744813652,-0.74381269524495,0.506348784424565,0.716746035876217,0.0124435527109895,13,"grid_cell_all_cells_OLS","good","Southern",13,8,6.16488951593962e-10,75.3909149406189,75.3909149400024,1134,87.2307692307692,64,0.790128615696349,1.86999332474669,0.153846153846154,"normal_LDG",46,"Capitanian","Cap",264.28,259.51,4.77,"Coolhouse","#B3D8D0"
265.59,"Wordian","Southern",-0.268289961531051,36.0385435635087,0.138596510734941,-0.539939122571536,0.00335919950943381,0.0647618719750776,0.135047155870282,26,"grid_cell_all_cells_OLS","good","Southern",26,9,4.26441770555725e-10,78.1351410873991,78.1351410869727,2518,96.8461538461538,51,0.726622416801288,1.69931122112038,0.0769230769230769,"normal_LDG",45,"Wordian","Wor",266.9,264.28,2.62,"Coolhouse","#B3D8D0"
270.65,"Roadian","Southern",-0.0959877494611305,22.6881770441608,0.113605066134916,-0.318653679085567,0.126678180163306,0.407247997183915,0.0314300120786206,24,"grid_cell_all_cells_OLS","good","Southern",24,6,4.26441770555725e-10,78.1351410873991,78.1351410869727,1462,60.9166666666667,33,0.998872959794609,1.89074324802151,0.125,"normal_LDG",44,"Roadian","Roa",274.4,266.9,7.5,"Coldhouse","#B2CCC7"
278.85,"Kungurian","Southern",-0.340975567724417,35.2671059481001,0.172793136651693,-0.679650115561736,-0.00230101988709763,0.0671766178341215,0.206096268951057,17,"grid_cell_all_cells_OLS","good","Southern",17,6,5.29315775766513e-10,78.1351410873991,78.1351410868698,5033,296.058823529412,55,0.525317407174649,1.23691423216079,0,"normal_LDG",43,"Kungurian","Kun",283.3,274.4,8.9,"Coolhouse","#B3D8D0"
286.7,"Artinskian","Southern",-0.0772981860549893,34.0716191781662,0.196252985521168,-0.461954037676479,0.3073576655665,0.697647763289052,0.00733314524228153,23,"grid_cell_all_cells_OLS","good","Southern",23,6,5.29315775766513e-10,71.4055877338143,71.405587733285,3178,138.173913043478,32,0.830230255127879,1.86999332474669,0.173913043478261,"normal_LDG",42,"Artinskian","Art",290.1,283.3,6.8,"Coolhouse","#B3D8D0"
291.81,"Sakmarian","Southern",-0.114504836608571,43.0457841266179,0.233736362630837,-0.572628107365011,0.343618434147868,0.628320837075735,0.00914600463244501,28,"grid_cell_all_cells_OLS","good","Southern",28,7,4.45028166401784e-10,71.4055877338143,71.4055877333693,2713,96.8928571428571,60,0.64980355485198,1.57524418360809,0.0714285714285714,"normal_LDG",41,"Sakmarian","Sak",293.52,290.1,3.42,"Coolhouse","#B3D8D0"
296.21,"Asselian","Southern",-0.653638796639874,47.3348366495512,0.429658844904044,-1.4957701326518,0.188492539372052,0.159156240523876,0.187938955137323,12,"grid_cell_all_cells_OLS","good","Southern",12,5,4.45028166401784e-10,59.8661434865445,59.8661434860995,2161,180.083333333333,37,0.548053424988925,1.91117410789999,0.0833333333333333,"normal_LDG",40,"Asselian","Ass",298.9,293.52,5.38,"Coolhouse","#B3D8D0"
301.3,"Gzhelian","Southern",-1.45598448310334,52.0757746400867,0.799549805297336,-3.02310210148612,0.11113313527944,0.101940554257944,0.269246852298635,11,"grid_cell_all_cells_OLS","good","Southern",11,4,5.29315775766513e-10,35.9866632607851,35.9866632602558,2746,249.636363636364,113,0.661068034394543,1.86813544379342,0.0909090909090909,"normal_LDG",39,"Gzhelian","Gzh",303.7,298.9,4.8,"Coldhouse","#B2CCC7"
305.35,"Kasimovian","Southern",4.44893445500355,45.7077322877512,4.40001821571017,-4.17510124778839,13.0729701577955,0.369154530226981,0.203561379801032,6,"grid_cell_all_cells_OLS","bad","Bad hemisphere",6,2,4.45028166401784e-10,8.05491679799916,8.05491679755413,1656,276,204.5,0.313273629383335,0.640879950298297,0,"reverse_LDG",38,"Kasimovian","Kas",307,303.7,3.3,"Coldhouse","#B2CCC7"
311.1,"Moscovian","Southern",-0.92607377872182,44.2593557327841,0.381915374825364,-1.67462791337953,-0.177519644064107,0.0337181074108034,0.348330551049451,13,"grid_cell_all_cells_OLS","good","Southern",13,6,7.06183333184951e-10,47.4513518070801,47.4513518063739,2174,167.230769230769,83,0.716264022985896,1.84283321701468,0.0769230769230769,"normal_LDG",37,"Moscovian","Mos",315.2,307,8.2,"Coldhouse","#B2CCC7"
319.3,"Bashkirian","Southern",-0.254063907183135,41.0003533858708,0.3536428229441,-0.947203840153571,0.4390760257873,0.487478119201757,0.0448177260135495,13,"grid_cell_all_cells_OLS","good","Southern",13,5,7.06183333184951e-10,58.0397712983848,58.0397712976786,908,69.8461538461538,68,0.83842693728227,1.7185894572444,0.0769230769230769,"normal_LDG",36,"Bashkirian","Bas",323.4,315.2,8.2,"Coldhouse","#B2CCC7"
326.85,"Serpukhovian","Southern",-0.496007392868189,34.9202586914799,0.801587867450172,-2.06711961307053,1.07510482733415,0.549895449395721,0.0368770163239427,12,"grid_cell_all_cells_OLS","good","Southern",12,4,9.86816655893968e-10,41.543504304562,41.5435043035752,1752,146,100,0.726998983913641,1.82096867009111,0.25,"normal_LDG",35,"Serpukhovian","Ser",330.3,323.4,6.9,"Coldhouse","#B2CCC7"
338.5,"Visean","Southern",-0.462714525894901,33.4635044001693,0.392804612139843,-1.23261156568899,0.307182513899191,0.253350344593635,0.0680622662378735,21,"grid_cell_all_cells_OLS","good","Southern",21,7,9.86816655893968e-10,46.2421951121174,46.2421951111306,5398,257.047619047619,56,0.714364993300735,1.77677604360618,0.0952380952380952,"normal_LDG",34,"Visean","Vis",346.7,330.3,16.4,"Coldhouse","#B2CCC7"
352.78,"Tournaisian","Southern",-0.329767386241705,30.8506175987425,0.309492431798353,-0.936372552566477,0.276837780083068,0.294873903943797,0.0353291194013967,33,"grid_cell_all_cells_OLS","good","Southern",33,8,8.91702874982649e-10,65.0141907678382,65.0141907669465,2968,89.9393939393939,51,0.823405546023655,1.86999332474669,0.0909090909090909,"normal_LDG",33,"Tournaisian","Tou",358.86,346.7,12.16,"Coolhouse","#B3D8D0"
365.505,"Famennian","Southern",-0.330139685462478,31.1991237752419,0.409943806088828,-1.13362954539658,0.473350174471624,0.427416041689799,0.0226383143930693,30,"grid_cell_all_cells_OLS","good","Southern",30,6,4.26441770555725e-10,38.0321722320325,38.0321722316061,2580,86,24,0.726514130783461,1.93485055533146,0.1,"normal_LDG",32,"Famennian","Fam",372.15,358.86,13.29,"Transitional","#E4E4E4"
377.23,"Frasnian","Southern",-0.547416137909097,55.5574383511859,0.448177044357423,-1.42584314484965,0.331010869031451,0.231435916178756,0.0473736982700618,32,"grid_cell_all_cells_OLS","good","Southern",32,7,3.65078715345249,48.4820559645641,44.8312688111116,4478,139.9375,62.5,0.706703977722131,1.84458423123438,0.15625,"normal_LDG",31,"Frasnian","Fra",382.31,372.15,10.16,"Warmhouse","#DECABC"
385.13,"Givetian","Southern",-0.249049641553577,28.9124264268367,0.224135533148989,-0.688355286525595,0.19025600341844,0.275045086568298,0.0383025075447166,33,"grid_cell_all_cells_OLS","good","Southern",33,8,3.6522458208122,79.9453396726969,76.2930938518847,12079,366.030303030303,53,0.697519662210677,1.76492964112619,0.0909090909090909,"normal_LDG",30,"Givetian","Giv",387.95,382.31,5.64,"Warmhouse","#DECABC"
390.71,"Eifelian","Southern",0.0500762246442063,22.2402948888755,0.233616681224908,-0.407812470556613,0.507964919845026,0.83172284375421,0.00152921857201671,32,"grid_cell_all_cells_OLS","good","Southern",32,8,1.70316160361233e-09,70.8215419754989,70.8215419737957,4300,134.375,39.5,0.727519287723452,1.86611853468796,0.09375,"reverse_LDG",29,"Eifelian","Eif",393.47,387.95,5.52,"Transitional","#E4E4E4"
402.045,"Emsian","Southern",-0.384835297240019,47.214150670539,0.206891992093389,-0.790343601743061,0.0206730072630237,0.0723859519133686,0.100403426386473,33,"grid_cell_all_cells_OLS","good","Southern",33,9,4.08713792828992,82.3823402179922,78.2952022897023,3910,118.484848484848,109,0.826282379405115,1.89356634799013,0.121212121212121,"normal_LDG",28,"Emsian","Ems",410.62,393.47,17.15,"Transitional","#E4E4E4"
411.82,"Pragian","Southern",0.220073407128464,21.7070037751442,0.493277437057554,-0.746750369504341,1.18689718376127,0.663435953333968,0.0163164914217727,14,"grid_cell_all_cells_OLS","good","Southern",14,7,7.19887659860661,62.4358517691374,55.2369751705308,1817,129.785714285714,76.5,0.885402592422179,1.74914441524458,0.142857142857143,"reverse_LDG",27,"Pragian","Pra",413.02,410.62,2.4,"Hothouse","#D6B6B7"
416.32,"Lochkovian","Southern",0.270845144034654,29.08080752722,0.288919607833909,-0.295437287319808,0.837127575389116,0.358709779725587,0.038410937548622,24,"grid_cell_all_cells_OLS","good","Southern",24,9,1.26551539039259e-10,64.7223937554405,64.722393755314,2828,117.833333333333,79,0.860516950143888,1.89074324802151,0.125,"reverse_LDG",26,"Lochkovian","Loc",419.62,413.02,6.6,"Hothouse","#D6B6B7"
421.16,"Pridoli","Southern",0.140739448739213,32.5004393070938,0.372340735303195,-0.589048392455049,0.870527289933476,0.711110485125625,0.0101021297287117,16,"grid_cell_all_cells_OLS","good","Southern",16,7,1.26551539039259e-10,59.8661434816568,59.8661434815302,1183,73.9375,41.5,1.0020349397858,1.86999332474669,0.25,"reverse_LDG",25,"Pridoli","Pri",422.7,419.62,3.08,"Hothouse","#D6B6B7"
423.85,"Ludfordian","Southern",0.109519573984058,45.4539327651829,0.730500361474544,-1.32226113450605,1.54130028247416,0.886684599358389,0.00447532568042566,7,"grid_cell_all_cells_OLS","good","Southern",7,6,3.954525493172e-09,55.7795906865042,55.7795906825497,1412,201.714285714286,81,0.84679785635239,1.65567698716088,0.142857142857143,"reverse_LDG",24,"Ludfordian","Lud",425,422.7,2.3,"Hothouse","#D6B6B7"
425.85,"Gorstian","Southern",1.68191760357387,-10.7347860376137,0.494148671408547,0.713386207613123,2.65044899953463,0.0271853550948575,0.743342136469473,6,"grid_cell_all_cells_OLS","bad","Bad hemisphere",6,3,14.4463806568204,55.112276535232,40.6658958784116,841,140.166666666667,90.5,1.22635031550762,1.9768979874378,0.333333333333333,"reverse_LDG",23,"Gorstian","Gor",426.7,425,1.7,"Warmhouse","#DECABC"
428.65,"Homerian","Southern",1.19539332800381,7.91336439851668,0.428387414785744,0.355753995023753,2.03503266098387,0.0106642308978921,0.261413020090821,24,"grid_cell_all_cells_OLS","good","Southern",24,7,2.20451420166933e-09,55.112276535232,55.1122765330275,3573,148.875,98,0.820691308758958,1.8453423267969,0.0833333333333333,"reverse_LDG",22,"Homerian","Hom",430.6,426.7,3.9,"Coolhouse","#B3D8D0"
431.75,"Sheinwoodian","Southern",0.51304182694606,27.6664298042379,0.767144647973661,-0.990561683082315,2.01664533697444,0.528519882733755,0.0693707627878631,8,"grid_cell_all_cells_OLS","good","Southern",8,4,7.42959081777158,59.8982374673323,52.4686466495607,1267,158.375,38,0.952201453319556,1.38334650599853,0,"reverse_LDG",21,"Sheinwoodian","She",432.9,430.6,2.3,"Coolhouse","#B3D8D0"
435.75,"Telychian","Southern",0.0630567034515059,34.5169687018177,0.657793585415412,-1.2262187239627,1.35233213086571,0.924634893278158,0.000483414486570388,21,"grid_cell_all_cells_OLS","good","Southern",21,6,7.26849384315721,47.3841920218782,40.115698178721,4111,195.761904761905,137,0.722891577655875,1.87807161644667,0.0952380952380952,"reverse_LDG",20,"Telychian","Tel",438.6,432.9,5.7,"Transitional","#E4E4E4"
439.55,"Aeronian","Southern",1.38214484409784,1.49792414337398,0.564832225968914,0.275073681198771,2.48921600699691,0.0369380111556972,0.399512097754126,11,"grid_cell_all_cells_OLS","good","Southern",11,4,3.63561188230767,59.8982374673323,56.2626255850246,1295,117.727272727273,96,0.755573277733877,1.77677604360618,0.181818181818182,"reverse_LDG",19,"Aeronian","Aer",440.5,438.6,1.9,"Coolhouse","#B3D8D0"
441.8,"Rhuddanian","Southern",0.677977866934655,22.0600142743945,0.563350931587504,-0.426189958976853,1.78214569284616,0.247443323041074,0.0880543278718433,17,"grid_cell_all_cells_OLS","good","Southern",17,6,1.71009868577941e-09,36.4463222099616,36.4463222082515,2561,150.647058823529,40,0.610550949512314,1.57524418360809,0.0588235294117647,"reverse_LDG",18,"Rhuddanian","Rhu",443.1,440.5,2.6,"Coolhouse","#B3D8D0"
444.15,"Hirnantian","Southern",-0.0793740513235962,31.5925575675599,0.365501492354021,-0.795756976337478,0.637008873690286,0.83066488213098,0.00276647490537789,19,"grid_cell_all_cells_OLS","good","Southern",19,6,11.805697699918,87.6553497854352,75.8496520855172,1832,96.421052631579,29,0.734997913788013,1.59203449797123,0.0526315789473684,"normal_LDG",17,"Hirnantian","Hir",445.2,443.1,2.1,"Coolhouse","#B3D8D0"
449,"Katian","Southern",0.15147875996201,26.852388988031,0.178753906875088,-0.198878897513162,0.501836417437183,0.400802016845406,0.0141588935248373,52,"grid_cell_all_cells_OLS","good","Southern",52,9,1.71009868577941e-09,84.0625448954282,84.0625448937181,17492,336.384615384615,134,0.70685888595199,1.98323877068925,0.0961538461538462,"reverse_LDG",16,"Katian","Kat",452.8,445.2,7.6,"Warmhouse","#DECABC"
455.5,"Sandbian","Southern",0.000464242771579291,44.9269501097609,0.228679489175587,-0.447747556012572,0.448676041555731,0.998390562714613,1.05674748023048e-07,41,"grid_cell_all_cells_OLS","good","Southern",41,9,4.10205669997321,82.9884517580278,78.8863950580546,13472,328.585365853659,161,0.682051390556848,1.99131309066468,0.146341463414634,"reverse_LDG",15,"Sandbian","Sbd",458.2,452.8,5.4,"Warmhouse","#DECABC"
463.8,"Darriwilian","Southern",0.133652074557427,18.4901193237335,0.110550455345653,-0.0830268179200518,0.350330967034906,0.232721664349749,0.0301600831219279,49,"grid_cell_all_cells_OLS","good","Southern",49,9,3.61254423121571,82.9884517580278,79.3759075268121,9342,190.65306122449,61,0.82972503528083,1.93485055533146,0.183673469387755,"reverse_LDG",14,"Darriwilian","Dar",469.4,458.2,11.2,"Hothouse","#D6B6B7"
470.35,"Dapingian","Southern",-1.58972263759189,65.8258213273168,1.12155017080301,-3.78796097236578,0.608515697182006,0.215548105807468,0.286643418067824,7,"grid_cell_all_cells_OLS","good","Southern",7,5,3.61254423121571,35.0207803852988,31.4082361540831,462,66,21,0.968272938156953,1.86812149114632,0.142857142857143,"normal_LDG",13,"Dapingian","Dap",471.3,469.4,1.9,"Hothouse","#D6B6B7"
474.2,"Floian","Southern",0.482911818156842,19.2094774320751,0.225438253283569,0.0410528417210467,0.924770794592637,0.0401502341465704,0.12893460990359,33,"grid_cell_all_cells_OLS","good","Southern",33,9,3.63561187781662,82.9884517580278,79.3528398802112,2352,71.2727272727273,48,0.938543656474892,1.99360975604642,0.212121212121212,"reverse_LDG",12,"Floian","Flo",477.1,471.3,5.8,"Hothouse","#D6B6B7"
481.975,"Tremadocian","Southern",0.123095649308386,28.099350318309,0.178779601424071,-0.227312369482793,0.473503668099564,0.495192873935169,0.0120098473265058,41,"grid_cell_all_cells_OLS","good","Southern",41,9,2.0694955291283e-09,73.8495459010786,73.8495458990091,4024,98.1463414634146,45,0.760639741748599,1.86999332474669,0.0975609756097561,"reverse_LDG",11,"Tremadocian","Tre",486.85,477.1,9.75,"Hothouse","#D6B6B7"
