"bin_midpoint","stage.x","hemisphere","slope","slope_mean","slope_sd","slope_lower_95","slope_upper_95","intercept","slope_se","p_value","r_squared","n_cells_model","n_resamples_valid","prop_negative","prop_positive","k_sample","slope_filter_id","slope_qc_type","slope_occurrence_min","slope_collection_min","method_group","slope_metric","quantile","n_cells","n_valid_lat_bins","min_abs_lat_bin_mid","max_abs_lat_bin_mid","lat_range_diagnostic","has_tropical","has_temperate","has_polar","sum_nT","mean_nT","median_nT","min_nT","max_nT","has_adjacent_tt","k_min","k_max","k_mean","k_median","k_cv","k_evenness","dominant_lat_bin_prop","pass_tropical","pass_temperate","pass_polar","pass_adjacent_tt","pass_n_lat_bins","label","color","qc_name","qc_type","occurrence_min","collection_min","min_cells_per_latbin","zone_requirement","require_tropical","require_temperate","require_polar","require_adjacent_tt","require_min_lat_bins","sampling_profile_dissim","slope_90deg","slope_sampled_range","interval_width","slope_direction","method","lat_range","min_abs_lat","max_abs_lat","bin","stage.y","short","bottom","top","dur","climate_state","climate_color"
129.185,"Hauterivian","Northern",-0.365177546534333,-0.29079368984627,0.201920003517828,-0.60736669603731,0.0173664962919365,38.3301182812443,0.340197955510522,0.503940533541012,0.0943785301777818,7,100,0.94,0.06,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,27,7,3.189685,76.366978,73.177293,TRUE,TRUE,TRUE,2492,92.2962962962963,36,6,672,TRUE,0,11,3,2,1.16666666666667,0,0.407407407407407,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.12962962962963,-32.8659791880899,-26.722704319764,0.624733192329247,"normal_LDG","grid_cell_balanced_resampling_OLS",73.177293,3.189685,76.366978,69,"Hauterivian","Hau",132.6,125.77,6.83,"Warmhouse","#DECABC"
134.825,"Valanginian","Northern",0.0240876071909357,0.0465815363775721,0.090321598549054,-0.100791198681549,0.215782576288586,6.89656228002695,0.0901798990041724,0.652355390000695,0.0360864964878766,8,100,0.42,0.58,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,38,8,3.189685,76.366978,73.177293,TRUE,TRUE,TRUE,3908,102.842105263158,38.5,5,1472,TRUE,0,10,4.22222222222222,4,0.801228281454649,0,0.263157894736842,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.466165413533835,2.16788464718422,1.76266588908001,0.316573774970135,"reverse_LDG","grid_cell_balanced_resampling_OLS",73.177293,3.189685,76.366978,68,"Valanginian","Val",137.05,132.6,4.45,"Warmhouse","#DECABC"
140.075,"Berriasian","Northern",0.0232536062736718,0.0434433008983947,0.26636246105743,-0.419687757969352,0.616530309165145,22.8280657513502,0.265916376909848,0.612171207138098,0.0454852185352787,8,100,0.48,0.52,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,37,8,3.189685,76.366978,73.177293,TRUE,TRUE,TRUE,1420,38.3783783783784,22,5,201,TRUE,0,10,4.11111111111111,4,0.855203639583608,0,0.27027027027027,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.108108108108108,2.09282456463046,1.70163595959512,1.0362180671345,"reverse_LDG","grid_cell_balanced_resampling_OLS",73.177293,3.189685,76.366978,67,"Berriasian","Ber",143.1,137.05,6.05,"Warmhouse","#DECABC"
146.15,"Tithonian","Northern",0.085896572385676,0.0988214930537456,0.114628492114727,-0.055354077963048,0.35569893583605,8.59018468357094,0.159183308809198,0.730111607769332,0.0213167995458023,8,100,0.23,0.77,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,34,8,3.189685,76.366978,73.177293,TRUE,TRUE,TRUE,4104,120.705882352941,47.5,5,1189,TRUE,0,10,3.77777777777778,3,0.905218435088964,0,0.294117647058824,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.117647058823529,7.73069151471084,6.28567864516233,0.411053013799098,"reverse_LDG","grid_cell_balanced_resampling_OLS",73.177293,3.189685,76.366978,66,"Tithonian","Tit",149.2,143.1,6.1,"Warmhouse","#DECABC"
152,"Kimmeridgian","Northern",-0.213893541656856,-0.259669572649382,0.179181930531743,-0.587575757823092,0.000440983550122585,26.3449841579217,0.48664811123416,0.562749623113348,0.0903310947617949,6,100,0.97,0.03,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,30,6,22.92951,76.366978,53.437468,TRUE,TRUE,TRUE,3750,125,29.5,7,1501,TRUE,0,7,3.33333333333333,4,0.924662100445346,0,0.233333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.692307692307692,-19.250418749117,-11.4299292876949,0.588016741373215,"normal_LDG","grid_cell_balanced_resampling_OLS",53.437468,22.92951,76.366978,65,"Kimmeridgian","Kim",154.8,149.2,5.6,"Transitional","#E4E4E4"
158.15,"Oxfordian","Northern",-0.100692763788667,-0.0958857096206391,0.0941726296016538,-0.267441145779989,0.145064799496087,16.6840392666131,0.260082764537143,0.737112690377302,0.0245781970180542,7,100,0.88,0.12,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,41,7,3.189685,76.366978,73.177293,TRUE,TRUE,TRUE,6960,169.756097560976,36,5,951,TRUE,0,13,4.55555555555556,2,1.10364169236573,0,0.317073170731707,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.565243902439024,-9.06234874098003,-7.36842387874307,0.412505945276076,"normal_LDG","grid_cell_balanced_resampling_OLS",73.177293,3.189685,76.366978,64,"Oxfordian","Oxf",161.5,154.8,6.7,"Transitional","#E4E4E4"
163.4,"Callovian","Northern",-0.910396899893665,-0.908932211330954,0.048891846722065,-0.990619231127276,-0.818893744950484,59.1071527131799,0.354255441214818,0.0513471458380648,0.565070463372201,7,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,27,7,9.609479,76.366978,66.757499,TRUE,TRUE,TRUE,2765,102.407407407407,55,5,452,TRUE,0,10,3,1,1.21335164821342,0,0.37037037037037,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.782608695652174,-81.9357209904298,-60.7758201342544,0.171725486176792,"normal_LDG","grid_cell_balanced_resampling_OLS",66.757499,9.609479,76.366978,63,"Callovian","Cal",165.3,161.5,3.8,"Coolhouse","#B3D8D0"
166.75,"Bathonian","Northern",-0.100286697332661,-0.103194698241397,0.356304816194931,-0.593730325959001,0.653956338074248,21.5713435237211,0.478836528846311,0.624611331682982,0.0514977350173394,7,100,0.64,0.36,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,33,7,9.609479,56.895757,47.286278,TRUE,TRUE,FALSE,2825,85.6060606060606,40,5,739,TRUE,0,14,3.66666666666667,3,1.16509141981603,0,0.424242424242424,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,1.03846153846154,-9.02580275993945,-4.74218464977405,1.24768666403325,"normal_LDG","grid_cell_balanced_resampling_OLS",47.286278,9.609479,56.895757,62,"Bathonian","Bat",168.2,165.3,2.9,"Coldhouse","#B2CCC7"
169.55,"Bajocian","Northern",-0.193483985390995,-0.202335348063632,0.0756908118908968,-0.347509254344806,-0.0852900306271424,19.678924399485,0.166711438578488,0.255903465997892,0.247562640627621,7,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,33,7,9.609479,76.366978,66.757499,TRUE,TRUE,TRUE,1972,59.7575757575758,22,5,444,TRUE,0,13,3.66666666666667,2,1.16509141981603,0,0.393939393939394,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.9,-17.4135586851896,-12.9165069612554,0.262219223717664,"normal_LDG","grid_cell_balanced_resampling_OLS",66.757499,9.609479,76.366978,61,"Bajocian","Baj",170.9,168.2,2.7,"Coolhouse","#B3D8D0"
172.8,"Aalenian","Northern",-0.188424995693315,-0.204525132985685,0.157861220948432,-0.48161009842834,0.0123714381511685,24.3525834732231,0.219156366450067,0.55976844801681,0.0723404253591519,7,100,0.93,0.07,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,25,7,16.155405,76.366978,60.211573,TRUE,TRUE,TRUE,1974,78.96,31,7,411,TRUE,0,9,2.77777777777778,2,1.12089250153616,0,0.36,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,1,-16.9582496123984,-11.3453653832127,0.493981536579509,"normal_LDG","grid_cell_balanced_resampling_OLS",60.211573,16.155405,76.366978,60,"Aalenian","Aal",174.7,170.9,3.8,"Transitional","#E4E4E4"
179.45,"Toarcian","Northern",-0.259212269758737,-0.290337642900143,0.131879594965804,-0.58117434412304,-0.10272228544646,34.2390266624244,0.265485682480764,0.401410728266209,0.0593227458523978,14,100,1,0,2,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,50,7,16.155405,76.366978,60.211573,TRUE,TRUE,TRUE,9427,188.54,61,5,2833,TRUE,0,19,5.55555555555556,3,1.25713961038542,0,0.38,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.615384615384615,-23.3291042782864,-15.6075785030739,0.47845205867658,"normal_LDG","grid_cell_balanced_resampling_OLS",60.211573,16.155405,76.366978,59,"Toarcian","Toa",184.2,174.7,9.5,"Warmhouse","#DECABC"
188.55,"Pliensbachian","Northern",-0.0166931922283133,-0.0038844331260719,0.213954940872883,-0.377818368094839,0.39768844197695,27.3294993696216,0.355484873526198,0.657883805971925,0.0296552561806611,9,100,0.56,0.44,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,65,9,3.189685,76.366978,73.177293,TRUE,TRUE,TRUE,8576,131.938461538462,43,6,1245,TRUE,1,22,7.22222222222222,3,1.01223287074437,0.138461538461538,0.338461538461538,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.0692307692307692,-1.50238730054819,-1.2215626187966,0.775506810071789,"normal_LDG","grid_cell_balanced_resampling_OLS",73.177293,3.189685,76.366978,58,"Pliensbachian","Plb",192.9,184.2,8.7,"Transitional","#E4E4E4"
196.2,"Sinemurian","Northern",0.0279130296673037,0.0421573803996333,0.104149315825992,-0.145563001805656,0.236942061637279,11.6742928319608,0.166181472133965,0.636660723095716,0.0336484616787316,9,100,0.41,0.59,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,46,9,3.189685,76.366978,73.177293,TRUE,TRUE,TRUE,2965,64.4565217391304,25,5,393,TRUE,1,14,5.11111111111111,3,0.945652173913043,0.195652173913043,0.304347826086957,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.156521739130435,2.51217267005733,2.04259995048197,0.382505063442935,"reverse_LDG","grid_cell_balanced_resampling_OLS",73.177293,3.189685,76.366978,57,"Sinemurian","Sin",199.5,192.9,6.6,"Transitional","#E4E4E4"
200.45,"Hettangian","Northern",0.405405365837161,0.40840568823454,0.0797249435321356,0.272189852205629,0.551374846878184,11.0910422099984,0.341676703247127,0.274161396499672,0.167439352567089,9,100,0,1,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,25,9,3.189685,76.366978,73.177293,TRUE,TRUE,TRUE,1300,52,27,8,182,TRUE,1,9,2.77777777777778,2,0.965608616365865,0.36,0.36,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.229090909090909,36.4864829253445,29.6664672396381,0.279184994672555,"reverse_LDG","grid_cell_balanced_resampling_OLS",73.177293,3.189685,76.366978,56,"Hettangian","Het",201.4,199.5,1.9,"Transitional","#E4E4E4"
203.55,"Rhaetian","Northern",-0.165295327819977,-0.165473335790476,0.0342115640785062,-0.226650969545863,-0.0948480592156941,21.75907281171,0.182485477395826,0.417939029551236,0.134753364002864,7,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,22,7,3.189685,76.366978,73.177293,TRUE,TRUE,TRUE,2160,98.1818181818182,22,5,1333,TRUE,0,7,2.44444444444444,1,1.00438089972656,0,0.318181818181818,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.545454545454545,-14.8765795037979,-12.0958646354135,0.131802910330169,"normal_LDG","grid_cell_balanced_resampling_OLS",73.177293,3.189685,76.366978,55,"Rhaetian","Rha",205.7,201.4,4.3,"Coolhouse","#B3D8D0"
216.5,"Norian","Northern",-0.454345414144032,-0.465948684094591,0.160152831787786,-0.81409204356361,-0.208964086639955,39.7948767351038,0.285424784161185,0.127247372299235,0.299508532039559,9,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,39,9,3.189685,76.366978,73.177293,TRUE,TRUE,TRUE,3314,84.974358974359,46,5,483,TRUE,1,7,4.33333333333333,4,0.399704032515895,0.230769230769231,0.17948717948718,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.634615384615384,-40.8910872729628,-33.2477674940241,0.605127956923656,"normal_LDG","grid_cell_balanced_resampling_OLS",73.177293,3.189685,76.366978,54,"Norian","Nor",227.3,205.7,21.6,"Transitional","#E4E4E4"
232.15,"Carnian","Northern",-0.235245732079572,-0.371233121567523,0.297154833551731,-1.0770142491883,-0.0116308274705894,19.9509694034948,0.280521993426643,0.419122645145587,0.134125426201178,7,100,0.99,0.01,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,29,7,9.609479,76.366978,66.757499,TRUE,TRUE,TRUE,4270,147.241379310345,15,5,2769,TRUE,0,7,3.22222222222222,3,0.817830429353891,0,0.241379310344828,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,2.04545454545455,-21.1721158871615,-15.7044167240563,1.06538342171771,"normal_LDG","grid_cell_balanced_resampling_OLS",66.757499,9.609479,76.366978,53,"Carnian","Car",237,227.3,9.7,"Transitional","#E4E4E4"
239.232,"Ladinian","Northern",-0.0272690199368437,-0.0855368829372694,0.225469462429222,-0.594554166863277,0.194941592754344,9.86415291506395,0.22404892169975,0.567599211117542,0.0488685272672538,9,100,0.6,0.4,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,26,9,3.189685,76.366978,73.177293,TRUE,TRUE,TRUE,1682,64.6923076923077,26.5,5,631,TRUE,1,6,2.88888888888889,2,0.610557994861059,0.346153846153846,0.230769230769231,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.346153846153846,-2.45421179431594,-1.99547306174125,0.789495759617622,"normal_LDG","grid_cell_balanced_resampling_OLS",73.177293,3.189685,76.366978,52,"Ladinian","Lad",241.464,237,4.464,"Coolhouse","#B3D8D0"
244.082,"Anisian","Northern",0.186944542075992,0.155191531946589,0.303335114716248,-0.391552920731918,0.68158370247904,21.4140080768811,0.340613145843882,0.505026661457512,0.0658650053305479,9,100,0.33,0.67,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,37,9,3.189685,76.366978,73.177293,TRUE,TRUE,TRUE,5604,151.459459459459,43,5,1370,TRUE,1,9,4.11111111111111,3,0.703352090793141,0.243243243243243,0.243243243243243,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.0347490347490347,16.8250087868393,13.6800955302457,1.07313662321096,"reverse_LDG","grid_cell_balanced_resampling_OLS",73.177293,3.189685,76.366978,51,"Anisian","Ani",246.7,241.464,5.236,"Warmhouse","#DECABC"
248.3,"Olenekian","Northern",-0.0281241185255166,-0.0508597814304326,0.118797236853303,-0.275668898354723,0.130415181747716,20.6901451115969,0.163671189295013,0.639347439024248,0.0140598893629132,18,100,0.6,0.4,2,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,37,9,3.189685,76.366978,73.177293,TRUE,TRUE,TRUE,4631,125.162162162162,60,5,864,TRUE,2,9,4.11111111111111,4,0.563207188761479,0.486486486486487,0.243243243243243,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.3996138996139,-2.53117066729649,-2.05804686170846,0.406084080102439,"normal_LDG","grid_cell_balanced_resampling_OLS",73.177293,3.189685,76.366978,50,"Olenekian","Ole",249.9,246.7,3.2,"Warmhouse","#DECABC"
250.901,"Induan","Northern",-0.237895869086863,-0.297373354624985,0.328680576380737,-0.97529684204901,0.192567325820542,38.6740016527463,0.33524306385803,0.376846689874584,0.158224877044143,7,100,0.79,0.21,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,39,7,3.189685,76.366978,73.177293,TRUE,TRUE,TRUE,3442,88.2564102564103,39,5,583,TRUE,0,11,4.33333333333333,4,0.87113474253124,0,0.282051282051282,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.205128205128205,-21.4106282178177,-17.408575715659,1.16786416786955,"normal_LDG","grid_cell_balanced_resampling_OLS",73.177293,3.189685,76.366978,49,"Induan","Ind",251.902,249.9,2.002,"Hothouse","#D6B6B7"
253.021,"Changhsingian","Northern",-0.47703710159845,-0.489859980907568,0.188371070117608,-0.875991988464625,-0.178847141095121,36.981647373593,0.252189529479844,0.0707371090224862,0.29021912393958,12,100,1,0,2,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,28,6,3.189685,76.366978,73.177293,TRUE,TRUE,TRUE,6457,230.607142857143,79,6,1116,TRUE,0,10,3.11111111111111,2,1.21808753581094,0,0.357142857142857,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.25,-42.9333391438606,-34.9082837555406,0.697144847369504,"normal_LDG","grid_cell_balanced_resampling_OLS",73.177293,3.189685,76.366978,48,"Changhsingian","Chg",254.14,251.902,2.238,"Coldhouse","#B2CCC7"
256.825,"Wuchiapingian","Northern",-0.62618744704715,-0.64363369670687,0.296940806463006,-1.19892575128126,-0.01087829329542,42.6343403631564,0.367254093748656,0.140699049596491,0.324215991117465,8,100,0.98,0.02,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,46,8,3.189685,76.366978,73.177293,TRUE,TRUE,TRUE,5748,124.95652173913,59,5,718,TRUE,0,19,5.11111111111111,3,1.16344974618987,0,0.41304347826087,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.280434782608696,-56.3568702342435,-45.8227022854913,1.18804745798584,"normal_LDG","grid_cell_balanced_resampling_OLS",73.177293,3.189685,76.366978,47,"Wuchiapingian","Wuc",259.51,254.14,5.37,"Coolhouse","#B3D8D0"
261.895,"Capitanian","Northern",-0.244034977689134,-0.339430260329304,0.321326341710688,-1.09001653662639,0.0286609501981129,28.8211879656678,0.531259214892736,0.555262090840712,0.0739382118752837,7,100,0.93,0.07,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,24,7,3.189685,76.366978,73.177293,TRUE,TRUE,TRUE,3526,146.916666666667,29,5,2276,TRUE,0,7,2.66666666666667,3,0.838525491562421,0,0.291666666666667,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.253676470588235,-21.9631479920221,-17.8578190646062,1.1186774868245,"normal_LDG","grid_cell_balanced_resampling_OLS",73.177293,3.189685,76.366978,46,"Capitanian","Cap",264.28,259.51,4.77,"Coolhouse","#B3D8D0"
265.59,"Wordian","Northern",-0.139395022257879,-0.176707083193913,0.0851611915125879,-0.314705607867145,-0.0598575619066533,14.4092177103559,0.118529152149207,0.239476051547611,0.221274605698139,8,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,23,8,3.189685,76.366978,73.177293,TRUE,TRUE,TRUE,2345,101.95652173913,25,6,726,TRUE,0,5,2.55555555555556,2,0.680889554928949,0,0.217391304347826,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.512743628185907,-12.5455520032091,-10.2005503865064,0.254848045960492,"normal_LDG","grid_cell_balanced_resampling_OLS",73.177293,3.189685,76.366978,45,"Wordian","Wor",266.9,264.28,2.62,"Coolhouse","#B3D8D0"
270.65,"Roadian","Northern",-0.661970553380571,-0.560464622003264,0.293796418468034,-0.926770580653199,-0.068097263576639,40.1981030227859,0.329024476465356,0.116435803414751,0.314224078999305,9,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,35,9,3.189685,76.366978,73.177293,TRUE,TRUE,TRUE,6652,190.057142857143,22,6,2859,TRUE,1,8,3.88888888888889,3,0.581342569982166,0.257142857142857,0.228571428571429,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.578571428571429,-59.5773498042514,-48.4412131421022,0.85867331707656,"normal_LDG","grid_cell_balanced_resampling_OLS",73.177293,3.189685,76.366978,44,"Roadian","Roa",274.4,266.9,7.5,"Coldhouse","#B2CCC7"
278.85,"Kungurian","Northern",-0.264738715750979,-0.321842016170541,0.216854644312933,-0.879116513240029,-0.0533501564965926,23.9691616062649,0.215172665088151,0.214295490893866,0.21050215761958,9,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,37,9,3.189685,76.366978,73.177293,TRUE,TRUE,TRUE,4132,111.675675675676,40,5,1068,TRUE,1,7,4.11111111111111,4,0.493196961916072,0.243243243243243,0.189189189189189,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.773648648648649,-23.8264844175881,-19.3728625709531,0.825766356743436,"normal_LDG","grid_cell_balanced_resampling_OLS",73.177293,3.189685,76.366978,43,"Kungurian","Kun",283.3,274.4,8.9,"Coolhouse","#B3D8D0"
286.7,"Artinskian","Northern",-0.746827747397505,-0.765003204553821,0.164282441215245,-1.0241164032866,-0.467284730524471,51.9339383891166,0.723466865572727,0.368089923476463,0.163608766869784,7,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,29,7,3.189685,56.895757,53.706072,TRUE,TRUE,FALSE,1866,64.3448275862069,51,6,180,TRUE,0,9,3.22222222222222,2,1.0837410434357,0,0.310344827586207,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.744827586206896,-67.2144972657755,-40.1091847733282,0.556831672762125,"normal_LDG","grid_cell_balanced_resampling_OLS",53.706072,3.189685,56.895757,42,"Artinskian","Art",290.1,283.3,6.8,"Coolhouse","#B3D8D0"
291.81,"Sakmarian","Northern",-0.105241182887196,-0.121275093323827,0.087012926160917,-0.30270564044256,0.00354256233900861,25.1767807216096,0.253675599221468,0.693122491901612,0.0277996796939292,8,100,0.96,0.04,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,31,8,3.189685,76.366978,73.177293,TRUE,TRUE,TRUE,1604,51.741935483871,22,5,487,TRUE,0,10,3.44444444444444,3,0.82258064516129,0,0.32258064516129,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.334677419354839,-9.47170645984762,-7.70126487580291,0.306248202781569,"normal_LDG","grid_cell_balanced_resampling_OLS",73.177293,3.189685,76.366978,41,"Sakmarian","Sak",293.52,290.1,3.42,"Coolhouse","#B3D8D0"
296.21,"Asselian","Northern",-0.0770953354233192,-0.117798057690796,0.150616241746704,-0.394653232755345,0.0648310576972817,11.8194481709778,0.154828609213614,0.645617547712948,0.0580406340920956,6,100,0.77,0.23,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,20,6,3.189685,76.366978,73.177293,TRUE,TRUE,TRUE,796,39.8,23,5,173,TRUE,0,8,2.22222222222222,1,1.18585412256314,0,0.4,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,1.025,-6.93858018809873,-5.64162794920551,0.459484290452626,"normal_LDG","grid_cell_balanced_resampling_OLS",73.177293,3.189685,76.366978,40,"Asselian","Ass",298.9,293.52,5.38,"Coolhouse","#B3D8D0"
