"bin_midpoint","stage","hemisphere","label","n_cells","n_lat_bins","min_abs_lat","max_abs_lat","min_abs_lat_bin_mid","max_abs_lat_bin_mid","n_cells_ge_60","n_cells_ge_66_5","n_cells_ge_70","n_cells_ge_75","prop_cells_ge_60","prop_cells_ge_66_5","prop_cells_ge_70","prop_cells_ge_75","reaches_60","reaches_66_5","reaches_70","reaches_75"
390.71,"Eifelian","Southern","bad",58,3,6.16488951593962e-10,84.0625449041577,9.73561,65.905157,10,5,4,3,0.172413793103448,0.0862068965517241,0.0689655172413793,0.0517241379310345,TRUE,TRUE,TRUE,TRUE
402.045,"Emsian","Northern","bad",27,2,9.27928154252489e-10,39.9747255378545,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
402.045,"Emsian","Southern","bad",90,3,4.06358651233977,82.3823402179922,9.73561,65.905157,18,11,10,6,0.2,0.122222222222222,0.111111111111111,0.0666666666666667,TRUE,TRUE,TRUE,TRUE
411.82,"Pragian","Northern","bad",17,2,2.34465021326614,33.1679172221827,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
411.82,"Pragian","Southern","bad",33,3,1.26551539039259e-10,75.488013877991,9.73561,65.905157,5,2,1,1,0.151515151515152,0.0606060606060606,0.0303030303030303,0.0303030303030303,TRUE,TRUE,TRUE,TRUE
416.32,"Lochkovian","Northern","bad",23,3,2.34465021326614,45.5739942769584,9.73561,65.905157,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
416.32,"Lochkovian","Southern","bad",53,3,1.26551539039259e-10,78.3446134979819,9.73561,65.905157,8,6,2,1,0.150943396226415,0.113207547169811,0.0377358490566038,0.0188679245283019,TRUE,TRUE,TRUE,TRUE
421.16,"Pridoli","Northern","bad",6,2,2.34465021326614,37.6237064720145,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
421.16,"Pridoli","Southern","bad",41,3,1.26551539039259e-10,71.4055877310898,9.73561,65.905157,5,3,1,0,0.121951219512195,0.0731707317073171,0.024390243902439,0,TRUE,TRUE,TRUE,FALSE
423.85,"Ludfordian","Northern","bad",2,1,4.03275003334193,12.0950715066435,9.73561,9.73561,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
423.85,"Ludfordian","Southern","bad",18,3,3.954525493172e-09,63.027197797347,9.73561,65.905157,1,0,0,0,0.0555555555555556,0,0,0,TRUE,FALSE,FALSE,FALSE
425.85,"Gorstian","Northern","bad",2,1,2.38733075125907,4.03275003334193,9.73561,9.73561,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
425.85,"Gorstian","Southern","bad",19,3,3.954525493172e-09,78.1351410917113,9.73561,65.905157,5,4,4,3,0.263157894736842,0.210526315789474,0.210526315789474,0.157894736842105,TRUE,TRUE,TRUE,TRUE
428.65,"Homerian","Northern","bad",26,2,1.44759933655248e-09,41.543504304041,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
428.65,"Homerian","Southern","bad",40,3,2.20451420166933e-09,78.135141084859,9.73561,65.905157,3,2,2,2,0.075,0.05,0.05,0.05,TRUE,TRUE,TRUE,TRUE
431.75,"Sheinwoodian","Northern","bad",4,1,2.38733075400165,16.6697104637711,9.73561,9.73561,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
431.75,"Sheinwoodian","Southern","bad",15,3,7.42959081777158,59.8982374673323,9.73561,65.905157,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
435.75,"Telychian","Northern","bad",25,2,1.3141055463697e-09,38.4492058588849,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
435.75,"Telychian","Southern","bad",60,3,3.63561188230767,82.9884517690208,9.73561,65.905157,9,8,8,6,0.15,0.133333333333333,0.133333333333333,0.1,TRUE,TRUE,TRUE,TRUE
439.55,"Aeronian","Northern","bad",9,2,3.65224582005127,30.8120452196425,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
439.55,"Aeronian","Southern","bad",25,3,1.34790432647556e-09,71.1873390297049,9.73561,65.905157,1,1,1,0,0.04,0.04,0.04,0,TRUE,TRUE,TRUE,FALSE
441.8,"Rhuddanian","Northern","bad",11,2,9.27928154252489e-10,35.9556358606973,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
441.8,"Rhuddanian","Southern","bad",29,3,1.71009868577941e-09,59.8982374673323,9.73561,65.905157,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
444.15,"Hirnantian","Northern","bad",14,2,9.27928154252489e-10,23.902660139509,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
444.15,"Hirnantian","Southern","bad",40,3,9.35561819540785,87.6553497854352,9.73561,65.905157,7,6,6,5,0.175,0.15,0.15,0.125,TRUE,TRUE,TRUE,TRUE
449,"Katian","Northern","bad",43,2,1.24697927044925e-09,31.5651755672796,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
449,"Katian","Southern","bad",98,3,7.06183333184951e-10,87.6553497854352,9.73561,65.905157,15,14,13,8,0.153061224489796,0.142857142857143,0.13265306122449,0.0816326530612245,TRUE,TRUE,TRUE,TRUE
455.5,"Sandbian","Northern","bad",34,2,2.42424213890532e-09,27.6050026484031,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
455.5,"Sandbian","Southern","bad",77,3,1.26551539039259e-10,87.6553497854352,9.73561,65.905157,12,11,8,5,0.155844155844156,0.142857142857143,0.103896103896104,0.0649350649350649,TRUE,TRUE,TRUE,TRUE
463.8,"Darriwilian","Northern","bad",38,2,2.42424213890532e-09,27.7805712530184,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
463.8,"Darriwilian","Southern","bad",85,3,2.0694955291283e-09,82.9884517580278,9.73561,65.905157,11,9,7,4,0.129411764705882,0.105882352941176,0.0823529411764706,0.0470588235294118,TRUE,TRUE,TRUE,TRUE
470.35,"Dapingian","Northern","bad",8,2,4.10489967700874,31.5651755619322,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
470.35,"Dapingian","Southern","bad",20,3,2.0694955291283e-09,62.2141685377112,9.73561,65.905157,1,0,0,0,0.05,0,0,0,TRUE,FALSE,FALSE,FALSE
474.2,"Floian","Northern","bad",25,2,1.64151674287322e-09,31.4736356557886,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
474.2,"Floian","Southern","bad",63,3,2.0694955291283e-09,82.9884517580278,9.73561,65.905157,9,5,4,3,0.142857142857143,0.0793650793650794,0.0634920634920635,0.0476190476190476,TRUE,TRUE,TRUE,TRUE
481.975,"Tremadocian","Northern","bad",25,2,1.3810723042121e-09,27.6050026428908,9.73561,30.640768,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
481.975,"Tremadocian","Southern","bad",76,3,2.0694955291283e-09,73.8495459010786,9.73561,65.905157,8,5,3,0,0.105263157894737,0.0657894736842105,0.0394736842105263,0,TRUE,TRUE,TRUE,FALSE
