"bin_midpoint","stage.x","hemisphere","slope","intercept","slope_se","slope_lower_95","slope_upper_95","p_value","r_squared","n_cells_model","method","label","color","n_cells","n_valid_lat_bins","min_abs_lat","max_abs_lat","lat_range","sum_nT","mean_nT","median_nT","mean_t_over_nT","max_t_over_nT","prop_high_extrapolation","slope_direction","bin","stage.y","short","bottom","top","dur","climate_state","climate_color"
196.2,"Sinemurian","Southern",-0.161385576689505,45.7439322530053,0.676181082417356,-1.48670049822752,1.16392934484851,0.820833506743476,0.0112645412421421,7,"grid_cell_all_cells_OLS","good","Southern",7,3,2.0694955291283e-09,71.9435853461596,71.9435853440901,1065,152.142857142857,50,0.669564653764238,1.3662806791993,0,"normal_LDG",57,"Sinemurian","Sin",199.5,192.9,6.6,"Transitional","#E4E4E4"
200.45,"Hettangian","Southern",0.0210683591513055,13.9124450582243,0.216027678199224,-0.402345890119174,0.444482608421785,0.928459081516292,0.00316043340305012,5,"grid_cell_all_cells_OLS","good","Southern",5,3,2.0694955291283e-09,71.9435853461596,71.9435853440901,148,29.6,20,0.64022821535635,1.18768673458094,0,"reverse_LDG",56,"Hettangian","Het",201.4,199.5,1.9,"Transitional","#E4E4E4"
203.55,"Rhaetian","Southern",-0.988265161641116,75.0640804866551,0.32140951336247,-1.61822780783156,-0.358302515450676,0.0218080525278509,0.61175861527478,8,"grid_cell_all_cells_OLS","good","Southern",8,3,6.47285962829153,71.9435853461596,65.4707257178681,904,113,121.5,0.407097871423173,1.17980258085626,0,"normal_LDG",55,"Rhaetian","Rha",205.7,201.4,4.3,"Coolhouse","#B3D8D0"
216.5,"Norian","Southern",-0.238013621275776,29.4010612982349,0.228648389821197,-0.686164465325322,0.21013722277377,0.328328892466029,0.119291507408876,10,"grid_cell_all_cells_OLS","good","Southern",10,3,2.0694955291283e-09,75.488013877991,75.4880138759215,1091,109.1,82.5,0.642503170765252,1.73081931712196,0.1,"normal_LDG",54,"Norian","Nor",227.3,205.7,21.6,"Transitional","#E4E4E4"
232.15,"Carnian","Southern",0.361129915186671,-8.33486221474372,0.248394575386794,-0.125723452571446,0.847983282944788,0.283188090679227,0.513819313344092,4,"grid_cell_all_cells_OLS","bad","Bad hemisphere",4,2,19.8399308938516,75.4880138788193,55.6480829849677,172,43,39.5,0.525098997915947,1.02477607451524,0,"reverse_LDG",53,"Carnian","Car",237,227.3,9.7,"Transitional","#E4E4E4"
239.232,"Ladinian","Southern",-0.0874690107405139,9.16109628729916,0.0695675958522237,-0.223821498610872,0.0488834771298445,0.297611036736056,0.345101673487459,5,"grid_cell_all_cells_OLS","bad","Bad hemisphere",5,2,1.26551540592264e-10,73.8495458962554,73.8495458961289,438,87.6,13,0.771605134909004,1.86999332474669,0.4,"normal_LDG",52,"Ladinian","Lad",241.464,237,4.464,"Coolhouse","#B3D8D0"
244.082,"Anisian","Southern",-0.207389057462272,21.5602400981083,0.209296746302281,-0.617610680214743,0.202832565290199,0.377832014892177,0.197085994824087,6,"grid_cell_all_cells_OLS","good","Southern",6,3,1.57813971479026e-09,73.8495458962554,73.8495458946773,283,47.1666666666667,32.5,0.669239482206845,1.30779448082307,0,"normal_LDG",51,"Anisian","Ani",246.7,241.464,5.236,"Warmhouse","#DECABC"
248.3,"Olenekian","Southern",0.0512149582404919,25.2685569260451,0.121167649740993,-0.186273635251854,0.288703551732837,0.745414060537812,0.151576823454121,3,"grid_cell_all_cells_OLS","good","Southern",3,3,8.13449394917513,47.8962635956082,39.7617696464331,52,17.3333333333333,15,0.530416869294599,0.643411721134604,0,"reverse_LDG",50,"Olenekian","Ole",249.9,246.7,3.2,"Warmhouse","#DECABC"
250.901,"Induan","Southern",0.370548694718719,4.5053393260401,0.29068311169715,-0.199190204207694,0.940287593645132,0.249535762408913,0.213113830884726,8,"grid_cell_all_cells_OLS","good","Southern",8,3,3.99517991127951,55.7795906865042,51.7844107752247,206,25.75,20,0.59871846150155,1.0866239401436,0,"reverse_LDG",49,"Induan","Ind",251.902,249.9,2.002,"Hothouse","#D6B6B7"
253.021,"Changhsingian","Southern",0.58754891218783,15.0942866130439,0.237547612944316,0.121955590816969,1.05314223355869,0.0482352318383347,0.504855689237977,8,"grid_cell_all_cells_OLS","bad","Bad hemisphere",8,2,6.16488951593962e-10,73.8495458962554,73.8495458956389,1641,205.125,109,0.401406532559353,1.05193200345293,0,"reverse_LDG",48,"Changhsingian","Chg",254.14,251.902,2.238,"Coldhouse","#B2CCC7"
256.825,"Wuchiapingian","Southern",-0.351222243254028,48.9746050419168,0.229295593521472,-0.800641606556113,0.0981971200480579,0.142066863146468,0.109913541224707,21,"grid_cell_all_cells_OLS","good","Southern",21,3,5.62415910369658e-10,79.8413809635514,79.841380962989,6494,309.238095238095,103,0.632110607988688,1.9719315793372,0.19047619047619,"normal_LDG",47,"Wuchiapingian","Wuc",259.51,254.14,5.37,"Coolhouse","#B3D8D0"
261.895,"Capitanian","Southern",-0.259469620707451,31.1423827589338,0.261844398318475,-0.772684641411662,0.25374539999676,0.341280558953398,0.0756391687686916,14,"grid_cell_all_cells_OLS","good","Southern",14,3,5.62415910369658e-10,72.0740681048475,72.0740681042851,1248,89.1428571428571,71,0.755158899356078,1.73081931712196,0.0714285714285714,"normal_LDG",46,"Capitanian","Cap",264.28,259.51,4.77,"Coolhouse","#B3D8D0"
265.59,"Wordian","Southern",-0.274442808314854,41.2150900544446,0.19251276798114,-0.651767833557887,0.10288221692818,0.171100537539487,0.101450487944511,20,"grid_cell_all_cells_OLS","good","Southern",20,3,5.62415910369658e-10,79.8413809635514,79.841380962989,3189,159.45,86.5,0.544618063941273,1.18267006450759,0,"normal_LDG",45,"Wordian","Wor",266.9,264.28,2.62,"Coolhouse","#B3D8D0"
270.65,"Roadian","Southern",-0.294577316220542,36.8840927041482,0.204354407138785,-0.69511195421256,0.105957321771477,0.171436224466869,0.129241055054999,16,"grid_cell_all_cells_OLS","good","Southern",16,3,5.62415910369658e-10,73.8495458962554,73.849545895693,4096,256,82.5,0.763686479094616,1.53596485430754,0.0625,"normal_LDG",44,"Roadian","Roa",274.4,266.9,7.5,"Coldhouse","#B2CCC7"
278.85,"Kungurian","Southern",-0.623743210408962,60.2354397129162,0.204932152631464,-1.02541022956663,-0.222076191251293,0.00941417374136911,0.416093771094156,15,"grid_cell_all_cells_OLS","good","Southern",15,3,6.16488951593962e-10,79.1899781207528,79.1899781201363,6155,410.333333333333,73,0.655021103840185,1.79712802455889,0.133333333333333,"normal_LDG",43,"Kungurian","Kun",283.3,274.4,8.9,"Coolhouse","#B3D8D0"
286.7,"Artinskian","Southern",-0.2099020072698,44.7704066861042,0.270283160062973,-0.739657000993227,0.319852986453627,0.4524311752829,0.0478539227365963,14,"grid_cell_all_cells_OLS","good","Southern",14,3,6.16488951593962e-10,73.8495458962554,73.8495458956389,3200,228.571428571429,78,0.694876576321294,1.44794581325427,0,"normal_LDG",42,"Artinskian","Art",290.1,283.3,6.8,"Coolhouse","#B3D8D0"
291.81,"Sakmarian","Southern",-0.179149816455106,48.5028334866725,0.316990312763274,-0.800450829471123,0.442151196560912,0.57768433797765,0.0143106102957584,24,"grid_cell_all_cells_OLS","good","Southern",24,3,3.99517991045348,73.8495458962554,69.8543659858019,2365,98.5416666666667,67.5,0.701462695936554,1.69931122112038,0.125,"normal_LDG",41,"Sakmarian","Sak",293.52,290.1,3.42,"Coolhouse","#B3D8D0"
296.21,"Asselian","Southern",-0.935278542971724,59.5572609971676,0.549053221244432,-2.01142285661081,0.140865770667362,0.122686147561784,0.24380573789858,11,"grid_cell_all_cells_OLS","good","Southern",11,3,3.99517991045348,59.8661434865445,55.870963576091,2246,204.181818181818,33,0.523462932802997,1.91117410789999,0.0909090909090909,"normal_LDG",40,"Asselian","Ass",298.9,293.52,5.38,"Coolhouse","#B3D8D0"
301.3,"Gzhelian","Southern",-1.51572483056648,59.3395094655411,0.90374003698295,-3.28705530305307,0.255605641920096,0.154353751733319,0.36003244393387,7,"grid_cell_all_cells_OLS","good","Southern",7,2,6.16488951593962e-10,35.9866632607851,35.9866632601686,2760,394.285714285714,123,0.551278425411093,1.25378886120189,0,"normal_LDG",39,"Gzhelian","Gzh",303.7,298.9,4.8,"Coldhouse","#B2CCC7"
305.35,"Kasimovian","Southern",6.31246497489011,33.1011960615295,4.23293561997144,-1.98408884025391,14.6090187900341,0.232688987269259,0.425716070642296,5,"grid_cell_all_cells_OLS","bad","Bad hemisphere",5,1,6.16488951593962e-10,8.05491679799916,8.05491679738267,1708,341.6,309,0.42106802214147,1.23042853933126,0,"reverse_LDG",38,"Kasimovian","Kas",307,303.7,3.3,"Coldhouse","#B2CCC7"
311.1,"Moscovian","Southern",-1.02295702024807,50.7396824640215,0.563880729238966,-2.12816324955644,0.0822492090603073,0.107209849186651,0.291476973229222,10,"grid_cell_all_cells_OLS","good","Southern",10,3,3.99517991045348,47.4513518070801,43.4561718966266,2286,228.6,64,0.608772038504271,1.47200928560138,0,"normal_LDG",37,"Moscovian","Mos",315.2,307,8.2,"Coldhouse","#B2CCC7"
319.3,"Bashkirian","Southern",-0.525781831760278,57.9126127266326,0.326302377828508,-1.16533449230415,0.113770828783597,0.138183951105567,0.206122034736484,12,"grid_cell_all_cells_OLS","good","Southern",12,3,8.91702874982649e-10,59.7688858665396,59.7688858656479,1107,92.25,57,0.748062641903417,1.89074324802151,0.0833333333333333,"normal_LDG",36,"Bashkirian","Bas",323.4,315.2,8.2,"Coldhouse","#B2CCC7"
326.85,"Serpukhovian","Southern",-0.993436940643322,71.9311158135818,0.817891484241667,-2.59650424975699,0.609630368470345,0.270135328041312,0.197359872222863,8,"grid_cell_all_cells_OLS","bad","Bad hemisphere",8,2,8.91702874982649e-10,44.5296219667493,44.5296219658576,1719,214.875,186,0.455528383254626,1.01034432124572,0,"normal_LDG",35,"Serpukhovian","Ser",330.3,323.4,6.9,"Coldhouse","#B2CCC7"
338.5,"Visean","Southern",-0.523173440262741,36.6256933366037,0.49416765988315,-1.49174205363372,0.445395173108232,0.306489849049941,0.0695272624637623,17,"grid_cell_all_cells_OLS","good","Southern",17,3,1.57813971479026e-09,44.5296219667493,44.5296219651712,5585,328.529411764706,56,0.773652615487935,1.78446293524726,0.117647058823529,"normal_LDG",34,"Visean","Vis",346.7,330.3,16.4,"Coldhouse","#B2CCC7"
352.78,"Tournaisian","Southern",-0.245937187057037,31.4470460863921,0.38872551349636,-1.0078391935099,0.515964819395828,0.533185590634099,0.0171057170492911,25,"grid_cell_all_cells_OLS","good","Southern",25,3,8.91702874982649e-10,49.7299451319713,49.7299451310796,3271,130.84,51,0.750624819318453,1.94801983411601,0.12,"normal_LDG",33,"Tournaisian","Tou",358.86,346.7,12.16,"Coolhouse","#B3D8D0"
365.505,"Famennian","Southern",-0.555868529871978,37.7908599512818,0.422231171487032,-1.38344162598656,0.271704566242604,0.200974287671426,0.0700750857332735,25,"grid_cell_all_cells_OLS","good","Southern",25,2,1.26551540592264e-10,40.0054817785993,40.0054817784727,2739,109.56,39,0.795994560074317,1.93485055533146,0.12,"normal_LDG",32,"Famennian","Fam",372.15,358.86,13.29,"Transitional","#E4E4E4"
377.23,"Frasnian","Southern",-0.0451677769981348,36.7504515598522,0.50828664791085,-1.0414096069034,0.951074052907131,0.930032966986272,0.000375887132630194,23,"grid_cell_all_cells_OLS","good","Southern",23,3,8.13449394833837,46.4466190799997,38.3121251316613,4464,194.086956521739,64,0.658499529278893,1.82902679293655,0.0869565217391304,"normal_LDG",31,"Frasnian","Fra",382.31,372.15,10.16,"Warmhouse","#DECABC"
385.13,"Givetian","Southern",-0.243267698838245,28.1332461498757,0.203029243420836,-0.641205015943083,0.154669618266593,0.243044381405728,0.0587526719051637,25,"grid_cell_all_cells_OLS","good","Southern",25,3,3.6522458208122,79.8413809711713,76.1891351503591,12154,486.16,82,0.657209453386962,1.69931122112038,0.04,"normal_LDG",30,"Givetian","Giv",387.95,382.31,5.64,"Warmhouse","#DECABC"
390.71,"Eifelian","Southern",-0.103267011286243,32.3472530491404,0.299045183226704,-0.689395570410583,0.482861547838096,0.732860314648996,0.0049440839606702,26,"grid_cell_all_cells_OLS","good","Southern",26,3,6.16488951593962e-10,69.0948425583988,69.0948425577823,4373,168.192307692308,48,0.733442357800343,1.86611853468796,0.0769230769230769,"normal_LDG",29,"Eifelian","Eif",393.47,387.95,5.52,"Transitional","#E4E4E4"
402.045,"Emsian","Southern",-0.225670019204853,40.9411518363914,0.190232652199136,-0.59852601751516,0.147185979105455,0.245138357477542,0.0462807264702171,31,"grid_cell_all_cells_OLS","good","Southern",31,3,1.26551540592264e-10,86.3874557702248,86.3874557700983,4251,137.129032258065,99,0.791328002767812,1.91204702036239,0.0967741935483871,"normal_LDG",28,"Emsian","Ems",410.62,393.47,17.15,"Transitional","#E4E4E4"
411.82,"Pragian","Southern",0.252529641960664,15.6751163743953,0.349661152528148,-0.432806216994505,0.937865500915833,0.48523444636574,0.0452707310997535,13,"grid_cell_all_cells_OLS","good","Southern",13,3,1.26551540592264e-10,59.8661434816568,59.8661434815302,2072,159.384615384615,139,0.692928106274898,1.25888601823732,0,"reverse_LDG",27,"Pragian","Pra",413.02,410.62,2.4,"Hothouse","#D6B6B7"
416.32,"Lochkovian","Southern",0.508771940229257,24.728319633926,0.291735828824053,-0.0630302842658864,1.0805741647244,0.10161960757806,0.168576747717996,17,"grid_cell_all_cells_OLS","good","Southern",17,3,1.26551540592264e-10,59.8661434816568,59.8661434815302,2959,174.058823529412,97,0.681159521364808,1.38334650599853,0,"reverse_LDG",26,"Lochkovian","Loc",419.62,413.02,6.6,"Hothouse","#D6B6B7"
421.16,"Pridoli","Southern",-0.192584991848705,46.6400125150885,0.428518168845777,-1.03248060278643,0.647310619089018,0.663755788777382,0.0219495265244837,11,"grid_cell_all_cells_OLS","good","Southern",11,3,6.16488951593962e-10,67.4252297624364,67.4252297618199,1173,106.636363636364,50,0.884994539000084,1.68887151851303,0.181818181818182,"normal_LDG",25,"Pridoli","Pri",422.7,419.62,3.08,"Hothouse","#D6B6B7"
423.85,"Ludfordian","Southern",0.304976766459105,35.5308961958618,0.695862742922231,-1.05891420966847,1.66886774258668,0.676528594747869,0.031020561372893,8,"grid_cell_all_cells_OLS","good","Southern",8,3,3.954525491619e-09,55.7795906865042,55.7795906825497,1424,178,47.5,0.820157475352347,1.65567698716088,0.125,"reverse_LDG",24,"Ludfordian","Lud",425,422.7,2.3,"Hothouse","#D6B6B7"
425.85,"Gorstian","Southern",1.78799853148369,-1.85088306927647,0.47970079186702,0.847784979424335,2.72821208354305,0.0336368821666918,0.82241077847607,5,"grid_cell_all_cells_OLS","good","Southern",5,3,3.954525491619e-09,50.7134130200548,50.7134130161003,928,185.6,84,0.823353403140079,1.33285774165807,0,"reverse_LDG",23,"Gorstian","Gor",426.7,425,1.7,"Warmhouse","#DECABC"
428.65,"Homerian","Southern",0.619616962479874,25.7898686660435,0.567281704166571,-0.492255177686604,1.73148910264635,0.291953534379095,0.0736751609551504,17,"grid_cell_all_cells_OLS","good","Southern",17,3,6.16488951593962e-10,55.7795906865042,55.7795906858877,3628,213.411764705882,145,0.676309477734722,1.11458154313783,0,"reverse_LDG",22,"Homerian","Hom",430.6,426.7,3.9,"Coolhouse","#B3D8D0"
431.75,"Sheinwoodian","Southern",0.464341990617468,32.6373494178281,0.746512802265178,-0.998823101822282,1.92750708305722,0.5611938360703,0.0718227934583798,7,"grid_cell_all_cells_OLS","good","Southern",7,3,7.42959081777158,59.7688858665396,52.339295048768,1304,186.285714285714,48,0.933526767846449,1.38334650599853,0,"reverse_LDG",21,"Sheinwoodian","She",432.9,430.6,2.3,"Coolhouse","#B3D8D0"
435.75,"Telychian","Southern",0.486102413216257,25.9374029638117,0.648684105164077,-0.785318432905333,1.75752325933785,0.466980546832528,0.0414075644536423,15,"grid_cell_all_cells_OLS","good","Southern",15,3,4.08531505315399,46.0460435572826,41.9607285041286,4295,286.333333333333,204,0.596137594808858,1.87807161644667,0.0666666666666667,"reverse_LDG",20,"Telychian","Tel",438.6,432.9,5.7,"Transitional","#E4E4E4"
439.55,"Aeronian","Southern",1.39548955695215,3.92371266592808,0.489884259247328,0.435316408827391,2.35566270507692,0.0247376006310341,0.536871115798208,9,"grid_cell_all_cells_OLS","good","Southern",9,3,7.26849384315721,63.750052708828,56.4815588656708,1250,138.888888888889,96,0.777519109811827,1.58851349296517,0.111111111111111,"reverse_LDG",19,"Aeronian","Aer",440.5,438.6,1.9,"Coolhouse","#B3D8D0"
441.8,"Rhuddanian","Southern",0.341478938483623,37.0452544365862,0.642854946229249,-0.918516756125705,1.60147463309295,0.604979221740511,0.0229734895776557,14,"grid_cell_all_cells_OLS","good","Southern",14,3,2.20451420011633e-09,42.9777833301408,42.9777833279363,2633,188.071428571429,45,0.615396916157822,1.6261686436336,0.0714285714285714,"reverse_LDG",18,"Rhuddanian","Rhu",443.1,440.5,2.6,"Coolhouse","#B3D8D0"
444.15,"Hirnantian","Southern",0.338285509877749,20.1395876158042,0.548236340766211,-0.736257718024025,1.41282873777952,0.547861619610228,0.0284544990232834,15,"grid_cell_all_cells_OLS","good","Southern",15,3,7.75528644464712,59.7688858665396,52.0135994218925,1811,120.733333333333,38,0.842951104810159,1.89518144450779,0.133333333333333,"reverse_LDG",17,"Hirnantian","Hir",445.2,443.1,2.1,"Coolhouse","#B3D8D0"
449,"Katian","Southern",0.296464136527138,29.2105652761645,0.224283170913873,-0.143130878464052,0.736059151518329,0.195050008048539,0.0488774472327307,36,"grid_cell_all_cells_OLS","good","Southern",36,3,2.20451420011633e-09,82.9884517580278,82.9884517558233,17546,487.388888888889,160,0.555206791351869,1.98323877068925,0.0833333333333333,"reverse_LDG",16,"Katian","Kat",452.8,445.2,7.6,"Warmhouse","#DECABC"
455.5,"Sandbian","Southern",0.149621396973399,37.5305417683646,0.261579751959205,-0.363074916866643,0.662317710813441,0.573701284039342,0.0160954140227372,22,"grid_cell_all_cells_OLS","good","Southern",22,3,8.91702874982649e-10,82.9884517580278,82.9884517571361,13554,616.090909090909,215.5,0.560263571829561,1.93485055533146,0.0454545454545455,"reverse_LDG",15,"Sandbian","Sbd",458.2,452.8,5.4,"Warmhouse","#DECABC"
463.8,"Darriwilian","Southern",0.334851068082573,20.610335243947,0.191191340248331,-0.039883958804155,0.709586094969301,0.0897683068809336,0.0900385027828284,33,"grid_cell_all_cells_OLS","good","Southern",33,3,1.26551540592264e-10,82.9884517580278,82.9884517579012,9475,287.121212121212,84,0.690037855298607,1.80824644814693,0.121212121212121,"reverse_LDG",14,"Darriwilian","Dar",469.4,458.2,11.2,"Hothouse","#D6B6B7"
470.35,"Dapingian","Southern",-0.947819121677465,65.3258765010912,1.27367523730544,-3.44422258679613,1.5485843434412,0.510766024254442,0.155827307321024,5,"grid_cell_all_cells_OLS","good","Southern",5,2,3.61254423121571,33.8171496431165,30.2046054119008,468,93.6,24,0.998544396704533,1.86999332474669,0.2,"normal_LDG",13,"Dapingian","Dap",471.3,469.4,1.9,"Hothouse","#D6B6B7"
474.2,"Floian","Southern",0.387277056132468,11.4217868905923,0.210104759742525,-0.0245282729628815,0.799082385227817,0.0776761160856102,0.124010738849212,26,"grid_cell_all_cells_OLS","good","Southern",26,3,3.61254423121571,82.9884517580278,79.3759075268121,2361,90.8076923076923,55.5,0.749447328666252,1.92666515849871,0.0769230769230769,"reverse_LDG",12,"Floian","Flo",477.1,471.3,5.8,"Hothouse","#D6B6B7"
481.975,"Tremadocian","Southern",0.154842473201566,34.3834003844289,0.215937768365444,-0.268395552794704,0.578080499197835,0.478699437151716,0.0163161181948393,33,"grid_cell_all_cells_OLS","good","Southern",33,3,2.0694955291283e-09,75.4880138788193,75.4880138767498,4158,126,56,0.636511784356747,1.93366937338113,0.0909090909090909,"reverse_LDG",11,"Tremadocian","Tre",486.85,477.1,9.75,"Hothouse","#D6B6B7"
