"bin_midpoint","stage","hemisphere","slope","intercept","slope_se","slope_lower_95","slope_upper_95","p_value","r_squared","n_cells_model","method","label","color","n_cells","n_valid_lat_bins","min_abs_lat","max_abs_lat","lat_range","sum_nT","mean_nT","median_nT","mean_t_over_nT","max_t_over_nT","prop_high_extrapolation","slope_direction"
377.23,"Frasnian","Northern",0.328627372714316,14.6821367857124,0.531749269644463,-0.713601195788832,1.37085594121746,0.563627329984184,0.0709667503002297,7,"grid_cell_all_cells_OLS","good","Northern",7,2,7.01154824065723,31.7070933029067,24.6955450622495,531,75.8571428571429,39,0.752529856417058,1.04242914214332,0,"reverse_LDG"
385.13,"Givetian","Northern",0.0731254752435228,15.7140100249004,0.464323365962467,-0.836948322042912,0.983199272529957,0.881022416355557,0.00493602470086059,7,"grid_cell_all_cells_OLS","good","Northern",7,2,2.43702323048163,35.905684822442,33.4686615919604,273,39,32,1.11860607256278,1.61425890231208,0.142857142857143,"reverse_LDG"
390.71,"Eifelian","Northern",-4.96171253909018,24.0668809226843,2.40740918777978,-9.68023454713854,-0.243190531041822,0.108327461483214,0.515021791476115,6,"grid_cell_all_cells_OLS","bad","Bad hemisphere",6,1,8.42264879290965e-10,4.68219898655942,4.68219898571715,177,29.5,18,1.17695699542478,1.82677923274249,0.333333333333333,"normal_LDG"
402.045,"Emsian","Northern",-0.524630857073742,29.130183157509,0.247210964068665,-1.00916434664833,-0.0400973674991579,0.05214364772353,0.243395731015199,16,"grid_cell_all_cells_OLS","good","Northern",16,3,1.24700325793504e-09,44.1541501132132,44.1541501119662,1493,93.3125,30,0.97688090154501,1.69931122112038,0.1875,"normal_LDG"
411.82,"Pragian","Northern",5.42767758077488,4.92500484071198,4.75661733265861,-3.89529239123599,14.7506475527857,0.372052670842118,0.394317848196517,4,"grid_cell_all_cells_OLS","bad","Bad hemisphere",4,1,1.37445851559862,6.74338302131239,5.36892450571377,460,115,101,1.26173400477301,1.87151565297495,0.5,"reverse_LDG"
416.32,"Lochkovian","Northern",-1.88023249195084,40.2367872026088,0.908374502393676,-3.66064651664244,-0.0998184672592362,0.0839005719859076,0.416593925194824,8,"grid_cell_all_cells_OLS","bad","Bad hemisphere",8,1,4.65240673820485,18.5362727465994,13.8838660083946,725,90.625,66,0.862944745345709,1.62889949291955,0.25,"normal_LDG"
421.16,"Pridoli","Northern",-2.86627781505874,41.8269355151586,4.25039123268034,-11.1970446311122,5.46448900099472,0.622288859408562,0.312599655866589,3,"grid_cell_all_cells_OLS","bad","Bad hemisphere",3,1,4.6879006991163,9.45091953397085,4.76301883485455,194,64.6666666666667,76,0.991881319095429,1.39488369968668,0,"normal_LDG"
423.85,"Ludfordian","Northern",-0.392784157699918,26.8432144100106,0.351603917213503,-1.08192783543838,0.296359520038549,0.300813234801415,0.151305248289876,9,"grid_cell_all_cells_OLS","good","Northern",9,3,2.38733075125908,43.7807391345764,41.3934083833173,369,41,35,1.16563958810061,1.99886760462723,0.111111111111111,"normal_LDG"
428.65,"Homerian","Northern",-0.137925051480166,15.4443158966059,0.209428141551446,-0.548404208921,0.272554105960668,0.526653117386795,0.0459761856732493,11,"grid_cell_all_cells_OLS","good","Northern",11,2,2.70375680358527,35.495329696631,32.7915728930457,742,67.4545454545455,38,1.00433379107538,1.92666515849871,0.272727272727273,"normal_LDG"
431.75,"Sheinwoodian","Northern",-2.31828680089055,35.3365697868026,4.49099631705088,-11.1206395823103,6.48406598052918,0.696631883302023,0.210403952169183,3,"grid_cell_all_cells_OLS","bad","Bad hemisphere",3,1,2.37430192352162,10.6152548931729,8.24095296965128,403,134.333333333333,42,0.700789087364549,1.55040830655398,0.333333333333333,"normal_LDG"
435.75,"Telychian","Northern",-0.492108794274014,27.677169842679,0.62257645314999,-1.712358642448,0.728141053899966,0.443452438050619,0.0458571357326285,15,"grid_cell_all_cells_OLS","good","Northern",15,2,1.22206669882884,35.9201492726432,34.6980825738144,885,59,30,1.19114783777298,1.95496381380396,0.4,"normal_LDG"
439.55,"Aeronian","Northern",16.008349826658,-47.1267370837931,9.15141865555878,-1.92843073823721,33.9451303915532,0.330612295164508,0.753692383570347,3,"grid_cell_all_cells_OLS","bad","Bad hemisphere",3,1,2.43928302426917,8.00177205375401,5.56248902948484,194,64.6666666666667,73,0.862717011937469,1.96590958127921,0.333333333333333,"reverse_LDG"
441.8,"Rhuddanian","Northern",-0.143414515043524,28.7122626350136,0.692345600035872,-1.50041189111383,1.21358286102678,0.849161633407471,0.014101051316359,5,"grid_cell_all_cells_OLS","good","Northern",5,2,9.27948457412425e-10,33.2234450919662,33.2234450910383,212,42.4,28,0.581504519583557,1.0279640422142,0,"normal_LDG"
444.15,"Hirnantian","Northern",-0.163862829489378,20.2238354282082,1.19763174370121,-2.51122104714375,2.18349538816499,0.897781468916196,0.00465828992159488,6,"grid_cell_all_cells_OLS","bad","Bad hemisphere",6,1,5.37796106152017,12.943058869489,7.56509780796883,278,46.3333333333333,34.5,0.727819688584931,1.44581174629254,0,"normal_LDG"
449,"Katian","Northern",-0.359886039952818,21.792575765224,0.39491560814622,-1.13392063191941,0.414148552013772,0.371590872367277,0.0348488848064644,25,"grid_cell_all_cells_OLS","good","Northern",25,2,1.24700325793504e-09,25.2086100697059,25.2086100684589,2212,88.48,50,1.15799108235925,1.9719315793372,0.36,"normal_LDG"
455.5,"Sandbian","Northern",-0.84163867116007,23.2782349432759,0.644968304581618,-2.10577654814004,0.422499205819903,0.218554872964496,0.134052119980809,13,"grid_cell_all_cells_OLS","bad","Bad hemisphere",13,1,2.34939829632842,16.4654365274122,14.1160382310838,980,75.3846153846154,45,0.865997707064432,1.929699024344,0.0769230769230769,"normal_LDG"
463.8,"Darriwilian","Northern",-0.194142953817603,12.5715869266709,0.317638249546239,-0.816713922928232,0.428428015293026,0.548703881393062,0.0203321831918225,20,"grid_cell_all_cells_OLS","good","Northern",20,2,2.42420109094807e-09,30.3887926704868,30.3887926680626,1140,57,33.5,0.89037859169594,1.83745407468028,0.15,"normal_LDG"
470.35,"Dapingian","Northern",NA,NA,NA,NA,NA,NA,NA,2,"grid_cell_all_cells_OLS","good","Northern",2,2,12.1239104237045,25.1816346517899,13.0577242280854,112,56,56,0.854172940597297,1.06493821389781,0,NA
474.2,"Floian","Northern",-0.454297116899212,25.5221370010043,0.493049146271014,-1.4206734435904,0.512079209791976,0.369731767878274,0.0475648396735331,19,"grid_cell_all_cells_OLS","good","Northern",19,2,2.4308011486264,32.71487218833,30.2840710397036,1275,67.1052631578947,36,0.806069701727728,1.96102357892451,0.105263157894737,"normal_LDG"
481.975,"Tremadocian","Northern",NA,NA,NA,NA,NA,NA,NA,1,"grid_cell_all_cells_OLS","bad","Bad hemisphere",1,1,9.35561819434374,9.35561819434374,0,38,38,38,1.04927231986245,1.04927231986245,0,NA
0.00585,"Holocene","Southern",0.297135606158777,14.3053330156093,0.358489138492627,-0.405503105286772,0.999774317604326,0.428619856392049,0.0709198884919406,11,"grid_cell_all_cells_OLS","good","Southern",11,3,8.41731465741418,55.6555096482488,47.2381949908346,550,50,29,0.894921467458268,1.92666515849871,0.181818181818182,"reverse_LDG"
1.29585,"Pleistocene","Southern",-0.245308467474833,22.0856373535494,0.21703649188291,-0.670699991565338,0.180083056615671,0.269534675803505,0.050538867508211,26,"grid_cell_all_cells_OLS","good","Southern",26,3,2.5146738205732,75.9498746602386,73.4352008396654,2552,98.1538461538462,57.5,0.91555083674566,1.94801983411601,0.230769230769231,"normal_LDG"
3.09,"Piacenzian","Southern",-0.889372808241153,41.4603524803137,0.309511396757884,-1.4960151458866,-0.282730470595701,0.0238731786275048,0.541189700311649,9,"grid_cell_all_cells_OLS","good","Southern",9,3,7.25798731553393,43.7827146670404,36.5247273515065,720,80,84,0.869368628869036,1.45131872244668,0,"normal_LDG"
4.4665,"Zanclean","Southern",-0.593243078669378,42.9730817433072,0.73072646164406,-2.02546694349174,0.83898078615298,0.453775307832751,0.116468320388693,7,"grid_cell_all_cells_OLS","good","Southern",7,3,6.0693809076808,42.179413460242,36.1100325525612,767,109.571428571429,80,1.12680023871437,1.7908250807036,0.142857142857143,"normal_LDG"
6.2895,"Messinian","Southern",NA,NA,NA,NA,NA,NA,NA,2,"grid_cell_all_cells_OLS","bad","Bad hemisphere",2,2,29.5779696154724,42.1208796824855,12.5429100670131,13,6.5,6.5,0.430899274652038,0.618046269693838,0,NA
9.438,"Tortonian","Southern",-0.218561591444957,35.2859764556033,0.712435149164225,-1.61493448380684,1.17781130091692,0.767934610721117,0.0132665748805603,9,"grid_cell_all_cells_OLS","good","Southern",9,3,2.42417254122192e-09,45.8181578990297,45.8181578966055,1068,118.666666666667,26,1.27030972662058,1.69931122112038,0.333333333333333,"normal_LDG"
12.725,"Serravallian","Southern",0.0406607192924964,18.0982340630969,0.47144180980205,-0.883365227919521,0.964686666504514,0.933389176029786,0.000928967036690608,10,"grid_cell_all_cells_OLS","good","Southern",10,3,2.41724393620129,48.4820559670365,46.0648120308352,1201,120.1,93,0.956825281502429,1.92666515849871,0.3,"reverse_LDG"
14.9,"Langhian","Southern",NA,NA,NA,NA,NA,NA,NA,1,"grid_cell_all_cells_OLS","bad","Bad hemisphere",1,1,47.8962636046131,47.8962636046131,0,22,22,22,1.20372892742562,1.20372892742562,0,NA
18.215,"Burdigalian","Southern",-0.078913828509768,15.373391659355,0.149400717049037,-0.371739233925881,0.213911576906345,0.604608322563415,0.0171385153479404,18,"grid_cell_all_cells_OLS","good","Southern",18,3,1.37445851663874,62.3515320611258,60.9770735444871,2185,121.388888888889,75,0.966822849109671,1.77677604360618,0.166666666666667,"normal_LDG"
21.745,"Aquitanian","Southern",NA,NA,NA,NA,NA,NA,NA,2,"grid_cell_all_cells_OLS","bad","Bad hemisphere",2,1,44.3277506805475,44.8639434385599,0.536192758012398,209,104.5,104.5,0.780447359224099,1.43208222226493,0,NA
25.17,"Chattian","Southern",0.391471950763659,1.72343261849537,0.487787336213042,-0.564591228213903,1.34753512974122,0.458668561812494,0.114116132933096,7,"grid_cell_all_cells_OLS","bad","Bad hemisphere",7,2,4.83161937714478,52.741882103282,47.9102627261372,490,70,7,0.981600144754772,1.73081931712196,0.285714285714286,"reverse_LDG"
30.6,"Rupelian","Southern",0.383627197397451,-2.317021291959,0.192913556859489,0.00551662595285335,0.76173776884205,0.185064145288276,0.664120447294728,4,"grid_cell_all_cells_OLS","bad","Bad hemisphere",4,2,15.4356356723759,51.5803101281098,36.1446744557339,199,49.75,49.5,0.685378274343286,1.10915465205353,0,"reverse_LDG"
35.805,"Priabonian","Southern",0.193125616460227,2.21923736203348,0.212075182079471,-0.222541740415536,0.60879297333599,0.392759010755736,0.105920095290245,9,"grid_cell_all_cells_OLS","bad","Bad hemisphere",9,2,17.6622482379619,63.2969896011457,45.6347413631838,530,58.8888888888889,34,1.08115634089703,1.91408472236431,0.222222222222222,"reverse_LDG"
39.37,"Bartonian","Southern",-0.34869728123793,37.9617721337635,0.415441209475372,-1.16296205180966,0.4655674893338,0.433439957319806,0.105078023960986,8,"grid_cell_all_cells_OLS","bad","Bad hemisphere",8,2,6.05255156753039,63.2969896011457,57.2444380336153,871,108.875,64,0.908178975062465,1.73081931712196,0.125,"normal_LDG"
44.55,"Lutetian","Southern",-0.102807838510141,13.9004918413975,0.165740727502491,-0.427659664415024,0.222043987394742,0.554713261658359,0.0521023579361438,9,"grid_cell_all_cells_OLS","bad","Bad hemisphere",9,2,1.19733042047255e-09,63.2969896011457,63.2969895999484,961,106.777777777778,45,0.80094285329175,1.80419856749605,0.111111111111111,"normal_LDG"
52.035,"Ypresian","Southern",0.2476748189888,5.51051930484877,0.0518970877441096,0.145956527010345,0.349393110967255,0.00308674221651724,0.791493016795934,8,"grid_cell_all_cells_OLS","bad","Bad hemisphere",8,2,1.23588259077903e-09,63.2969896011457,63.2969895999098,425,53.125,48,0.824203057742457,1.41182080599734,0,"reverse_LDG"
57.62,"Thanetian","Southern",0.137318317560289,50.735101300942,0.54257003182453,-0.92611894481579,1.20075557993637,0.823838030145187,0.031033039623128,4,"grid_cell_all_cells_OLS","bad","Bad hemisphere",4,2,1.23588259077903e-09,60.373224710127,60.3732247088911,395,98.75,118.5,1.03956565661711,1.2648731630164,0,"reverse_LDG"
63.83,"Danian","Southern",0.397886247891981,13.3310685305585,0.456476092491757,-0.496806893391863,1.29257938917583,0.423271608436579,0.13190968706521,7,"grid_cell_all_cells_OLS","good","Southern",7,3,2.40271438372796,64.0336165596296,61.6309021759016,1202,171.714285714286,88,0.509892870333886,1.5796978800122,0.142857142857143,"reverse_LDG"
69.1,"Maastrichtian","Southern",-0.129229900294849,22.1479470127105,0.218473176747964,-0.557437326720858,0.29897752613116,0.56613380245813,0.0308274905238229,13,"grid_cell_all_cells_OLS","good","Southern",13,3,2.40271438372796,62.2141685429068,59.8114541591788,1979,152.230769230769,48,0.537470770894896,1.66009053110482,0.0769230769230769,"normal_LDG"
77.9,"Campanian","Southern",0.20365193576181,5.72586410206919,0.148681722469463,-0.0877642402783362,0.495068111801957,0.195860671329683,0.135205293195053,14,"grid_cell_all_cells_OLS","good","Southern",14,3,1.33534362616559,62.2141685429068,60.8788249167412,687,49.0714285714286,25.5,1.02917588099084,1.93485055533146,0.214285714285714,"reverse_LDG"
84.65,"Santonian","Southern",-0.127335199769613,17.9888843753396,0.272039436827075,-0.660532495950681,0.405862096411455,0.664096283174797,0.0519294676622986,6,"grid_cell_all_cells_OLS","bad","Bad hemisphere",6,2,18.7532203069453,64.0336165596296,45.2803962526843,615,102.5,61.5,0.88280028014974,1.78335379760011,0.333333333333333,"normal_LDG"
87.75,"Coniacian","Southern",-0.406552852280248,40.6065150919345,0.577859431821405,-1.5391573386502,0.726051634089706,0.520508619945714,0.110118841188456,6,"grid_cell_all_cells_OLS","bad","Bad hemisphere",6,2,9.20593094007576,66.1431122316858,56.93718129161,278,46.3333333333333,27,0.953780525918462,1.80573495381151,0.166666666666667,"normal_LDG"
