"bin_midpoint","stage.x","hemisphere","slope","slope_mean","slope_sd","slope_lower_95","slope_upper_95","intercept","slope_se","p_value","r_squared","n_cells_model","n_resamples_valid","prop_negative","prop_positive","k_sample","slope_filter_id","slope_qc_type","slope_occurrence_min","slope_collection_min","method_group","slope_metric","quantile","n_cells","n_valid_lat_bins","min_abs_lat_bin_mid","max_abs_lat_bin_mid","lat_range_diagnostic","has_tropical","has_temperate","has_polar","sum_nT","mean_nT","median_nT","min_nT","max_nT","has_adjacent_tt","k_min","k_max","k_mean","k_median","k_cv","k_evenness","dominant_lat_bin_prop","pass_tropical","pass_temperate","pass_polar","pass_adjacent_tt","pass_n_lat_bins","label","color","qc_name","qc_type","occurrence_min","collection_min","min_cells_per_latbin","zone_requirement","require_tropical","require_temperate","require_polar","require_adjacent_tt","require_min_lat_bins","sampling_profile_dissim","slope_90deg","slope_sampled_range","interval_width","slope_direction","method","lat_range","min_abs_lat","max_abs_lat","bin","stage.y","short","bottom","top","dur","climate_state","climate_color"
134.825,"Valanginian","Northern",0.409914604712131,0.29721224327191,0.611420783845976,-1.1081731281518,1.15061735652466,8.80458805005356,0.535551011713461,0.365747914166848,0.206146820184271,6,100,0.36,0.64,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,13,6,35.709438,80.405932,44.696494,FALSE,TRUE,TRUE,899,69.1538461538462,32,6,311,TRUE,0,3,0.722222222222222,0,1.56114499199865,0,0.230769230769231,FALSE,TRUE,TRUE,TRUE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.666666666666667,36.8923144240918,18.3217456700282,2.25879048467646,"reverse_LDG","grid_cell_balanced_resampling_OLS",44.696494,35.709438,80.405932,68,"Valanginian","Val",137.05,132.6,4.45,"Warmhouse","#DECABC"
140.075,"Berriasian","Northern",0.246401971788576,0.184451342811887,0.585940854744837,-0.946063628125147,1.33867782614488,27.585465618107,0.698139302096349,0.534124563001907,0.0575506589506463,9,100,0.36,0.64,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,24,9,28.1939,80.405932,52.212032,TRUE,TRUE,TRUE,653,27.2083333333333,14.5,5,98,TRUE,0,4,1.33333333333333,0.5,1.17885787199006,0,0.166666666666667,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.1875,22.1761774609718,12.8651476358882,2.28474145427003,"reverse_LDG","grid_cell_balanced_resampling_OLS",52.212032,28.1939,80.405932,67,"Berriasian","Ber",143.1,137.05,6.05,"Warmhouse","#DECABC"
146.15,"Tithonian","Northern",-0.0101534934603541,-0.0171888291668649,0.12392114465072,-0.193453209632915,0.215200652006992,18.7493490116493,0.295506074563229,0.821985640778036,0.00671181238278947,10,100,0.55,0.45,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,18,10,4.782054,80.405932,75.623878,TRUE,TRUE,TRUE,2409,133.833333333333,12,5,1158,TRUE,0,4,1,1,1.18817705157201,0,0.222222222222222,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.277777777777778,-0.913814411431873,-0.76784655071962,0.408653861639907,"normal_LDG","grid_cell_balanced_resampling_OLS",75.623878,4.782054,80.405932,66,"Tithonian","Tit",149.2,143.1,6.1,"Warmhouse","#DECABC"
152,"Kimmeridgian","Northern",-0.535287732176382,-0.80768624505104,0.467601580434739,-1.4387576910733,-0.354865551250309,42.7788463388766,0.474192598698548,0.311962155260248,0.250478465445683,6,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,9,6,35.709438,66.77291,31.063472,FALSE,TRUE,TRUE,1852,205.777777777778,80,5,1097,TRUE,0,3,0.5,0,1.71498585142509,0,0.333333333333333,FALSE,TRUE,TRUE,TRUE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,1,-48.1758958958744,-16.6278954804045,1.08389213982299,"normal_LDG","grid_cell_balanced_resampling_OLS",31.063472,35.709438,66.77291,65,"Kimmeridgian","Kim",154.8,149.2,5.6,"Transitional","#E4E4E4"
158.15,"Oxfordian","Northern",-0.254089512912963,-0.280723607742514,0.176835831812388,-0.605273268300061,0.0518743380745262,44.3820868968311,0.683990018959384,0.7022437383702,0.0261132238783941,8,100,0.92,0.08,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,20,8,4.782054,80.405932,75.623878,TRUE,TRUE,TRUE,3516,175.8,41.5,6,795,TRUE,0,5,1.11111111111111,0,1.41088207703341,0,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.636363636363636,-22.8680561621667,-19.2152343256094,0.657147606374587,"normal_LDG","grid_cell_balanced_resampling_OLS",75.623878,4.782054,80.405932,64,"Oxfordian","Oxf",161.5,154.8,6.7,"Transitional","#E4E4E4"
163.4,"Callovian","Northern",-1.26983603072517,-1.20371714018483,0.147658960251883,-1.36424726645902,-0.901311944343084,74.0698708064542,0.506986390788583,0.0348877505117288,0.44579310498777,10,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,21,10,1.592369,53.750124,52.157755,TRUE,TRUE,FALSE,1808,86.0952380952381,37,7,373,TRUE,0,6,1.16666666666667,1,1.47731952846894,0,0.285714285714286,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.166666666666667,-114.285242765265,-66.2317965807357,0.462935322115936,"normal_LDG","grid_cell_balanced_resampling_OLS",52.157755,1.592369,53.750124,63,"Callovian","Cal",165.3,161.5,3.8,"Coolhouse","#B3D8D0"
166.75,"Bathonian","Northern",-0.281421849887406,-0.331021592412543,0.268092646599788,-0.738932830134573,0.146371834480961,37.9069544590734,0.34924035974227,0.56749475114876,0.0376575513228399,11,100,0.93,0.07,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,21,11,1.592369,53.750124,52.157755,TRUE,TRUE,FALSE,2934,139.714285714286,48,5,804,TRUE,0,6,1.16666666666667,1,1.28990912324027,0,0.285714285714286,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.5,-25.3279664898665,-14.6783318980741,0.885304664615534,"normal_LDG","grid_cell_balanced_resampling_OLS",52.157755,1.592369,53.750124,62,"Bathonian","Bat",168.2,165.3,2.9,"Coldhouse","#B2CCC7"
169.55,"Bajocian","Northern",-0.221190221511547,-0.216245998540396,0.0793643834476052,-0.35980862488993,-0.0584032779821166,28.4764075059346,0.323309019036908,0.4829532517198,0.0561525273233527,11,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,30,11,7.986719,66.77291,58.786191,TRUE,TRUE,TRUE,1649,54.9666666666667,27,5,384,TRUE,0,6,1.66666666666667,1,1.26862593569022,0,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.9375,-19.9071199360393,-13.0029306091101,0.301405346907814,"normal_LDG","grid_cell_balanced_resampling_OLS",58.786191,7.986719,66.77291,61,"Bajocian","Baj",170.9,168.2,2.7,"Coolhouse","#B3D8D0"
172.8,"Aalenian","Northern",-0.169284812574286,-0.137189272064567,0.0605978203590412,-0.213354082294896,-0.0280840908531132,24.0270977244056,0.477351955890227,0.723486353139921,0.0165141746186812,10,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,18,10,17.79942,80.405932,62.606512,TRUE,TRUE,TRUE,1158,64.3333333333333,31,5,416,TRUE,0,4,1,1,1.23669388480168,0,0.222222222222222,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.305555555555556,-15.2356331316857,-10.5983316498498,0.185269991441782,"normal_LDG","grid_cell_balanced_resampling_OLS",62.606512,17.79942,80.405932,60,"Aalenian","Aal",174.7,170.9,3.8,"Transitional","#E4E4E4"
179.45,"Toarcian","Northern",-0.2736480798628,-0.282806190193472,0.310225521962381,-0.88005804779674,0.229180784339698,39.9377587020691,0.37075095302829,0.440769460970656,0.06739600676396,11,100,0.81,0.19,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,28,11,14.483604,80.405932,65.922328,TRUE,TRUE,TRUE,5051,180.392857142857,30,5,2948,TRUE,0,5,1.55555555555556,1,1.06256840751467,0,0.178571428571429,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.65,-24.628327187652,-18.0395184772857,1.10923883213644,"normal_LDG","grid_cell_balanced_resampling_OLS",65.922328,14.483604,80.405932,59,"Toarcian","Toa",184.2,174.7,9.5,"Warmhouse","#DECABC"
188.55,"Pliensbachian","Northern",-0.0473503503272462,-0.0266204500902532,0.110355949170235,-0.216094229625718,0.142966878432952,25.7279274828636,0.291868547568978,0.761899684918348,0.00869719846014369,13,100,0.57,0.43,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,30,13,7.986719,80.405932,72.419213,TRUE,TRUE,TRUE,5013,167.1,36.5,6,1188,TRUE,0,5,1.66666666666667,1,1.04936955863425,0,0.166666666666667,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.216666666666667,-4.26153152945215,-3.42907510597346,0.35906110805867,"normal_LDG","grid_cell_balanced_resampling_OLS",72.419213,7.986719,80.405932,58,"Pliensbachian","Plb",192.9,184.2,8.7,"Transitional","#E4E4E4"
196.2,"Sinemurian","Northern",-0.35519141918243,-0.351274994508264,0.0825540557250364,-0.500988762289155,-0.181126243999194,44.84840132886,0.377092141761493,0.436414022525366,0.0616748148004873,12,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,29,12,4.782054,66.77291,61.990856,TRUE,TRUE,TRUE,1402,48.3448275862069,21,5,360,TRUE,0,5,1.61111111111111,1,1.00171218043856,0,0.172413793103448,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,1.5,-31.9672277264187,-22.0186201189737,0.319862518289961,"normal_LDG","grid_cell_balanced_resampling_OLS",61.990856,4.782054,66.77291,57,"Sinemurian","Sin",199.5,192.9,6.6,"Transitional","#E4E4E4"
200.45,"Hettangian","Northern",0.137503508542076,0.082146865356613,0.118858650703656,-0.100626806957195,0.24604466491153,13.2730930229717,0.379613299751082,0.733688309437373,0.0152804485465097,10,100,0.36,0.64,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,13,10,14.483604,66.77291,52.289306,TRUE,TRUE,TRUE,647,49.7692307692308,24,6,191,TRUE,0,3,0.722222222222222,1,1.14430443886195,0,0.230769230769231,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,1.08333333333333,12.3753157687868,7.1899630342302,0.346671471868725,"reverse_LDG","grid_cell_balanced_resampling_OLS",52.289306,14.483604,66.77291,56,"Hettangian","Het",201.4,199.5,1.9,"Transitional","#E4E4E4"
203.55,"Rhaetian","Northern",-0.0491553324371742,-0.0562974535188256,0.0741679896299318,-0.18305241680687,0.0615357743123224,25.1765101651314,0.29815365100939,0.825321340588643,0.0074445302691351,9,100,0.76,0.24,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,17,9,14.483604,80.405932,65.922328,TRUE,TRUE,TRUE,1810,106.470588235294,17,9,1079,TRUE,0,3,0.944444444444444,0.5,1.23009285615555,0,0.176470588235294,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.6875,-4.42397991934567,-3.24043394787243,0.244588191119192,"normal_LDG","grid_cell_balanced_resampling_OLS",65.922328,14.483604,80.405932,55,"Rhaetian","Rha",205.7,201.4,4.3,"Coolhouse","#B3D8D0"
216.5,"Norian","Northern",-0.0143567837509986,-0.0184733785441242,0.0506128290842497,-0.116659205961857,0.0772634016335851,23.188332138833,0.282000926183046,0.881094244831963,0.00165625403287877,16,100,0.61,0.39,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,29,16,4.782054,80.405932,75.623878,TRUE,TRUE,TRUE,1608,55.448275862069,30,5,306,TRUE,0,5,1.61111111111111,1,0.771692650902876,0,0.172413793103448,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.692307692307692,-1.29211053758987,-1.0857156628579,0.193922607595442,"normal_LDG","grid_cell_balanced_resampling_OLS",75.623878,4.782054,80.405932,54,"Norian","Nor",227.3,205.7,21.6,"Transitional","#E4E4E4"
232.15,"Carnian","Northern",-0.406590916409509,-0.394579855914717,0.0292169377654055,-0.434865803423035,-0.342277035593267,35.0210407883486,0.402843047269915,0.347050321671443,0.0985893927346186,11,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,18,11,4.782054,80.405932,75.623878,TRUE,TRUE,TRUE,2819,156.611111111111,23.5,6,1912,TRUE,0,4,1,1,1.23669388480168,0,0.222222222222222,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.361111111111111,-36.5931824768558,-30.7479818584609,0.0925887678297685,"normal_LDG","grid_cell_balanced_resampling_OLS",75.623878,4.782054,80.405932,53,"Carnian","Car",237,227.3,9.7,"Transitional","#E4E4E4"
239.232,"Ladinian","Northern",0.104486880259282,0.0689247492595538,0.117103769626046,-0.221247556243681,0.183233031270317,12.9254193796869,0.283515830489097,0.699591394051975,0.0196123419066529,10,100,0.17,0.83,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,18,10,1.592369,80.405932,78.813563,TRUE,TRUE,TRUE,1191,66.1666666666667,17.5,5,596,TRUE,0,5,1,1,1.32842232831014,0,0.277777777777778,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.972222222222222,9.40381922333542,8.23498331998841,0.404480587513998,"reverse_LDG","grid_cell_balanced_resampling_OLS",78.813563,1.592369,80.405932,52,"Ladinian","Lad",241.464,237,4.464,"Coolhouse","#B3D8D0"
244.082,"Anisian","Northern",-0.406174892770235,-0.380803280169536,0.222101043905871,-0.794722857931567,0.0260277964172365,54.5265087118755,0.444370300396517,0.396274519568098,0.0912505835993169,10,100,0.94,0.06,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,17,10,1.592369,66.77291,65.180541,TRUE,TRUE,TRUE,3426,201.529411764706,103,8,1191,TRUE,0,4,0.944444444444444,1,1.23009285615555,0,0.235294117647059,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.352941176470588,-36.5557403493211,-26.4746992513809,0.820750654348804,"normal_LDG","grid_cell_balanced_resampling_OLS",65.180541,1.592369,66.77291,51,"Anisian","Ani",246.7,241.464,5.236,"Warmhouse","#DECABC"
248.3,"Olenekian","Northern",0.106571354619287,0.119796405252587,0.133174087412809,-0.0796296166186554,0.444230388740387,42.9554236879497,0.363059008756724,0.75852976326493,0.0110368873129937,11,100,0.21,0.79,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,20,11,1.592369,66.77291,65.180541,TRUE,TRUE,TRUE,1360,68,35.5,6,364,TRUE,0,4,1.11111111111111,1,1.10825777421936,0,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.3,9.59142191573587,6.946378549188,0.523860005359042,"reverse_LDG","grid_cell_balanced_resampling_OLS",65.180541,1.592369,66.77291,50,"Olenekian","Ole",249.9,246.7,3.2,"Warmhouse","#DECABC"
250.901,"Induan","Northern",-0.000201082482187904,-0.00340387661044818,0.146174554685017,-0.254757115816908,0.28393284922303,32.3513264063521,0.323542485941868,0.753177968782324,0.00855349931670349,14,100,0.5,0.5,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,31,14,1.592369,80.405932,78.813563,TRUE,TRUE,TRUE,3311,106.806451612903,51,5,608,TRUE,0,5,1.72222222222222,1.5,0.886328803338853,0,0.161290322580645,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.774193548387097,-0.0180974233969114,-0.0158480268781128,0.538689965039938,"normal_LDG","grid_cell_balanced_resampling_OLS",78.813563,1.592369,80.405932,49,"Induan","Ind",251.902,249.9,2.002,"Hothouse","#D6B6B7"
253.021,"Changhsingian","Northern",-0.44761843819231,-0.410005993874544,0.202728297603157,-0.748483980209683,-0.0102996228023106,40.5881158431018,0.375674714225626,0.318774960572227,0.164521895906509,8,100,0.98,0.02,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,18,8,1.592369,80.405932,78.813563,TRUE,TRUE,TRUE,4236,235.333333333333,120,8,1060,TRUE,0,4,1,0,1.32842232831014,0,0.222222222222222,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.244444444444444,-40.285659437308,-35.2784039784313,0.738184357407373,"normal_LDG","grid_cell_balanced_resampling_OLS",78.813563,1.592369,80.405932,48,"Changhsingian","Chg",254.14,251.902,2.238,"Coldhouse","#B2CCC7"
256.825,"Wuchiapingian","Northern",-0.484323457992624,-0.493289546386784,0.162065161851463,-0.7829346167541,-0.164559231096518,42.3685287095447,0.267241396370378,0.077298680929818,0.237279510516813,14,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,33,14,1.592369,80.405932,78.813563,TRUE,TRUE,TRUE,4922,149.151515151515,62,6,765,TRUE,0,6,1.83333333333333,1,0.958547759120192,0,0.181818181818182,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.723193473193473,-43.5891112193362,-38.1712573688796,0.618375385657581,"normal_LDG","grid_cell_balanced_resampling_OLS",78.813563,1.592369,80.405932,47,"Wuchiapingian","Wuc",259.51,254.14,5.37,"Coolhouse","#B3D8D0"
261.895,"Capitanian","Northern",-0.387815881044985,-0.41672242911831,0.103970659434254,-0.673938728296848,-0.280282974720846,45.8220531042711,0.551440346719118,0.476212537798834,0.0652700741126184,10,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,20,10,4.782054,66.77291,61.990856,TRUE,TRUE,TRUE,2431,121.55,35,6,1319,TRUE,0,5,1.11111111111111,1,1.23049487892426,0,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.538461538461538,-34.9034292940487,-24.0410384363728,0.393655753576002,"normal_LDG","grid_cell_balanced_resampling_OLS",61.990856,4.782054,66.77291,46,"Capitanian","Cap",264.28,259.51,4.77,"Coolhouse","#B3D8D0"
265.59,"Wordian","Northern",-0.422877686943709,-0.419633473121219,0.0568756755875463,-0.512063265382492,-0.314106174024766,42.3092712545002,0.233128572525335,0.096872557236784,0.230454840693276,13,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,22,13,1.592369,80.405932,78.813563,TRUE,TRUE,TRUE,2384,108.363636363636,34.5,6,685,TRUE,0,3,1.22222222222222,1,0.77138921583987,0,0.136363636363636,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.251748251748252,-38.0589918249338,-33.3284972212323,0.197957091357726,"normal_LDG","grid_cell_balanced_resampling_OLS",78.813563,1.592369,80.405932,45,"Wordian","Wor",266.9,264.28,2.62,"Coolhouse","#B3D8D0"
270.65,"Roadian","Northern",-0.468186643285918,-0.469508158768386,0.0660468937375464,-0.585036209590877,-0.359255767039868,36.8129165402471,0.250002261123072,0.0987053883723524,0.210731409696727,14,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,25,14,1.592369,80.405932,78.813563,TRUE,TRUE,TRUE,6639,265.56,57,5,2684,TRUE,0,4,1.38888888888889,1,0.824221557877849,0,0.16,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,1.01333333333333,-42.1367978957327,-36.8994575063733,0.225780442551009,"normal_LDG","grid_cell_balanced_resampling_OLS",78.813563,1.592369,80.405932,44,"Roadian","Roa",274.4,266.9,7.5,"Coldhouse","#B2CCC7"
278.85,"Kungurian","Northern",-0.233862701825138,-0.291935713126773,0.194726883498354,-0.722518773955111,-0.0453251171705008,28.1223843491775,0.210647046681701,0.274933650769318,0.10719232637331,13,100,0.99,0.01,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,28,13,1.592369,66.77291,65.180541,TRUE,TRUE,TRUE,3207,114.535714285714,63,5,1047,TRUE,0,5,1.55555555555556,1.5,0.915060071237724,0,0.178571428571429,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.573529411764706,-21.0476431642624,-15.2432974246842,0.67719365678461,"normal_LDG","grid_cell_balanced_resampling_OLS",65.180541,1.592369,66.77291,43,"Kungurian","Kun",283.3,274.4,8.9,"Coolhouse","#B3D8D0"
286.7,"Artinskian","Northern",-0.470580360295838,-0.519234407848871,0.20811441096677,-0.84685249169936,-0.117424581492675,44.8139289788705,0.916789067793322,0.626608116000693,0.0419422189072916,8,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,16,8,4.782054,48.647908,43.865854,TRUE,TRUE,FALSE,957,59.8125,30.5,5,176,TRUE,0,5,0.888888888888889,0,1.53811859865532,0,0.3125,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.652173913043478,-42.3522324266254,-20.6424093800046,0.729427910206685,"normal_LDG","grid_cell_balanced_resampling_OLS",43.865854,4.782054,48.647908,42,"Artinskian","Art",290.1,283.3,6.8,"Coolhouse","#B3D8D0"
291.81,"Sakmarian","Northern",-0.139148199031382,-0.13963320589137,0.0490359744237789,-0.2151628995848,-0.0559548373179935,32.1199751985384,0.317119527306175,0.640786975184994,0.0226236764598038,12,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,17,12,4.782054,66.77291,61.990856,TRUE,TRUE,TRUE,885,52.0588235294118,25,5,258,TRUE,0,2,0.944444444444444,1,0.849563770198344,0,0.117647058823529,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.857142857142857,-12.5233379128244,-8.62591596881372,0.159208062266807,"normal_LDG","grid_cell_balanced_resampling_OLS",61.990856,4.782054,66.77291,41,"Sakmarian","Sak",293.52,290.1,3.42,"Coolhouse","#B3D8D0"
296.21,"Asselian","Northern",-0.559886838207696,-0.638708130236897,0.191760462147327,-0.919469847411215,-0.426300762352465,42.2596276938532,0.508790629170266,0.303288564030986,0.149887000672382,9,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,13,9,11.216828,66.77291,55.556082,TRUE,TRUE,TRUE,479,36.8461538461538,22,5,122,TRUE,0,2,0.722222222222222,0.5,1.14430443886195,0,0.153846153846154,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,1,-50.3898154386927,-31.1051190941875,0.49316908505875,"normal_LDG","grid_cell_balanced_resampling_OLS",55.556082,11.216828,66.77291,40,"Asselian","Ass",298.9,293.52,5.38,"Coolhouse","#B3D8D0"
301.3,"Gzhelian","Northern",-0.755682927225338,-0.755682927225338,0,-0.755682927225338,-0.755682927225338,43.103411437404,0.254024897353493,0.0409475648583164,0.688707749529415,6,100,1,0,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,6,6,4.782054,59.588323,54.806269,TRUE,TRUE,FALSE,449,74.8333333333333,45.5,5,176,TRUE,0,1,0.333333333333333,0,1.455213750218,0,0.166666666666667,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.727272727272727,-68.0114634502804,-41.4161617882193,0,"normal_LDG","grid_cell_balanced_resampling_OLS",54.806269,4.782054,59.588323,39,"Gzhelian","Gzh",303.7,298.9,4.8,"Coldhouse","#B2CCC7"
