"bin_midpoint","slope","intercept","quantile","hemisphere","label","color","n_cells","sum_nT","mean_nT","median_nT","n_valid_lat_bins","min_abs_lat","max_abs_lat","lat_range","mean_t_over_nT","max_t_over_nT","prop_high_extrapolation","k_min","k_max","k_mean","k_median","k_cv","k_evenness","dominant_lat_bin_prop","sampling_profile_dissim"
172.8,0.355175395554211,6.2940347970654,"q60","Northern","good","Northern",20,1128,56.4,33,5,17.90842433,74.43377065,56.52534632,0.599925129184016,1.91630236119403,0.1,1,11,4,3,1,0.25,0.55,0
179.45,-0.192219047753611,28.6718516600756,"q60","Northern","good","Northern",38,5016,132,28,6,5.02e-09,75.48801388,75.48801387498,0.587582725916287,1.92666515866667,0.0789473684210526,1,20,6.33333333333333,4,1.10601478202642,0.157894736842105,0.526315789473684,0.375
188.55,0.00208607028997665,20.9090669240423,"q60","Northern","good","Northern",39,4996,128.102564102564,33,6,4.863490843,73.66054641,68.797055567,0.640999386849255,1.6993112212,0.102564102564103,1,18,6.5,5,0.966908083844349,0.153846153846154,0.461538461538462,0
196.2,-0.251679201548921,33.2961786229945,"q60","Northern","good","Northern",29,1350,46.551724137931,22,6,2.430801149,69.13842977,66.707628621,0.874549052826048,1.95700807730769,0.206896551724138,1,15,4.83333333333333,3,1.12880351880502,0.206896551724138,0.517241379310345,0.409090909090909
200.45,0.155591164293462,4.26503518097168,"q60","Northern","good","Northern",16,727,45.4375,29.5,5,15.54626474,64.93572783,49.38946309,0.842844848256472,1.84790677747748,0.1875,1,10,3.2,1,1.21834929310112,0.3125,0.625,0.75
203.55,0.157145914110177,14.7546672079757,"q60","Northern","good","Northern",19,1761,92.6842105263158,16,5,15.54626474,73.66054641,58.11428167,0.770241560498872,1.92666515866667,0.210526315789474,1,12,3.8,1,1.25380307890227,0.263157894736842,0.631578947368421,0.5625
216.5,-0.0207819180091266,20.0985195330349,"q60","Northern","good","Northern",31,1462,47.1612903225806,30,6,2.430801149,80.29781125,77.867010101,0.862299482058298,1.98845886609756,0.161290322580645,3,8,5.16666666666667,4,0.431342313559917,0.580645161290323,0.258064516129032,0.6
232.15,-0.0972940744446959,10.6933972241284,"q60","Northern","good","Northern",22,2760,125.454545454545,25,6,7.032486491,86.63064375,79.598157259,0.824136363268125,1.80235311304348,0.181818181818182,1,6,3.66666666666667,4,0.507790547046143,0.272727272727273,0.272727272727273,0
239.232,0.00985759883336589,21.4038689732825,"q60","Northern","good","Northern",22,1207,54.8636363636364,30,6,2.344650213,80.29781125,77.953161037,0.782179502512324,1.9808446626506,0.0909090909090909,1,9,3.66666666666667,3,0.839125873397406,0.272727272727273,0.409090909090909,0
244.082,-0.112402147307992,23.4742787181681,"q60","Northern","good","Northern",23,3287,142.913043478261,47,6,2.55e-09,65.09003016,65.09003015745,0.741935796846459,1.82856119805195,0.173913043478261,1,8,3.83333333333333,2.5,0.863894553531812,0.260869565217391,0.347826086956522,0
248.3,-0.0126598202463178,46.0138427695372,"q60","Northern","good","Northern",24,1299,54.125,20.5,6,3.19e-09,66.14311223,66.14311222681,0.65030652874391,1.60722901555556,0.0833333333333333,2,9,4,3,0.689202437604511,0.5,0.375,1.125
250.901,-0.0237754080743678,32.9079919449038,"q60","Northern","good","Northern",38,3249,85.5,32,5,6.15e-09,77.73177818,77.73177817385,0.50968485512924,1.80946173833333,0.0526315789473684,2,15,7.6,5,0.736136880563125,0.263157894736842,0.394736842105263,1
253.021,-0.51567639702578,39.7187970606002,"q60","Northern","good","Northern",23,4285,186.304347826087,64,5,6.15e-09,78.13514109,78.13514108385,0.523885382460553,1.869993325,0.0434782608695652,1,10,4.6,3,0.822072626138654,0.217391304347826,0.434782608695652,0.9
256.825,-0.327400061871644,38.0763295284055,"q60","Northern","good","Northern",42,5092,121.238095238095,51.5,6,1.204524049,78.13514109,76.930617041,0.72346081286898,1.60924635,0.142857142857143,1,19,7,4.5,1.00203873810001,0.142857142857143,0.452380952380952,0.703125
261.895,-0.10529301067288,25.3469944699286,"q60","Northern","good","Northern",26,2441,93.8846153846154,22.5,6,2.703756804,75.94987466,73.246117856,1.0048480054912,1.75219849541667,0.269230769230769,1,9,4.33333333333333,3.5,0.739422451735256,0.230769230769231,0.346153846153846,1.28571428571429
265.59,-0.307209932279957,38.6742364290698,"q60","Northern","good","Northern",20,2298,114.9,31,6,1.212552561,79.18997812,77.977425559,0.798877435400827,1.87998413814815,0.05,2,6,3.33333333333333,2.5,0.525357021462548,0.6,0.3,1
270.65,-0.292040267736126,26.0355863869595,"q60","Northern","good","Northern",38,6391,168.184210526316,31,6,2.417243934,73.61127037,71.194026436,0.705480705897923,1.6993112212,0.105263157894737,4,10,6.33333333333333,6,0.326145965996414,0.631578947368421,0.263157894736842,1.07142857142857
278.85,-0.271649316519662,26.625308969433,"q60","Northern","good","Northern",37,3229,87.2702702702703,37,6,4.26e-10,70.73372045,70.733720449574,0.797144410337877,1.95553023590909,0.162162162162162,1,10,6.16666666666667,7,0.485584749869745,0.162162162162162,0.27027027027027,1.17391304347826
286.7,-1.65884884829711,79.0577919682169,"q60","Northern","good","Northern",21,1117,53.1904761904762,42,4,1.358896896,41.5435043,40.184607404,0.973501413846865,1.82252512785714,0.142857142857143,2,13,5.25,3,1.00037785756119,0.380952380952381,0.619047619047619,0.978260869565218
291.81,0.0737843363335115,31.7768932712367,"q60","Northern","good","Northern",24,1270,52.9166666666667,22,6,1.335343625,67.42522977,66.089886145,0.976665542639976,1.95700807730769,0.25,1,8,4,3,0.724568837309472,0.25,0.333333333333333,0.775862068965517
296.21,-0.0692875468877461,20.2662975115732,"q60","Northern","good","Northern",15,481,32.0666666666667,15,4,11.19801743,64.8793186,53.68130117,0.943432215554846,1.748394932,0.2,1,7,3.75,3.5,0.666666666666667,0.266666666666667,0.466666666666667,1.32352941176471
301.3,-0.630742631920899,40.8086103968867,"q60","Northern","good","Northern",6,455,75.8333333333333,45.5,4,2.737148645,62.33227921,59.595130565,0.796840338219356,1.212647295625,0,1,2,1.5,1.5,0.38490017945975,0.666666666666667,0.333333333333333,3.5
305.35,-0.279507017171254,13.4069178796411,"q60","Northern","bad","Bad hemisphere",2,13,6.5,6.5,2,29.07164723,36.91570949,7.84406226,0.61292585922619,0.798826980166667,0,1,1,1,1,0,1,0.5,4.5
311.1,-0.0955684368987223,9.05100305490405,"q60","Northern","good","Northern",5,128,25.6,12,3,6.798150903,34.5127684,27.714617497,1.03598167621906,1.6993112212,0.2,1,2,1.66666666666667,2,0.346410161513775,0.6,0.4,3
319.3,-0.247498671671279,37.9331722764569,"q60","Northern","good","Northern",10,545,54.5,39,4,1.378811143,56.73585976,55.357048617,1.04591854171157,1.64138938485714,0.2,1,7,2.5,1,1.2,0.4,0.7,1.73076923076923
326.85,-1.73117736394272,51.2920648185549,"q60","Northern","bad","Bad hemisphere",10,579,57.9,46,2,1.378811143,19.81215675,18.433345607,0.940892136163453,1.93295611,0.2,1,9,5,5,1.13137084989848,0.2,0.9,1.28571428571429
338.5,0.0475218300578567,5.94540879762084,"q60","Northern","good","Northern",4,52,13,12,3,4.739120661,27.63160486,22.892484199,0.88441980603125,1.869993325,0.25,1,2,1.33333333333333,1,0.433012701892219,0.75,0.5,2.15217391304348
365.505,-0.663850676338446,15.2345004626197,"q60","Northern","bad","Bad hemisphere",4,95,23.75,23.5,2,4.26e-10,15.90454383,15.904543829574,0.962517850516941,1.3531887,0,1,3,2,2,0.707106781186548,0.5,0.75,0.5625
377.23,-0.536459061653973,71.910692959291,"q60","Northern","bad","Bad hemisphere",2,176,88,88,2,7.141901984,31.7070933,24.565191316,0.520507106355666,0.616681246885246,0,1,1,1,1,0,1,0.5,0.346153846153846
385.13,0.470179603881682,2.21502737681156,"q60","Northern","bad","Bad hemisphere",3,89,29.6666666666667,25,2,8.42e-10,34.49732323,34.497323229158,1.05176342942355,1.60709445023256,0.333333333333333,1,2,1.5,1.5,0.471404520791032,0.666666666666667,0.666666666666667,0.670212765957447
402.045,-0.0541175666926451,22.0404571794652,"q60","Northern","good","Northern",11,971,88.2727272727273,53,4,1.25e-09,37.83486706,37.83486705875,0.876956882680504,1.77180579130435,0.0909090909090909,1,7,2.75,1.5,1.04446593573419,0.363636363636364,0.636363636363636,0.5625
416.32,-1.69899418400245,33.8617158438983,"q60","Northern","bad","Bad hemisphere",11,518,47.0909090909091,37,2,5.56e-10,18.36362995,18.363629949444,0.913866289306236,1.87220779909091,0.181818181818182,2,9,5.5,5.5,0.899954085146515,0.363636363636364,0.818181818181818,1
428.65,-0.673781856099294,40.1189903342474,"q60","Northern","good","Northern",8,600,75,63.5,4,2.34583737,35.4953297,33.14949233,0.858702471146775,1.72822710879121,0.125,1,5,2,1,1,0.5,0.625,0
435.75,-0.305107319971203,19.5208631272299,"q60","Northern","good","Northern",11,497,45.1818181818182,25,4,2.725738484,35.92014927,33.194410786,1.14904791958813,1.82094288210526,0.363636363636364,1,5,2.75,2.5,0.74965556829412,0.363636363636364,0.454545454545455,0.36
441.8,-1.06086744889186,70.7768182712526,"q60","Northern","good","Northern",6,410,68.3333333333333,47,3,9.28e-10,33.22344509,33.223445089072,0.444991751342183,0.723508004117647,0,1,4,2,1,0.866025403784439,0.5,0.666666666666667,0.45
444.15,0.174942762136288,28.6290866999596,"q60","Northern","bad","Bad hemisphere",8,311,38.875,32.5,2,5.377961062,13.92412653,8.546165468,0.934348360353746,1.60160470090909,0.125,3,5,4,4,0.353553390593274,0.75,0.625,0
449,-0.55910531247944,27.8565247159912,"q60","Northern","good","Northern",24,1632,68,44,3,1.25e-09,27.40789451,27.40789450875,1.1306962918276,1.92666515866667,0.333333333333333,2,13,8,9,0.695970545353753,0.25,0.541666666666667,0.463235294117647
455.5,0.708969972845731,9.85659040357273,"q60","Northern","bad","Bad hemisphere",16,924,57.75,37.5,2,2.725738484,16.46543653,13.739698046,1.02717792602845,1.869993325,0.25,7,9,8,8,0.176776695296637,0.875,0.5625,0.509433962264151
463.8,-0.380606373914863,15.6888480381884,"q60","Northern","good","Northern",22,1069,48.5909090909091,31,3,2.42e-09,19.83993089,19.83993088758,0.889028957187114,1.77677604357143,0.227272727272727,1,11,7.33333333333333,10,0.751032347357196,0.136363636363636,0.5,0.76271186440678
470.35,-2.50602948222566,105.912800526472,"q60","Northern","good","Northern",3,129,43,33,3,12.12391042,31.56517556,19.44126514,0.675471481615763,1.06493821393939,0,1,1,1,1,0,1,0.333333333333333,3.375
474.2,-0.76438120164883,32.4239723495751,"q60","Northern","good","Northern",19,1213,63.8421052631579,43,4,2.430801149,32.71487219,30.284071041,0.802989954332768,1.82065793534884,0.157894736842105,1,10,4.75,4,0.81309685798291,0.210526315789474,0.526315789473684,0.692307692307692
481.975,-0.356793088503687,36.1880425155808,"q60","Northern","good","Northern",16,712,44.5,33,3,1.38e-09,22.47357343,22.47357342862,0.912835191837523,1.6993112212,0.125,4,8,5.33333333333333,4,0.433012701892219,0.75,0.5,1
0.00585,0.11868142300045,25.8738994198897,"q60","Southern","good","Southern",6,421,70.1666666666667,36.5,3,5.389250306,55.65550965,50.266259344,0.68823808413791,1.06890809891304,0,2,2,2,2,0,1,0.333333333333333,1.5
1.29585,-0.174490261306293,21.605435845188,"q60","Southern","good","Southern",19,1956,102.947368421053,90,6,4.652406731,78.13514109,73.482734359,0.908776938038357,1.87134043203883,0.0526315789473684,1,8,3.16666666666667,2,0.880065472255936,0.315789473684211,0.421052631578947,0.473684210526316
3.09,-0.575745925453504,33.6215943367169,"q60","Southern","good","Southern",9,767,85.2222222222222,100,4,7.257987316,43.78271467,36.524727354,0.860732523275945,1.73081931714286,0.111111111111111,1,4,2.25,2,0.559246995205241,0.444444444444444,0.444444444444444,1
4.4665,-0.240420808125738,24.6812741286138,"q60","Southern","good","Southern",9,927,103,78,6,7.268493841,64.93572784,57.667233999,0.859977973477462,1.68625906538462,0.111111111111111,1,3,1.5,1,0.557773351022717,0.666666666666667,0.333333333333333,1
9.438,-0.88990965003035,53.0222066211569,"q60","Southern","good","Southern",11,1020,92.7272727272727,21,4,2.42e-09,46.44661908,46.44661907758,1.23926116139116,1.869993325,0.181818181818182,2,3,2.75,3,0.181818181818182,0.727272727272727,0.272727272727273,1.22727272727273
12.725,-0.18118195132743,17.6615408012043,"q60","Southern","good","Southern",10,891,89.1,82.5,4,2.417243936,48.48205597,46.064812034,0.887911335543554,1.57524418384615,0.2,1,5,2.5,2,0.76594168620507,0.4,0.5,1.35
18.215,-0.0459555709065589,16.7204498537411,"q60","Southern","good","Southern",19,2404,126.526315789474,108,5,1.363525139,62.35153207,60.988006931,0.919089151858013,1.59238944266667,0.210526315789474,1,11,3.8,1,1.15310012106351,0.263157894736842,0.578947368421053,1.18421052631579
25.17,0.631802785112281,-2.51592949931623,"q60","Southern","good","Southern",5,444,88.8,32,3,2.417243936,52.7418821,50.324638164,1.01159560139788,1.7684848140625,0.2,1,3,1.66666666666667,1,0.692820323027551,0.6,0.6,0.9
30.6,0.145971130253534,4.56951800409615,"q60","Southern","bad","Bad hemisphere",5,192,38.4,35,2,15.43563567,52.47602712,37.04039145,0.774520600803,1.11907096230769,0,1,4,2.5,2.5,0.848528137423857,0.4,0.8,0
35.805,0.0522425100156839,7.61520720665414,"q60","Southern","bad","Bad hemisphere",12,817,68.0833333333333,45,3,15.43563567,64.93572784,49.50009217,1.01876388897288,1.70090374769231,0.166666666666667,2,8,4,2,0.866025403784439,0.5,0.666666666666667,0
39.37,-1.00521991300062,73.0673634776594,"q60","Southern","bad","Bad hemisphere",5,595,119,23,3,8.459350748,56.83208278,48.372732032,0.877109546049955,1.49314503472222,0,1,3,1.66666666666667,1,0.692820323027551,0.6,0.6,0.9
44.55,-0.39045570337463,25.7389892613027,"q60","Southern","good","Southern",6,687,114.5,62,3,4.29e-09,52.18073129,52.18073128571,0.705896903922798,1.21001823127273,0,2,2,2,2,0,1,0.333333333333333,1.5
52.035,0.36294637844451,7.33510839513941,"q60","Southern","good","Southern",7,555,79.2857142857143,45,4,1.51e-09,64.03361657,64.03361656849,0.967614735135053,1.71174639166667,0.142857142857143,1,3,1.75,1.5,0.547101204432193,0.571428571428571,0.428571428571429,1.92857142857143
57.62,0.635557085798524,4.19353716454764,"q60","Southern","bad","Bad hemisphere",3,192,64,71,2,5.423991198,60.37322471,54.949233512,1.18461084197818,1.73081931714286,0.333333333333333,1,2,1.5,1.5,0.471404520791032,0.666666666666667,0.666666666666667,1.5
63.83,0.145827287929872,19.9400864559925,"q60","Southern","good","Southern",8,1123,140.375,62.5,4,28.11693699,64.03361657,35.91667958,0.767608653945941,1.92666515866667,0.25,1,3,2,2,0.408248290463863,0.5,0.375,0
69.1,0.18055691674077,8.41764238666712,"q60","Southern","bad","Bad hemisphere",8,1255,156.875,141,3,30.41926784,62.21416855,31.79490071,0.379996119000785,0.869160171428571,0,1,5,2.66666666666667,2,0.7806247497998,0.375,0.625,0
77.9,0.190049898467631,2.42985005166693,"q60","Southern","good","Southern",10,218,21.8,20,5,1.335343626,62.21416855,60.878824924,0.819339569883169,1.28746112137931,0,1,4,2,1,0.707106781186548,0.5,0.4,1.35
84.65,-0.232584693309435,51.4953693264635,"q60","Southern","bad","Bad hemisphere",3,408,136,88,2,18.75322031,62.43585177,43.68263146,0.636805219640533,1.65283964590909,0.333333333333333,1,2,1.5,1.5,0.471404520791032,0.666666666666667,0.666666666666667,0
87.75,-0.888666102386079,66.6331729680044,"q60","Southern","bad","Bad hemisphere",4,144,36,13,3,9.512625916,67.51421302,58.001587104,0.925494750227848,1.6993112212,0.25,1,2,1.33333333333333,1,0.433012701892219,0.75,0.5,1.125
91.85,-0.622434284594502,52.0332698886417,"q60","Southern","bad","Bad hemisphere",9,688,76.4444444444444,53,3,4.699297745,69.15870367,64.459405925,0.974146671457603,1.76247951391304,0.222222222222222,2,4,3,3,0.333333333333333,0.666666666666667,0.444444444444444,1.5
97.2,-0.343034140911871,38.9336972837196,"q60","Southern","good","Southern",6,305,50.8333333333333,33,4,7.058615339,67.8950996,60.836484261,0.741561545481871,1.793654736,0.166666666666667,1,3,1.5,1,0.666666666666667,0.666666666666667,0.5,0.75
106.85,-0.0138755912043696,25.7297680878934,"q60","Southern","good","Southern",19,869,45.7368421052632,15,6,1.378811145,78.13514109,76.756329945,0.801130585856326,1.8267792325,0.0526315789473684,1,6,3.16666666666667,2.5,0.731560014900802,0.315789473684211,0.31578947368421,0.473684210526316
117.3,0.0311746702544089,8.24016586917351,"q60","Southern","good","Southern",8,313,39.125,20.5,5,8.095024433,80.06868165,71.973657217,0.70039082340162,1.57524418384615,0.125,1,3,1.6,1,0.559016994374947,0.625,0.375,0.5625
123.585,-1.0699368221927,80.4759036329995,"q60","Southern","good","Southern",3,56,18.6666666666667,15,3,28.98217984,44.31990608,15.33772624,0.830523276663736,1.50595327307692,0.333333333333333,1,1,1,1,0,1,0.333333333333333,0
129.185,-3.47800731910145,186.030633725821,"q60","Southern","bad","Bad hemisphere",4,242,60.5,41,2,28.98217984,36.88694161,7.90476177,0.750879615219281,1.12965687974359,0,1,3,2,2,0.707106781186548,0.5,0.75,0
134.825,0.296510973442072,10.3548608384767,"q60","Southern","good","Southern",7,129,18.4285714285714,19,3,4.992688352,43.80108373,38.808395378,0.911436736402715,1.6993112212,0.142857142857143,1,5,2.33333333333333,1,0.989743318610787,0.428571428571429,0.714285714285714,0.642857142857143
146.15,-1.42201320073154,99.9986817715363,"q60","Southern","bad","Bad hemisphere",5,290,58,23,3,29.57796961,86.63064375,57.05267414,0.404557328028459,0.798826980166667,0,1,3,1.66666666666667,1,0.692820323027551,0.6,0.6,0
152,-0.408714518035559,48.855071850508,"q60","Southern","good","Southern",8,496,62,25,4,2.462918991,84.0625449,81.599625909,1.16076808752452,1.798438878125,0.375,1,3,2,2,0.408248290463863,0.5,0.375,1.125
158.15,-0.356778773246117,42.6643258785073,"q60","Southern","good","Southern",15,1229,81.9333333333333,73,4,2.440517044,79.84138096,77.400863916,0.928735852415624,1.8642929325,0.0666666666666667,1,5,3.75,4.5,0.504791852960024,0.266666666666667,0.333333333333333,1.2
163.4,-0.0692685128346112,46.6243962765238,"q60","Southern","good","Southern",15,3164,210.933333333333,78,4,2.440517044,78.13514108,75.694624036,0.967365201130847,1.8267792325,0.333333333333333,2,6,3.75,3.5,0.455420034042649,0.533333333333333,0.4,0.9
166.75,-0.572659422359298,56.6302122376719,"q60","Southern","good","Southern",12,654,54.5,32,4,2.440517044,77.97078272,75.530265676,1.17113063318076,1.87220779909091,0.5,2,4,3,3,0.272165526975909,0.666666666666667,0.333333333333333,1.125
169.55,-0.552889123359069,43.2570852281286,"q60","Southern","good","Southern",10,410,41,31.5,4,2.440517044,75.50841728,73.067900236,0.913136383644281,1.82094288210526,0.1,1,4,2.5,2.5,0.516397779494322,0.4,0.4,0.9
172.8,-3.39874604304228,123.743873611095,"q60","Southern","bad","Bad hemisphere",2,153,76.5,76.5,2,26.27373033,33.72210227,7.44837194,0.324023432279843,0.413123755273973,0,1,1,1,1,0,1,0.5,0
179.45,-0.359296808921681,50.9905978328986,"q60","Southern","good","Southern",12,964,80.3333333333333,37,6,2.462918991,75.94987466,73.486955669,0.732988190759262,1.6993112212,0.166666666666667,1,4,2,1.5,0.632455532033676,0.5,0.333333333333333,0.375
188.55,-0.665474289272296,58.2213026196547,"q60","Southern","bad","Bad hemisphere",7,1642,234.571428571429,95,3,28.84871237,75.50841728,46.65970491,0.240341967067217,0.542573602,0,1,4,2.33333333333333,2,0.654653670707977,0.428571428571429,0.571428571428571,0
196.2,-0.204295397546898,48.3351564797927,"q60","Southern","good","Southern",11,1029,93.5454545454545,29,4,1.71e-09,72.96308819,72.96308818829,0.783226431154378,1.94726228676471,0.181818181818182,1,5,2.75,2.5,0.74965556829412,0.363636363636364,0.454545454545455,0.409090909090909
200.45,0.0103975967906027,7.4479289684286,"q60","Southern","good","Southern",6,169,28.1666666666667,30,4,2.07e-09,71.94358535,71.94358534793,0.640287225772253,1.18768673457143,0,1,3,1.5,1,0.666666666666667,0.666666666666667,0.5,0.75
203.55,-0.962549118276292,81.3846094549261,"q60","Southern","good","Southern",8,931,116.375,132.5,5,8.348916947,69.1665314,60.817614453,0.404747319415443,1.17980258105263,0,1,3,1.6,1,0.559016994374947,0.625,0.375,0.5625
216.5,-0.308076543903922,32.0765371227428,"q60","Southern","good","Southern",15,983,65.5333333333333,67,6,2.07e-09,74.5914634,74.59146339793,0.638609440099386,1.99859237030303,0.133333333333333,1,5,2.5,2.5,0.606630035524124,0.4,0.333333333333333,0.6
232.15,0.286444646254151,-2.32083334179712,"q60","Southern","bad","Bad hemisphere",4,141,35.25,36.5,3,19.4373325,74.5914634,55.1541309,0.634260409405333,1.46142172037736,0,1,2,1.33333333333333,1,0.433012701892219,0.75,0.5,0
239.232,-0.169733747846167,15.3000234801288,"q60","Southern","bad","Bad hemisphere",6,423,70.5,63,2,11.48148997,73.61127037,62.1297804,0.49077437282151,1.53596485461538,0.166666666666667,1,5,3,3,0.942809041582063,0.333333333333333,0.833333333333333,0
244.082,-0.60935696152623,42.9917700274903,"q60","Southern","good","Southern",7,270,38.5714285714286,25,4,13.41584964,74.62840468,61.21255504,0.655562957715378,1.30779448086207,0,1,3,1.75,1.5,0.547101204432193,0.571428571428571,0.428571428571429,0
248.3,0.132282599320644,24.7711584839042,"q60","Southern","good","Southern",4,50,12.5,12.5,3,5.45572464,50.52122727,45.06550263,0.659935515770833,0.887955447692308,0,1,2,1.33333333333333,1,0.433012701892219,0.75,0.5,1.125
250.901,0.367524728473814,5.85794965145613,"q60","Southern","good","Southern",9,199,22.1111111111111,20,5,2.653054193,53.1478836,50.494829407,0.543756661866264,1.08662394,0,1,3,1.8,2,0.464811125852264,0.555555555555556,0.333333333333333,1
253.021,0.424251462374275,21.3041752623505,"q60","Southern","good","Southern",10,1484,148.4,70,5,1.76e-09,75.94987466,75.94987465824,0.570332047133106,1.20504321972973,0,1,4,2,2,0.612372435695794,0.5,0.4,0.9
256.825,-0.239649371672418,36.4069857679819,"q60","Southern","good","Southern",32,6390,199.6875,31,6,2.402714379,79.84138096,77.438666581,0.772285714822069,1.9719315792,0.125,1,11,5.33333333333333,4,0.868727517694703,0.1875,0.34375,0.703125
261.895,0.0837994774388904,17.3563264011655,"q60","Southern","good","Southern",14,1060,75.7142857142857,52,6,4.295219965,74.43377065,70.138550685,0.801217241061525,1.73081931714286,0.142857142857143,1,4,2.33333333333333,2,0.44262666813799,0.428571428571429,0.285714285714286,1.28571428571429
265.59,-0.172509543041511,30.7811386030124,"q60","Southern","good","Southern",27,2414,89.4074074074074,62,6,4.739120655,80.29781125,75.558690595,0.646704561073445,1.669623058,0.037037037037037,1,10,4.5,3.5,0.699205898780101,0.222222222222222,0.37037037037037,1
270.65,-0.348905160790916,39.588777435829,"q60","Southern","good","Southern",21,1381,65.7619047619048,38,5,6.16e-10,71.71225682,71.712256819384,0.973967983293503,1.80168540425532,0.142857142857143,1,7,4.2,5,0.542940678618637,0.238095238095238,0.333333333333333,1.07142857142857
278.85,-0.00563968723972444,18.2334014094459,"q60","Southern","good","Southern",23,4849,210.826086956522,39,6,6.16e-10,77.73177818,77.731778179384,0.769132523940876,1.869993325,0.130434782608696,1,9,3.83333333333333,3,0.831788107378652,0.260869565217391,0.391304347826087,1.17391304347826
286.7,-0.267730756632148,38.5405848088365,"q60","Southern","good","Southern",23,2863,124.478260869565,55,5,1.348106583,73.66054641,72.312439827,0.620180276810873,1.68330702272727,0.0869565217391304,1,12,4.6,3,0.955038375499513,0.217391304347826,0.521739130434783,0.978260869565218
291.81,-0.492144820357264,64.3983292125132,"q60","Southern","good","Southern",29,2181,75.2068965517241,40,4,5.29e-10,71.71225682,71.712256819471,0.734531154547253,1.80583103558824,0.172413793103448,5,10,7.25,7,0.362752502024356,0.689655172413793,0.344827586206897,0.775862068965517
296.21,-0.85311547312514,67.8216793315355,"q60","Southern","good","Southern",17,2182,128.352941176471,40,6,5.29e-10,59.99392079,59.993920789471,0.630482797137974,1.911174108125,0.0588235294117647,1,5,2.83333333333333,2.5,0.647593362095195,0.352941176470588,0.294117647058824,1.32352941176471
301.3,-1.00715735277546,36.8426238791564,"q60","Southern","good","Southern",9,2566,285.111111111111,117,3,7.06e-10,33.23106961,33.231069609294,0.595464978583357,1.86813544421053,0.111111111111111,1,7,3,1,1.15470053837925,0.333333333333333,0.777777777777778,3.5
311.1,-0.208605939003131,21.9053278406609,"q60","Southern","good","Southern",18,2147,119.277777777778,95.5,4,7.06e-10,45.8181579,45.818157899294,0.753831704925614,1.84283321709677,0.0555555555555556,2,12,4.5,2,1.11111111111111,0.444444444444444,0.666666666666667,3
319.3,-0.535592929612364,53.2952403155541,"q60","Southern","good","Southern",13,706,54.3076923076923,47,5,2.2e-09,63.2969896,63.2969895978,0.824410413982355,1.869993325,0.0769230769230769,1,5,2.6,1,0.842650088469486,0.384615384615385,0.384615384615385,1.73076923076923
326.85,-0.630497262574771,48.5136523645827,"q60","Southern","good","Southern",14,1583,113.071428571429,87,3,2.355331357,44.18480028,41.829468923,0.682934678405825,1.53007770829268,0.0714285714285714,1,9,4.66666666666667,4,0.866025403784439,0.214285714285714,0.642857142857143,1.28571428571429
338.5,0.0926853726752114,27.1255705977523,"q60","Southern","good","Southern",23,5316,231.130434782609,56,5,9.87e-10,44.18480028,44.184800279013,0.694249483945544,1.59851720684211,0.0434782608695652,1,11,4.6,2,1.00330267471429,0.217391304347826,0.478260869565217,2.15217391304348
352.78,-0.109678125449192,27.5492712712943,"q60","Southern","good","Southern",35,2728,77.9428571428571,48,5,7.98e-10,49.07171152,49.071711519202,0.792006789895096,1.8290267928,0.0571428571428571,2,12,7,7,0.589015089373952,0.285714285714286,0.342857142857143,1.28571428571429
365.505,0.181832872319795,11.8062636663801,"q60","Southern","good","Southern",32,2569,80.28125,34.5,4,1.204524048,40.11980054,38.915276492,0.71738623620234,1.6993112212,0.0625,4,11,8,8.5,0.395284707521047,0.5,0.34375,0.5625
377.23,0.554405462040859,31.0847711702372,"q60","Southern","good","Southern",39,4476,114.769230769231,43,5,1.218463809,46.43339831,45.214934501,0.726269940147235,1.954963814,0.128205128205128,2,14,7.8,6,0.749753411139151,0.256410256410256,0.358974358974359,0.346153846153846
385.13,-0.0512272064548968,14.3422304183826,"q60","Southern","good","Southern",47,12027,255.893617021277,46,6,1.2220667,84.0625449,82.8404782,0.786398600070524,1.73081931714286,0.127659574468085,3,18,7.83333333333333,5.5,0.771962277745265,0.382978723404255,0.382978723404255,0.670212765957447
390.71,-0.0828496251182436,30.240107733546,"q60","Southern","good","Southern",36,4154,115.388888888889,45,6,2.722755376,68.86017193,66.137416554,0.727974400059803,1.86611853466667,0.0833333333333333,1,13,6,6,0.683130051063973,0.166666666666667,0.361111111111111,0.75
402.045,-0.204042239924519,39.7374199052257,"q60","Southern","good","Southern",48,3576,74.5,51,6,3.6e-09,82.38234022,82.3823402164,0.891847667364759,1.954963814,0.145833333333333,3,14,8,6,0.553398590529466,0.375,0.291666666666667,0.5625
411.82,0.134383678612235,10.1179527289555,"q60","Southern","good","Southern",15,1743,116.2,65,6,7.265914649,62.43585177,55.169937121,0.931142742585645,1.87441684142857,0.2,1,4,2.5,2.5,0.419523539268061,0.4,0.266666666666667,0.3
416.32,0.291431060007285,27.1354132350135,"q60","Southern","good","Southern",27,2837,105.074074074074,64,6,1.335343625,62.33227921,60.996935585,0.9267565266596,1.82094288210526,0.222222222222222,1,7,4.5,4.5,0.460809807851727,0.222222222222222,0.259259259259259,1
421.16,0.0546521852601481,26.1610847023858,"q60","Southern","good","Southern",20,1130,56.5,30,6,1.27e-10,66.92879738,66.928797379873,0.99260259703193,1.869993325,0.15,1,6,3.33333333333333,3.5,0.525357021462548,0.3,0.3,0.225
