"bin_midpoint","stage.x","hemisphere","slope","slope_mean","slope_sd","slope_lower_95","slope_upper_95","intercept","slope_se","p_value","r_squared","n_cells_model","n_resamples_valid","prop_negative","prop_positive","k_sample","slope_filter_id","slope_qc_type","slope_occurrence_min","slope_collection_min","method_group","slope_metric","quantile","n_cells","n_valid_lat_bins","min_abs_lat_bin_mid","max_abs_lat_bin_mid","lat_range_diagnostic","has_tropical","has_temperate","has_polar","sum_nT","mean_nT","median_nT","min_nT","max_nT","has_adjacent_tt","k_min","k_max","k_mean","k_median","k_cv","k_evenness","dominant_lat_bin_prop","pass_tropical","pass_temperate","pass_polar","pass_adjacent_tt","pass_n_lat_bins","label","color","qc_name","qc_type","occurrence_min","collection_min","min_cells_per_latbin","zone_requirement","require_tropical","require_temperate","require_polar","require_adjacent_tt","require_min_lat_bins","sampling_profile_dissim","slope_90deg","slope_sampled_range","interval_width","slope_direction","method","lat_range","min_abs_lat","max_abs_lat","bin","stage.y","short","bottom","top","dur","climate_state","climate_color"
129.185,"Hauterivian","Northern",-1.37150911620732,-1.36303555360958,0.483338554549449,-2.24147372528878,-0.583102396635876,86.4387867257029,0.845591809322678,0.136289258746172,0.255334724394621,10,100,1,0,5,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,15,2,30.640768,65.905157,35.264389,FALSE,TRUE,TRUE,854,56.9333333333333,21,5,447,FALSE,5,10,7.5,7.5,0.471404520791032,0.666666666666667,0.666666666666667,FALSE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.333333333333333,-123.435820458659,-48.3654309909813,1.65837132865291,"normal_LDG","grid_cell_balanced_resampling_OLS",35.264389,30.640768,65.905157,69,"Hauterivian","Hau",132.6,125.77,6.83,"Warmhouse","#b57a51"
134.825,"Valanginian","Northern",-0.404475744483,-0.376914800852107,0.0881738327603811,-0.483034788232181,-0.214570127282732,54.5140012065853,0.363648889306481,0.270154760044982,0.0753980169546276,18,100,1,0,9,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,19,2,30.640768,65.905157,35.264389,FALSE,TRUE,TRUE,958,50.4210526315789,24,5,441,FALSE,9,10,9.5,9.5,0.0744322927564787,0.947368421052632,0.526315789473684,FALSE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.214285714285714,-36.40281700347,-14.2635899945131,0.268464660949449,"normal_LDG","grid_cell_balanced_resampling_OLS",35.264389,30.640768,65.905157,68,"Valanginian","Val",137.05,132.6,4.45,"Warmhouse","#b57a51"
140.075,"Berriasian","Northern",0.0991661066836126,0.187662825484867,0.559985701712421,-0.59198784765418,1.57254553770212,27.2961387673481,0.641793295033727,0.589081136711337,0.0514496725031618,8,100,0.42,0.58,4,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,23,2,30.640768,65.905157,35.264389,FALSE,TRUE,TRUE,619,26.9130434782609,17,5,74,FALSE,4,19,11.5,11.5,0.922313192852019,0.347826086956522,0.826086956521739,FALSE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.173913043478261,8.92494960152514,3.49703216170642,2.1645333853563,"reverse_LDG","grid_cell_balanced_resampling_OLS",35.264389,30.640768,65.905157,67,"Berriasian","Ber",143.1,137.05,6.05,"Warmhouse","#b57a51"
146.15,"Tithonian","Northern",0.224611162678117,0.394865569631398,0.49348595668611,-0.0407727917184315,1.77627326076366,9.02104453266423,1.05731418942838,0.800695343580105,0.0948504640655568,3,100,0.14,0.86,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,21,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,2430,115.714285714286,10,5,1158,FALSE,1,16,7,4,1.13389341902768,0.142857142857143,0.761904761904762,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.0714285714285714,20.2150046410306,12.6163072587732,1.8170460524821,"reverse_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,66,"Tithonian","Tit",149.2,143.1,6.1,"Warmhouse","#b57a51"
152,"Kimmeridgian","Northern",-1.29802285525707,-1.27507355886741,0.170443201443006,-1.577707665293,-1.03731621742174,103.478070804687,1.03123776239724,0.258174205739832,0.206357224832302,8,100,1,0,4,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,10,2,30.640768,65.905157,35.264389,FALSE,TRUE,TRUE,1666,166.6,49,5,1085,FALSE,4,6,5,5,0.282842712474619,0.8,0.6,FALSE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.9375,-116.822056973136,-45.773982898676,0.540391447871255,"normal_LDG","grid_cell_balanced_resampling_OLS",35.264389,30.640768,65.905157,65,"Kimmeridgian","Kim",154.8,149.2,5.6,"Transitional","#c8c7c7"
158.15,"Oxfordian","Northern",-0.146022399430148,-0.0980484947398256,0.263022225643577,-0.465031627793561,0.552075283357635,23.9096756317646,0.37396579828936,0.60149966659577,0.0742369593544777,6,100,0.68,0.32,2,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,25,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,3673,146.92,41,6,859,FALSE,2,14,8.33333333333333,9,0.723325652801005,0.24,0.56,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.78,-13.1420159487133,-8.20201202784445,1.0171069111512,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,64,"Oxfordian","Oxf",161.5,154.8,6.7,"Transitional","#c8c7c7"
163.4,"Callovian","Northern",-1.37215030828886,-1.35151197257638,0.181433063848044,-1.64304754999874,-1.03086125474831,73.1393549670944,0.438463555157334,0.0365825364082175,0.704768209741806,6,100,1,0,2,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,24,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,2396,99.8333333333333,23,5,795,FALSE,2,14,8,8,0.75,0.25,0.583333333333333,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.575,-123.493527745997,-77.0730612324957,0.612186295250434,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,63,"Callovian","Cal",165.3,161.5,3.8,"Coolhouse","#007d65"
166.75,"Bathonian","Northern",-0.322199605418382,-0.318507110058327,0.20856586868226,-0.683931522931718,0.089460274265801,45.4742655210611,0.54835340150703,0.560237244769918,0.0350459634743868,12,100,0.93,0.07,4,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,26,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,3255,125.192307692308,56,8,761,FALSE,4,16,8.66666666666667,6,0.74181928930715,0.461538461538462,0.615384615384615,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.394230769230769,-28.9979644876544,-18.0978058799293,0.773391797197519,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,62,"Bathonian","Bat",168.2,165.3,2.9,"Coldhouse","#005344"
169.55,"Bajocian","Northern",-0.566433489944892,-0.542324721472449,0.10940383017695,-0.725567796378564,-0.28141263879736,38.8017537681803,0.354095801347412,0.132155721769535,0.293193313810391,9,100,1,0,3,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,29,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,1545,53.2758620689655,21,5,303,FALSE,3,21,9.66666666666667,5,1.02059645427233,0.310344827586207,0.724137931034483,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.144827586206897,-50.9790140950403,-31.8163125358336,0.444155157581203,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,61,"Bajocian","Baj",170.9,168.2,2.7,"Coolhouse","#007d65"
172.8,"Aalenian","Northern",0.138596224279778,0.837138828637801,1.23809614118417,-0.113555330706975,3.84906159233604,1.37367562151334,0.1931399828527,0.402257645784103,0.651131905859335,3,100,0.24,0.76,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,20,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,1128,56.4,33,5,273,FALSE,1,14,6.66666666666667,5,0.998749217771909,0.15,0.7,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.075,12.47366018518,7.78488713370553,3.96261692304301,"reverse_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,60,"Aalenian","Aal",174.7,170.9,3.8,"Transitional","#c8c7c7"
179.45,"Toarcian","Northern",-0.13094777954377,-0.135654674263134,0.193108821576372,-0.412976790323178,0.26288813186599,28.7192501183894,0.301933561710063,0.630318445871713,0.03491045168622,9,100,0.79,0.21,3,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,38,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,5016,132,28,5,2636,FALSE,3,27,12.6666666666667,8,0.999653679643294,0.236842105263158,0.710526315789474,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.131578947368421,-11.7853001589393,-7.35527745762945,0.675864922189168,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,59,"Toarcian","Toa",184.2,174.7,9.5,"Warmhouse","#b57a51"
188.55,"Pliensbachian","Northern",0.128778870554253,0.153667916252386,0.24676007563283,-0.247226051218919,0.684637522409837,19.7060785725863,0.384505013939722,0.662767154318739,0.0287511588115116,9,100,0.32,0.68,3,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,39,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,4996,128.102564102564,33,5,1188,FALSE,3,26,13,10,0.906909701734738,0.230769230769231,0.666666666666667,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.115384615384615,11.5900983498827,7.233450822204,0.931863573628756,"reverse_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,58,"Pliensbachian","Plb",192.9,184.2,8.7,"Transitional","#c8c7c7"
196.2,"Sinemurian","Northern",-0.306078884903699,-0.345873410869226,0.153252557432018,-0.580400347766302,-0.108254310514339,34.9357922381341,0.591366661028684,0.56055976285471,0.0912980873484402,6,100,1,0,2,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,29,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,1350,46.551724137931,22,5,291,FALSE,2,21,9.66666666666667,6,1.03620546215977,0.206896551724138,0.724137931034483,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.0329153605015674,-27.5470996413329,-17.1923123113059,0.472146037251963,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,57,"Sinemurian","Sin",199.5,192.9,6.6,"Transitional","#c8c7c7"
200.45,"Hettangian","Northern",0.219467967131397,0.315244172905063,0.290052804114791,-0.105852243775139,1.15977737771783,0.670494563818644,0.312309286200262,0.610978332398713,0.329323248647176,3,100,0.07,0.93,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,16,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,727,45.4375,29.5,6,140,FALSE,1,11,5.33333333333333,4,0.962175269896291,0.1875,0.6875,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.15625,19.7521170418257,12.3274162947814,1.26562962149297,"reverse_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,56,"Hettangian","Het",201.4,199.5,1.9,"Transitional","#c8c7c7"
203.55,"Rhaetian","Northern",0.0819673960368384,0.154275821867224,0.333643977769275,-0.298326070062631,1.06853270193528,16.1710681409187,0.572504851855932,0.879819845873846,0.0352235891280007,3,100,0.3,0.7,1,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,19,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,1761,92.6842105263158,16,5,615,FALSE,1,13,6.33333333333333,5,0.96475277788544,0.157894736842105,0.68421052631579,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.108552631578947,7.37706564331545,4.60407150415881,1.36685877199791,"reverse_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,55,"Rhaetian","Rha",205.7,201.4,4.3,"Coolhouse","#007d65"
216.5,"Norian","Northern",-0.00442418861190205,-0.00260882990973304,0.0404121800246194,-0.0644468003307436,0.0820463380861523,18.992529097954,0.19227177241578,0.887218738677057,0.000934944972455209,24,100,0.53,0.47,8,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,31,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,1462,47.1612903225806,30,5,244,FALSE,8,12,10.3333333333333,11,0.201451548335432,0.774193548387097,0.387096774193548,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.112903225806452,-0.398176975071184,-0.248504670173097,0.146493138416896,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,54,"Norian","Nor",227.3,205.7,21.6,"Transitional","#c8c7c7"
232.15,"Carnian","Northern",-0.231611688157139,-0.204348415602195,0.0742535250377808,-0.29516689493978,-0.0605645872013382,21.2853819675169,0.215877136449883,0.307793008769593,0.0648588579996089,18,100,1,0,6,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,22,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,2760,125.454545454545,25,5,1952,FALSE,6,8,7.33333333333333,8,0.157459164324443,0.818181818181818,0.363636363636364,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.170454545454545,-20.8450519341425,-13.0095236036918,0.234602307738442,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,53,"Carnian","Car",237,227.3,9.7,"Transitional","#c8c7c7"
239.232,"Ladinian","Northern",0.0626919554439491,-0.0228491257248479,0.374577604012557,-0.87264699084646,0.619897874593609,18.1005287830918,0.648167612649826,0.75487929306217,0.0272046017468287,6,100,0.39,0.61,2,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,22,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,1207,54.8636363636364,30,7,315,FALSE,2,13,7.33333333333333,7,0.751032347357196,0.272727272727273,0.590909090909091,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.636363636363636,5.64227598995542,3.52137873783081,1.49254486544007,"reverse_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,52,"Ladinian","Lad",241.464,237,4.464,"Coolhouse","#007d65"
244.082,"Anisian","Northern",-0.0844501983192071,-0.102203440355508,0.259458526367872,-0.617477268096166,0.327396470892519,22.3421461253143,0.279327267804899,0.599071443486253,0.0415063333493745,9,100,0.6,0.4,3,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,23,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,3287,142.913043478261,47,8,1195,FALSE,3,16,7.66666666666667,4,0.94358845279177,0.391304347826087,0.695652173913043,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.829192546583851,-7.60051784872864,-4.74352938365002,0.944873738988685,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,51,"Anisian","Ani",246.7,241.464,5.236,"Warmhouse","#b57a51"
248.3,"Olenekian","Northern",0.0448871260454948,0.0378025686264199,0.243103203248693,-0.369330619134617,0.477940509873009,42.2260758214835,0.358700868525247,0.640416837118237,0.0226739457613681,12,100,0.44,0.56,4,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,24,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,1299,54.125,20.5,6,463,FALSE,4,14,8,6,0.661437827766148,0.5,0.583333333333333,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.5,4.03984134409453,2.52128953610734,0.847271129007626,"reverse_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,50,"Olenekian","Ole",249.9,246.7,3.2,"Warmhouse","#b57a51"
250.901,"Induan","Northern",-0.157770338391587,-0.149578287926864,0.158681387693694,-0.428011747163008,0.154854440997202,37.9193160981884,0.246909076253314,0.522339508461874,0.0421021602161272,12,100,0.84,0.16,4,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,38,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,3249,85.5,32,5,607,FALSE,4,27,12.6666666666667,7,0.987105228079529,0.315789473684211,0.710526315789474,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.56578947368421,-14.1993304552428,-8.86188843749214,0.58286618816021,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,49,"Induan","Ind",251.902,249.9,2.002,"Hothouse","#95484b"
253.021,"Changhsingian","Northern",-0.304365923052604,-0.329935773812745,0.228452966585436,-0.828057088272443,-0.00236931013496136,31.8728830508997,0.237582875075832,0.27403701687477,0.286286004001587,6,100,0.98,0.02,2,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,23,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,4285,186.304347826087,64,6,1017,FALSE,2,17,7.66666666666667,4,1.06232971503223,0.260869565217391,0.739130434782609,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.658695652173913,-27.3929330747344,-17.0960960201016,0.825687778137481,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,48,"Changhsingian","Chg",254.14,251.902,2.238,"Coldhouse","#005344"
256.825,"Wuchiapingian","Northern",-0.428431628577832,-0.430172077597448,0.209649354576291,-0.791684127671205,-0.0722931625645768,40.3224710751733,0.237388563349397,0.105308336777514,0.240804794369751,12,100,0.99,0.01,4,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,42,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,5092,121.238095238095,51.5,5,730,FALSE,4,30,14,8,1,0.285714285714286,0.714285714285714,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.696428571428571,-38.5588465720049,-24.0648104976891,0.719390965106629,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,47,"Wuchiapingian","Wuc",259.51,254.14,5.37,"Coolhouse","#007d65"
261.895,"Capitanian","Northern",-0.373123790370922,-0.382962868103293,0.113445747517763,-0.600354560462087,-0.197669854241549,41.3834608730307,0.313548803370951,0.248198348344386,0.0823772173413459,18,100,1,0,6,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,26,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,2441,93.8846153846154,22.5,5,1199,FALSE,6,11,8.66666666666667,9,0.290378247510413,0.692307692307692,0.423076923076923,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.115384615384615,-33.581141133383,-20.9581942800577,0.402684706220538,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,46,"Capitanian","Cap",264.28,259.51,4.77,"Coolhouse","#007d65"
265.59,"Wordian","Northern",-0.507903777378916,-0.519040637215676,0.116404100078488,-0.695111474677525,-0.25442457726792,46.6718879149321,0.217215399231613,0.0329391906710991,0.304545963190605,15,100,1,0,5,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,20,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,2298,114.9,31,6,646,FALSE,5,8,6.66666666666667,7,0.229128784747792,0.75,0.4,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.1,-45.7113399641024,-28.5287250949626,0.440686897409605,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,45,"Wordian","Wor",266.9,264.28,2.62,"Coolhouse","#007d65"
270.65,"Roadian","Northern",-0.483190217714275,-0.483917456227245,0.014632258508615,-0.515113540044841,-0.457878391947913,33.9758935537105,0.164653344922236,0.00697433828932545,0.232462030107034,30,100,1,0,10,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,38,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,6391,168.184210526316,31,5,2684,FALSE,10,17,12.6666666666667,11,0.298889912936857,0.789473684210526,0.447368421052632,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.037593984962406,-43.4871195942847,-27.1405756438422,0.0572351480969278,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,44,"Roadian","Roa",274.4,266.9,7.5,"Coldhouse","#005344"
278.85,"Kungurian","Northern",-0.311816065291835,-0.308233637816799,0.119196564028917,-0.516857008234607,-0.0870530614398358,28.7292041967091,0.143580200905954,0.055476057256602,0.156747998582038,24,100,1,0,8,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,37,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,3229,87.2702702702703,37,5,973,FALSE,8,17,12.3333333333333,12,0.365614844823478,0.648648648648649,0.45945945945946,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.232667450058754,-28.0634458762652,-17.5145671347648,0.429803946794772,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,43,"Kungurian","Kun",283.3,274.4,8.9,"Coolhouse","#007d65"
286.7,"Artinskian","Northern",-1.19930179411797,-1.23646453521398,0.409464267632783,-1.98281290141237,-0.375413442525836,73.6353296536874,0.665385241437815,0.120448754042794,0.352919090965825,8,100,1,0,4,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,21,2,9.73561,30.640768,20.905158,TRUE,TRUE,FALSE,1117,53.1904761904762,42,7,200,FALSE,4,17,10.5,10.5,0.875465538611916,0.380952380952381,0.80952380952381,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.105590062111801,-107.937161470617,-25.0715934957195,1.60739945888653,"normal_LDG","grid_cell_balanced_resampling_OLS",20.905158,9.73561,30.640768,42,"Artinskian","Art",290.1,283.3,6.8,"Coolhouse","#007d65"
291.81,"Sakmarian","Northern",-0.124674555661357,-0.119068852896752,0.0728047443673499,-0.230362167076127,0.0273659298073747,32.8052723453808,0.260342477324051,0.665742668466743,0.0194344462889011,12,100,0.94,0.06,4,"occurrence5","occurrence",5,NA,"per_cell_balanced_resampling_OLS","median_resampled_slope",NA,24,3,9.73561,65.905157,56.169547,TRUE,TRUE,TRUE,1270,52.9166666666667,22,6,449,FALSE,4,12,8,8,0.5,0.5,0.5,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE,0.00862068965517244,-11.2207100095221,-7.00291331392472,0.257728096883501,"normal_LDG","grid_cell_balanced_resampling_OLS",56.169547,9.73561,65.905157,41,"Sakmarian","Sak",293.52,290.1,3.42,"Coolhouse","#007d65"
