"bin_midpoint","slope","intercept","quantile","hemisphere","label","color","bin","stage","short","bottom","top","dur","climate_state","climate_color"
200.45,0.116780898655093,14.5136567941713,"q75","Northern","good","Northern",56,"Hettangian","Het",201.4,199.5,1.9,"Transitional","#c8c7c7"
203.55,-0.0538279985162752,29.6131366070551,"q75","Northern","good","Northern",55,"Rhaetian","Rha",205.7,201.4,4.3,"Coolhouse","#007d65"
216.5,0.009051812470263,21.0237421481249,"q75","Northern","good","Northern",54,"Norian","Nor",227.3,205.7,21.6,"Transitional","#c8c7c7"
232.15,-0.306615810635651,24.8339399442573,"q75","Northern","good","Northern",53,"Carnian","Car",237,227.3,9.7,"Transitional","#c8c7c7"
239.232,-0.0167080872063636,22.2090553042566,"q75","Northern","good","Northern",52,"Ladinian","Lad",241.464,237,4.464,"Coolhouse","#007d65"
244.082,-0.174689602659223,31.9651151908807,"q75","Northern","good","Northern",51,"Anisian","Ani",246.7,241.464,5.236,"Warmhouse","#b57a51"
248.3,-0.101901248163047,57.0479688583744,"q75","Northern","good","Northern",50,"Olenekian","Ole",249.9,246.7,3.2,"Warmhouse","#b57a51"
250.901,-0.260361056494212,46.7800197573202,"q75","Northern","good","Northern",49,"Induan","Ind",251.902,249.9,2.002,"Hothouse","#95484b"
253.021,-0.477318907164191,40.2784318554859,"q75","Northern","good","Northern",48,"Changhsingian","Chg",254.14,251.902,2.238,"Coldhouse","#005344"
256.825,-0.642482654015969,55.3407924233813,"q75","Northern","good","Northern",47,"Wuchiapingian","Wuc",259.51,254.14,5.37,"Coolhouse","#007d65"
261.895,-0.383639220982664,41.3050657116568,"q75","Northern","good","Northern",46,"Capitanian","Cap",264.28,259.51,4.77,"Coolhouse","#007d65"
265.59,-0.552779686188684,49.7261189974941,"q75","Northern","good","Northern",45,"Wordian","Wor",266.9,264.28,2.62,"Coolhouse","#007d65"
270.65,-0.565983542416456,39.1335968099086,"q75","Northern","good","Northern",44,"Roadian","Roa",274.4,266.9,7.5,"Coldhouse","#005344"
278.85,-0.45447068709676,37.5979322572205,"q75","Northern","good","Northern",43,"Kungurian","Kun",283.3,274.4,8.9,"Coolhouse","#007d65"
286.7,-0.887545358741136,71.1285682386298,"q75","Northern","good","Northern",42,"Artinskian","Art",290.1,283.3,6.8,"Coolhouse","#007d65"
291.81,0.128109253518562,30.5820018442117,"q75","Northern","good","Northern",41,"Sakmarian","Sak",293.52,290.1,3.42,"Coolhouse","#007d65"
296.21,-0.417496069737902,42.3946954573789,"q75","Northern","good","Northern",40,"Asselian","Ass",298.9,293.52,5.38,"Coolhouse","#007d65"
301.3,-0.792691494748238,43.5004450339033,"q75","Northern","good","Northern",39,"Gzhelian","Gzh",303.7,298.9,4.8,"Coldhouse","#005344"
305.35,-0.415401649879651,18.2049337904494,"q75","Northern","bad","Bad hemisphere",38,"Kasimovian","Kas",307,303.7,3.3,"Coldhouse","#005344"
311.1,-0.12504778046321,9.28572899158932,"q75","Northern","good","Northern",37,"Moscovian","Mos",315.2,307,8.2,"Coldhouse","#005344"
319.3,-0.514790829296994,48.0331794534513,"q75","Northern","good","Northern",36,"Bashkirian","Bas",323.4,315.2,8.2,"Coldhouse","#005344"
326.85,-2.14374490170211,54.9076895355439,"q75","Northern","good","Northern",35,"Serpukhovian","Ser",330.3,323.4,6.9,"Coldhouse","#005344"
338.5,0.06344710985995,4.84925119760436,"q75","Northern","good","Northern",34,"Visean","Vis",346.7,330.3,16.4,"Coldhouse","#005344"
352.78,-0.435007512560067,22.9504212846169,"q75","Northern","bad","Bad hemisphere",33,"Tournaisian","Tou",358.86,346.7,12.16,"Coolhouse","#007d65"
365.505,-0.921407340330998,18.9322939540432,"q75","Northern","bad","Bad hemisphere",32,"Famennian","Fam",372.15,358.86,13.29,"Transitional","#c8c7c7"
377.23,-0.69860983694491,74.9168811504466,"q75","Northern","bad","Bad hemisphere",31,"Frasnian","Fra",382.31,372.15,10.16,"Warmhouse","#b57a51"
385.13,0.346325318567736,5.05376799349031,"q75","Northern","good","Northern",30,"Givetian","Giv",387.95,382.31,5.64,"Warmhouse","#b57a51"
402.045,-0.236088898638443,28.7994345322902,"q75","Northern","good","Northern",28,"Emsian","Ems",410.62,393.47,17.15,"Transitional","#c8c7c7"
411.82,1.40643849573897,13.0431410679766,"q75","Northern","good","Northern",27,"Pragian","Pra",413.02,410.62,2.4,"Hothouse","#95484b"
416.32,-1.57185451237529,36.5314058853901,"q75","Northern","good","Northern",26,"Lochkovian","Loc",419.62,413.02,6.6,"Hothouse","#95484b"
421.16,0.404203741665769,28.7678043450711,"q75","Northern","bad","Bad hemisphere",25,"Pridoli","Pri",422.7,419.62,3.08,"Hothouse","#95484b"
428.65,-0.644301478667166,39.1477358899759,"q75","Northern","good","Northern",22,"Homerian","Hom",430.6,426.7,3.9,"Coolhouse","#007d65"
435.75,-0.549402624853659,33.6523331085985,"q75","Northern","good","Northern",20,"Telychian","Tel",438.6,432.9,5.7,"Transitional","#c8c7c7"
439.55,7.24026890588674,-26.1960365999784,"q75","Northern","bad","Bad hemisphere",19,"Aeronian","Aer",440.5,438.6,1.9,"Coolhouse","#007d65"
441.8,-0.375709830097814,45.8301073443039,"q75","Northern","good","Northern",18,"Rhuddanian","Rhu",443.1,440.5,2.6,"Coolhouse","#007d65"
444.15,-0.220101952689967,32.9424506443079,"q75","Northern","good","Northern",17,"Hirnantian","Hir",445.2,443.1,2.1,"Coolhouse","#007d65"
449,-0.811512513488979,34.3862345208086,"q75","Northern","good","Northern",16,"Katian","Kat",452.8,445.2,7.6,"Warmhouse","#b57a51"
455.5,0.636393630982404,12.5506036810783,"q75","Northern","good","Northern",15,"Sandbian","Sbd",458.2,452.8,5.4,"Warmhouse","#b57a51"
463.8,-0.128230959628345,15.108355852141,"q75","Northern","good","Northern",14,"Darriwilian","Dar",469.4,458.2,11.2,"Hothouse","#95484b"
470.35,-2.36371183608157,96.4802945116412,"q75","Northern","bad","Bad hemisphere",13,"Dapingian","Dap",471.3,469.4,1.9,"Hothouse","#95484b"
474.2,-0.420971218659785,27.7670171071011,"q75","Northern","good","Northern",12,"Floian","Flo",477.1,471.3,5.8,"Hothouse","#95484b"
481.975,0.729240829488528,25.6785579507688,"q75","Northern","good","Northern",11,"Tremadocian","Tre",486.85,477.1,9.75,"Hothouse","#95484b"
0.00585,0.225902336597683,21.9415874972664,"q75","Southern","good","Southern",97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#005344"
1.29585,-0.203230623642288,25.0751197630318,"q75","Southern","good","Southern",96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#005344"
3.09,-0.704846594531683,35.8402411783465,"q75","Southern","good","Southern",95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#005344"
4.4665,-0.290573099098749,27.9622018355277,"q75","Southern","good","Southern",94,"Zanclean","Zan",5.333,3.6,1.733,"Coldhouse","#005344"
9.438,-0.551585871252219,49.2595559686148,"q75","Southern","good","Southern",92,"Tortonian","Tor",11.63,7.246,4.384,"Coolhouse","#007d65"
12.725,-0.310181561476421,26.2202827266007,"q75","Southern","good","Southern",91,"Serravallian","Ser",13.82,11.63,2.19,"Transitional","#c8c7c7"
18.215,-0.0990697908205768,20.1618617339721,"q75","Southern","good","Southern",89,"Burdigalian","Bur",20.45,15.98,4.47,"Transitional","#c8c7c7"
25.17,0.667999737349266,-1.34567648535058,"q75","Southern","good","Southern",87,"Chattian","Cht",27.3,23.04,4.26,"Transitional","#c8c7c7"
30.6,0.204195611202695,3.39701803666907,"q75","Southern","good","Southern",86,"Rupelian","Rup",33.9,27.3,6.6,"Transitional","#c8c7c7"
35.805,0.12376709616456,7.18671421643307,"q75","Southern","good","Southern",85,"Priabonian","Prb",37.71,33.9,3.81,"Warmhouse","#b57a51"
39.37,-1.16682869765722,78.6566530168464,"q75","Southern","good","Southern",84,"Bartonian","Brt",41.03,37.71,3.32,"Warmhouse","#b57a51"
44.55,-0.323373110072484,22.5263820694652,"q75","Southern","good","Southern",83,"Lutetian","Lut",48.07,41.03,7.04,"Warmhouse","#b57a51"
52.035,0.409170864733437,7.61086335319589,"q75","Southern","bad","Bad hemisphere",82,"Ypresian","Ypr",56,48.07,7.93,"Hothouse","#95484b"
57.62,0.847427128741563,3.18988357971259,"q75","Southern","bad","Bad hemisphere",81,"Thanetian","Th",59.24,56,3.24,"Warmhouse","#b57a51"
63.83,0.112583046968613,21.2825557208056,"q75","Southern","good","Southern",79,"Danian","Dan",66,61.66,4.34,"Hothouse","#95484b"
69.1,0.692359061888639,-14.4398343512227,"q75","Southern","good","Southern",78,"Maastrichtian","Maa",72.2,66,6.2,"Transitional","#c8c7c7"
77.9,0.159099093448064,5.50902892325037,"q75","Southern","good","Southern",77,"Campanian","Cam",83.6,72.2,11.4,"Warmhouse","#b57a51"
84.65,-0.201336906064538,51.6989789164548,"q75","Southern","bad","Bad hemisphere",76,"Santonian","San",85.7,83.6,2.1,"Hothouse","#95484b"
87.75,-0.872780118893642,64.5370498830125,"q75","Southern","bad","Bad hemisphere",75,"Coniacian","Con",89.8,85.7,4.1,"Hothouse","#95484b"
91.85,-0.797615292519527,59.2042247217578,"q75","Southern","good","Southern",74,"Turonian","Tur",93.9,89.8,4.1,"Hothouse","#95484b"
97.2,-0.16345517861378,26.9925286524169,"q75","Southern","good","Southern",73,"Cenomanian","Cen",100.5,93.9,6.6,"Hothouse","#95484b"
106.85,0.0850055532245588,18.0665731195091,"q75","Southern","good","Southern",72,"Albian","Alb",113.2,100.5,12.7,"Warmhouse","#b57a51"
117.3,0.0267262961929271,8.00998633836034,"q75","Southern","good","Southern",71,"Aptian","Apt",121.4,113.2,8.2,"Hothouse","#95484b"
123.585,-1.6669233939998,101.296915857996,"q75","Southern","bad","Bad hemisphere",70,"Barremian","Bar",125.77,121.4,4.37,"Hothouse","#95484b"
129.185,-5.98951014429151,265.285485318336,"q75","Southern","good","Southern",69,"Hauterivian","Hau",132.6,125.77,6.83,"Warmhouse","#b57a51"
134.825,0.516558105834734,9.11315859250758,"q75","Southern","good","Southern",68,"Valanginian","Val",137.05,132.6,4.45,"Warmhouse","#b57a51"
146.15,-1.07647130670273,87.4955388895102,"q75","Southern","bad","Bad hemisphere",66,"Tithonian","Tit",149.2,143.1,6.1,"Warmhouse","#b57a51"
152,-0.250065710167593,44.6398288156288,"q75","Southern","good","Southern",65,"Kimmeridgian","Kim",154.8,149.2,5.6,"Transitional","#c8c7c7"
158.15,-0.311159041105624,43.094622397915,"q75","Southern","good","Southern",64,"Oxfordian","Oxf",161.5,154.8,6.7,"Transitional","#c8c7c7"
163.4,0.0814344743080326,46.1973349620445,"q75","Southern","good","Southern",63,"Callovian","Cal",165.3,161.5,3.8,"Coolhouse","#007d65"
166.75,-0.289100367179661,49.1862130765469,"q75","Southern","good","Southern",62,"Bathonian","Bat",168.2,165.3,2.9,"Coldhouse","#005344"
169.55,-0.552224686684903,48.8488986753736,"q75","Southern","good","Southern",61,"Bajocian","Baj",170.9,168.2,2.7,"Coolhouse","#007d65"
172.8,-5.24495125898631,168.891530807826,"q75","Southern","bad","Bad hemisphere",60,"Aalenian","Aal",174.7,170.9,3.8,"Transitional","#c8c7c7"
179.45,-0.347388922167842,52.5593993766817,"q75","Southern","good","Southern",59,"Toarcian","Toa",184.2,174.7,9.5,"Warmhouse","#b57a51"
188.55,-0.757113431452063,64.0067091676798,"q75","Southern","good","Southern",58,"Pliensbachian","Plb",192.9,184.2,8.7,"Transitional","#c8c7c7"
196.2,-0.241326231225453,47.3198984938946,"q75","Southern","good","Southern",57,"Sinemurian","Sin",199.5,192.9,6.6,"Transitional","#c8c7c7"
200.45,0.00586710621398367,6.83385532402019,"q75","Southern","good","Southern",56,"Hettangian","Het",201.4,199.5,1.9,"Transitional","#c8c7c7"
203.55,-1.08976175072853,82.3441119386371,"q75","Southern","bad","Bad hemisphere",55,"Rhaetian","Rha",205.7,201.4,4.3,"Coolhouse","#007d65"
216.5,-0.352829156554444,35.7041463309496,"q75","Southern","good","Southern",54,"Norian","Nor",227.3,205.7,21.6,"Transitional","#c8c7c7"
232.15,0.293410577770488,-5.86302349705369,"q75","Southern","bad","Bad hemisphere",53,"Carnian","Car",237,227.3,9.7,"Transitional","#c8c7c7"
239.232,-0.135324530040138,14.5440346059692,"q75","Southern","bad","Bad hemisphere",52,"Ladinian","Lad",241.464,237,4.464,"Coolhouse","#007d65"
244.082,-0.531742657402859,38.6608838817895,"q75","Southern","good","Southern",51,"Anisian","Ani",246.7,241.464,5.236,"Warmhouse","#b57a51"
248.3,0.116660007068577,25.5463211009965,"q75","Southern","bad","Bad hemisphere",50,"Olenekian","Ole",249.9,246.7,3.2,"Warmhouse","#b57a51"
250.901,0.357468863113058,5.11154850451914,"q75","Southern","good","Southern",49,"Induan","Ind",251.902,249.9,2.002,"Hothouse","#95484b"
253.021,0.580899377872803,13.6822742677849,"q75","Southern","good","Southern",48,"Changhsingian","Chg",254.14,251.902,2.238,"Coldhouse","#005344"
256.825,-0.149851349168221,35.8566882180299,"q75","Southern","good","Southern",47,"Wuchiapingian","Wuc",259.51,254.14,5.37,"Coolhouse","#007d65"
261.895,-0.0652316247821938,25.1074419168865,"q75","Southern","good","Southern",46,"Capitanian","Cap",264.28,259.51,4.77,"Coolhouse","#007d65"
265.59,-0.330934055220775,38.9226854489555,"q75","Southern","good","Southern",45,"Wordian","Wor",266.9,264.28,2.62,"Coolhouse","#007d65"
270.65,-0.148360922029149,29.1768790483393,"q75","Southern","good","Southern",44,"Roadian","Roa",274.4,266.9,7.5,"Coldhouse","#005344"
278.85,-0.251753980049909,33.3237953076433,"q75","Southern","good","Southern",43,"Kungurian","Kun",283.3,274.4,8.9,"Coolhouse","#007d65"
286.7,-0.207036192456334,35.0113472184619,"q75","Southern","good","Southern",42,"Artinskian","Art",290.1,283.3,6.8,"Coolhouse","#007d65"
291.81,-0.395915509353597,63.0022120312905,"q75","Southern","good","Southern",41,"Sakmarian","Sak",293.52,290.1,3.42,"Coolhouse","#007d65"
296.21,-1.15536821227994,72.1014493065812,"q75","Southern","good","Southern",40,"Asselian","Ass",298.9,293.52,5.38,"Coolhouse","#007d65"
301.3,-1.63230039807288,55.4578336097322,"q75","Southern","good","Southern",39,"Gzhelian","Gzh",303.7,298.9,4.8,"Coldhouse","#005344"
305.35,1.95972822380919,64.9869778801865,"q75","Southern","good","Southern",38,"Kasimovian","Kas",307,303.7,3.3,"Coldhouse","#005344"
311.1,-0.712258110172015,37.3837924510811,"q75","Southern","good","Southern",37,"Moscovian","Mos",315.2,307,8.2,"Coldhouse","#005344"
319.3,-0.385468420042369,48.0459240119318,"q75","Southern","good","Southern",36,"Bashkirian","Bas",323.4,315.2,8.2,"Coldhouse","#005344"
326.85,-0.775745783624741,55.0866512010454,"q75","Southern","good","Southern",35,"Serpukhovian","Ser",330.3,323.4,6.9,"Coldhouse","#005344"
338.5,-0.549294550962519,43.4507559348428,"q75","Southern","good","Southern",34,"Visean","Vis",346.7,330.3,16.4,"Coldhouse","#005344"
352.78,-0.252520291244782,34.0423319485568,"q75","Southern","good","Southern",33,"Tournaisian","Tou",358.86,346.7,12.16,"Coolhouse","#007d65"
365.505,-0.238367839596777,29.8511573543014,"q75","Southern","good","Southern",32,"Famennian","Fam",372.15,358.86,13.29,"Transitional","#c8c7c7"
377.23,0.68034806797695,32.0565148918134,"q75","Southern","good","Southern",31,"Frasnian","Fra",382.31,372.15,10.16,"Warmhouse","#b57a51"
385.13,-0.0799349165280843,20.4368179388755,"q75","Southern","good","Southern",30,"Givetian","Giv",387.95,382.31,5.64,"Warmhouse","#b57a51"
390.71,0.0924282332847168,29.7363829955381,"q75","Southern","good","Southern",29,"Eifelian","Eif",393.47,387.95,5.52,"Transitional","#c8c7c7"
402.045,-0.141747237807814,40.6842757323044,"q75","Southern","good","Southern",28,"Emsian","Ems",410.62,393.47,17.15,"Transitional","#c8c7c7"
411.82,0.344968952596603,9.10493984032991,"q75","Southern","good","Southern",27,"Pragian","Pra",413.02,410.62,2.4,"Hothouse","#95484b"
416.32,-0.0909086714440798,49.9185162011295,"q75","Southern","good","Southern",26,"Lochkovian","Loc",419.62,413.02,6.6,"Hothouse","#95484b"
421.16,0.00284458188473296,32.0456797808664,"q75","Southern","good","Southern",25,"Pridoli","Pri",422.7,419.62,3.08,"Hothouse","#95484b"
423.85,0.781414732807927,27.994331161451,"q75","Southern","good","Southern",24,"Ludfordian","Lud",425,422.7,2.3,"Hothouse","#95484b"
425.85,1.88167407185661,-8.30468936545214,"q75","Southern","good","Southern",23,"Gorstian","Gor",426.7,425,1.7,"Warmhouse","#b57a51"
428.65,0.758116804820474,20.0720427370424,"q75","Southern","good","Southern",22,"Homerian","Hom",430.6,426.7,3.9,"Coolhouse","#007d65"
431.75,0.272322581966497,34.2059663651312,"q75","Southern","good","Southern",21,"Sheinwoodian","She",432.9,430.6,2.3,"Coolhouse","#007d65"
435.75,-0.458870596563846,43.1004108721111,"q75","Southern","good","Southern",20,"Telychian","Tel",438.6,432.9,5.7,"Transitional","#c8c7c7"
439.55,1.54394299584971,2.440911870113,"q75","Southern","good","Southern",19,"Aeronian","Aer",440.5,438.6,1.9,"Coolhouse","#007d65"
441.8,1.22130894104879,20.234806250653,"q75","Southern","good","Southern",18,"Rhuddanian","Rhu",443.1,440.5,2.6,"Coolhouse","#007d65"
444.15,1.12962203830077,19.1710786825937,"q75","Southern","good","Southern",17,"Hirnantian","Hir",445.2,443.1,2.1,"Coolhouse","#007d65"
449,0.19630571598176,18.0552890410822,"q75","Southern","good","Southern",16,"Katian","Kat",452.8,445.2,7.6,"Warmhouse","#b57a51"
455.5,0.131590629729255,29.1343475523504,"q75","Southern","good","Southern",15,"Sandbian","Sbd",458.2,452.8,5.4,"Warmhouse","#b57a51"
463.8,0.288144189656736,15.7135655544212,"q75","Southern","good","Southern",14,"Darriwilian","Dar",469.4,458.2,11.2,"Hothouse","#95484b"
470.35,0.343625281899316,33.1691584881975,"q75","Southern","good","Southern",13,"Dapingian","Dap",471.3,469.4,1.9,"Hothouse","#95484b"
474.2,0.446588679225415,10.6353367370142,"q75","Southern","good","Southern",12,"Floian","Flo",477.1,471.3,5.8,"Hothouse","#95484b"
481.975,0.359551741922986,32.1761288607509,"q75","Southern","good","Southern",11,"Tremadocian","Tre",486.85,477.1,9.75,"Hothouse","#95484b"
0.00585,-1.09282342373118,84.5336150809809,"q90","Northern","good","Northern",97,"Holocene","Hol",0.0117,0,0.0117,"Coldhouse","#005344"
1.29585,-0.45238192573072,49.6209849973106,"q90","Northern","good","Northern",96,"Pleistocene","Ple",2.58,0.0117,2.5683,"Coldhouse","#005344"
3.09,-0.958170899643555,82.1669004504613,"q90","Northern","good","Northern",95,"Piacenzian","Pia",3.6,2.58,1.02,"Coldhouse","#005344"
4.4665,-0.282838751553513,49.1406907821588,"q90","Northern","good","Northern",94,"Zanclean","Zan",5.333,3.6,1.733,"Coldhouse","#005344"
6.2895,-2.0145477870406,116.172208105987,"q90","Northern","good","Northern",93,"Messinian","Mes",7.246,5.333,1.913,"Coldhouse","#005344"
9.438,-0.723656710265656,70.1505905319308,"q90","Northern","good","Northern",92,"Tortonian","Tor",11.63,7.246,4.384,"Coolhouse","#007d65"
12.725,0.290941976565826,16.6248246706757,"q90","Northern","good","Northern",91,"Serravallian","Ser",13.82,11.63,2.19,"Transitional","#c8c7c7"
14.9,0.140759739835789,36.2039481174732,"q90","Northern","good","Northern",90,"Langhian","Lan",15.98,13.82,2.16,"Transitional","#c8c7c7"
18.215,0.418807187806926,12.3133129596575,"q90","Northern","good","Northern",89,"Burdigalian","Bur",20.45,15.98,4.47,"Transitional","#c8c7c7"
21.745,-0.821999360379614,59.9498085740009,"q90","Northern","good","Northern",88,"Aquitanian","Aqu",23.04,20.45,2.59,"Coolhouse","#007d65"
25.17,0.411371874574185,28.6408455914124,"q90","Northern","good","Northern",87,"Chattian","Cht",27.3,23.04,4.26,"Transitional","#c8c7c7"
30.6,0.2196373540435,23.1445127493194,"q90","Northern","good","Northern",86,"Rupelian","Rup",33.9,27.3,6.6,"Transitional","#c8c7c7"
35.805,0.858134911161455,6.38127120938861,"q90","Northern","good","Northern",85,"Priabonian","Prb",37.71,33.9,3.81,"Warmhouse","#b57a51"
39.37,0.535194889024905,15.959990701432,"q90","Northern","good","Northern",84,"Bartonian","Brt",41.03,37.71,3.32,"Warmhouse","#b57a51"
44.55,0.500889287296818,5.56303497858663,"q90","Northern","good","Northern",83,"Lutetian","Lut",48.07,41.03,7.04,"Warmhouse","#b57a51"
52.035,0.681696665336194,19.2961928545395,"q90","Northern","good","Northern",82,"Ypresian","Ypr",56,48.07,7.93,"Hothouse","#95484b"
57.62,-0.557848702946142,67.1469192731215,"q90","Northern","good","Northern",81,"Thanetian","Th",59.24,56,3.24,"Warmhouse","#b57a51"
60.45,1.18182675350745,16.967633717196,"q90","Northern","good","Northern",80,"Selandian","Se",61.66,59.24,2.42,"Hothouse","#95484b"
63.83,-0.407465764171834,68.0940159929859,"q90","Northern","good","Northern",79,"Danian","Dan",66,61.66,4.34,"Hothouse","#95484b"
69.1,0.77055023168359,0.411315243183013,"q90","Northern","good","Northern",78,"Maastrichtian","Maa",72.2,66,6.2,"Transitional","#c8c7c7"
77.9,0.080437249719059,19.0055426655838,"q90","Northern","good","Northern",77,"Campanian","Cam",83.6,72.2,11.4,"Warmhouse","#b57a51"
84.65,0.11394923142647,26.7672182388901,"q90","Northern","good","Northern",76,"Santonian","San",85.7,83.6,2.1,"Hothouse","#95484b"
87.75,-0.47337769222379,34.0736894897659,"q90","Northern","good","Northern",75,"Coniacian","Con",89.8,85.7,4.1,"Hothouse","#95484b"
91.85,0.153097949868767,23.2943504706345,"q90","Northern","good","Northern",74,"Turonian","Tur",93.9,89.8,4.1,"Hothouse","#95484b"
97.2,-0.15867868632581,42.486280239359,"q90","Northern","good","Northern",73,"Cenomanian","Cen",100.5,93.9,6.6,"Hothouse","#95484b"
106.85,-0.156691152736052,32.7914066049615,"q90","Northern","good","Northern",72,"Albian","Alb",113.2,100.5,12.7,"Warmhouse","#b57a51"
117.3,-0.240135663069984,38.7446590376617,"q90","Northern","good","Northern",71,"Aptian","Apt",121.4,113.2,8.2,"Hothouse","#95484b"
123.585,-0.466251349297036,59.200436157102,"q90","Northern","good","Northern",70,"Barremian","Bar",125.77,121.4,4.37,"Hothouse","#95484b"
129.185,-2.33089587536095,141.810824636748,"q90","Northern","good","Northern",69,"Hauterivian","Hau",132.6,125.77,6.83,"Warmhouse","#b57a51"
134.825,-0.702959862560945,85.1255070174022,"q90","Northern","good","Northern",68,"Valanginian","Val",137.05,132.6,4.45,"Warmhouse","#b57a51"
140.075,1.15982868196253,-10.8954444140097,"q90","Northern","good","Northern",67,"Berriasian","Ber",143.1,137.05,6.05,"Warmhouse","#b57a51"
146.15,-0.0672449433720652,38.679290824732,"q90","Northern","good","Northern",66,"Tithonian","Tit",149.2,143.1,6.1,"Warmhouse","#b57a51"
152,-2.07904818035455,151.96222141406,"q90","Northern","good","Northern",65,"Kimmeridgian","Kim",154.8,149.2,5.6,"Transitional","#c8c7c7"
158.15,-0.124302804874611,33.5526928341319,"q90","Northern","good","Northern",64,"Oxfordian","Oxf",161.5,154.8,6.7,"Transitional","#c8c7c7"
163.4,-1.24674001486687,69.0787672094866,"q90","Northern","good","Northern",63,"Callovian","Cal",165.3,161.5,3.8,"Coolhouse","#007d65"
166.75,-0.367170581151814,47.6020219059036,"q90","Northern","good","Northern",62,"Bathonian","Bat",168.2,165.3,2.9,"Coldhouse","#005344"
169.55,-0.374314366676501,42.1277318155361,"q90","Northern","good","Northern",61,"Bajocian","Baj",170.9,168.2,2.7,"Coolhouse","#007d65"
172.8,-0.116716997202153,28.5723941934595,"q90","Northern","good","Northern",60,"Aalenian","Aal",174.7,170.9,3.8,"Transitional","#c8c7c7"
179.45,-0.165741670662968,44.5691909995187,"q90","Northern","good","Northern",59,"Toarcian","Toa",184.2,174.7,9.5,"Warmhouse","#b57a51"
188.55,0.116035062799971,28.6266480326458,"q90","Northern","good","Northern",58,"Pliensbachian","Plb",192.9,184.2,8.7,"Transitional","#c8c7c7"
196.2,-0.22208097513405,36.4283767498055,"q90","Northern","good","Northern",57,"Sinemurian","Sin",199.5,192.9,6.6,"Transitional","#c8c7c7"
200.45,0.0665547749439709,19.5757120338174,"q90","Northern","good","Northern",56,"Hettangian","Het",201.4,199.5,1.9,"Transitional","#c8c7c7"
203.55,-0.127124626348682,37.2656152986335,"q90","Northern","good","Northern",55,"Rhaetian","Rha",205.7,201.4,4.3,"Coolhouse","#007d65"
216.5,0.0448590490601204,24.1769196829697,"q90","Northern","good","Northern",54,"Norian","Nor",227.3,205.7,21.6,"Transitional","#c8c7c7"
232.15,-0.396272048197122,31.0520310920178,"q90","Northern","good","Northern",53,"Carnian","Car",237,227.3,9.7,"Transitional","#c8c7c7"
239.232,-0.111973765398484,29.4839391144434,"q90","Northern","good","Northern",52,"Ladinian","Lad",241.464,237,4.464,"Coolhouse","#007d65"
244.082,-0.311332639959239,40.3060960551974,"q90","Northern","good","Northern",51,"Anisian","Ani",246.7,241.464,5.236,"Warmhouse","#b57a51"
248.3,-0.179394416516226,63.961849486186,"q90","Northern","good","Northern",50,"Olenekian","Ole",249.9,246.7,3.2,"Warmhouse","#b57a51"
250.901,-0.407603754353266,57.6982513213248,"q90","Northern","good","Northern",49,"Induan","Ind",251.902,249.9,2.002,"Hothouse","#95484b"
253.021,-0.521276573760291,43.90834229875,"q90","Northern","good","Northern",48,"Changhsingian","Chg",254.14,251.902,2.238,"Coldhouse","#005344"
256.825,-0.826805658295564,67.806980960504,"q90","Northern","good","Northern",47,"Wuchiapingian","Wuc",259.51,254.14,5.37,"Coolhouse","#007d65"
261.895,-0.450019606270593,45.6420385274511,"q90","Northern","good","Northern",46,"Capitanian","Cap",264.28,259.51,4.77,"Coolhouse","#007d65"
265.59,-0.612953812215443,53.3358085261098,"q90","Northern","good","Northern",45,"Wordian","Wor",266.9,264.28,2.62,"Coolhouse","#007d65"
270.65,-0.622005330166067,43.8988278954285,"q90","Northern","good","Northern",44,"Roadian","Roa",274.4,266.9,7.5,"Coldhouse","#005344"
278.85,-0.593168686031906,45.8758664322576,"q90","Northern","good","Northern",43,"Kungurian","Kun",283.3,274.4,8.9,"Coolhouse","#007d65"
286.7,-0.678436695740869,69.6253607032182,"q90","Northern","good","Northern",42,"Artinskian","Art",290.1,283.3,6.8,"Coolhouse","#007d65"
291.81,0.18214800988555,31.7378439935648,"q90","Northern","good","Northern",41,"Sakmarian","Sak",293.52,290.1,3.42,"Coolhouse","#007d65"
296.21,-0.41673264779185,44.4305833984802,"q90","Northern","good","Northern",40,"Asselian","Ass",298.9,293.52,5.38,"Coolhouse","#007d65"
301.3,-0.792691494748238,43.5004450339033,"q90","Northern","good","Northern",39,"Gzhelian","Gzh",303.7,298.9,4.8,"Coldhouse","#005344"
305.35,-0.415401649879651,18.2049337904494,"q90","Northern","bad","Bad hemisphere",38,"Kasimovian","Kas",307,303.7,3.3,"Coldhouse","#005344"
311.1,-0.12504778046321,9.28572899158932,"q90","Northern","good","Northern",37,"Moscovian","Mos",315.2,307,8.2,"Coldhouse","#005344"
319.3,-0.717658499937474,57.5464650264651,"q90","Northern","good","Northern",36,"Bashkirian","Bas",323.4,315.2,8.2,"Coldhouse","#005344"
326.85,-2.32859289938643,58.6966861940689,"q90","Northern","good","Northern",35,"Serpukhovian","Ser",330.3,323.4,6.9,"Coldhouse","#005344"
338.5,0.06344710985995,4.84925119760436,"q90","Northern","good","Northern",34,"Visean","Vis",346.7,330.3,16.4,"Coldhouse","#005344"
