"bin_midpoint","stage.x","hemisphere","slope","slope_mean","slope_sd","slope_lower_95","slope_upper_95","intercept","slope_se","p_value","r_squared","n_cells_model","n_resamples_valid","prop_negative","prop_positive","k_sample","method","label","color","n_cells","sum_nT","mean_nT","median_nT","n_valid_lat_bins","min_abs_lat","max_abs_lat","lat_range","mean_t_over_nT","max_t_over_nT","prop_high_extrapolation","k_min","k_max","k_mean","k_median","k_cv","k_evenness","dominant_lat_bin_prop","sampling_profile_dissim","slope_direction","bin","stage.y","short","bottom","top","dur","climate_state","climate_color"
97.2,"Cenomanian","Southern",0.39106687642284,NA,NA,NA,NA,18.6444660129094,0.523835115451715,0.509517878705777,0.15667100411476,5,NA,0,1,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",6,305,50.8333333333333,33,4,7.058615339,67.8950996,60.836484261,0.741561545481871,1.793654736,0.166666666666667,1,3,1.5,1,0.666666666666667,0.666666666666667,0.5,0.75,"reverse_LDG",73,"Cenomanian","Cen",100.5,93.9,6.6,"Hothouse","#95484b"
106.85,"Albian","Southern",0.29872206632591,NA,NA,NA,NA,11.9581275906843,0.403384191848873,0.474483368761552,0.04748703673613,13,NA,0,1,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",19,869,45.7368421052632,15,6,1.378811145,78.13514109,76.756329945,0.801130585856326,1.8267792325,0.0526315789473684,1,6,3.16666666666667,2.5,0.731560014900802,0.315789473684211,0.31578947368421,0.473684210526316,"reverse_LDG",72,"Albian","Alb",113.2,100.5,12.7,"Warmhouse","#b57a51"
117.3,"Aptian","Southern",0.0122929525858485,NA,NA,NA,NA,8.48269535249913,0.123244782213312,0.925346497844224,0.00248105556492342,6,NA,0,1,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",8,313,39.125,20.5,5,8.095024433,80.06868165,71.973657217,0.70039082340162,1.57524418384615,0.125,1,3,1.6,1,0.559016994374947,0.625,0.375,0.5625,"reverse_LDG",71,"Aptian","Apt",121.4,113.2,8.2,"Hothouse","#95484b"
123.585,"Barremian","Southern",-1.76110083573614,NA,NA,NA,NA,106.01255165706,0.815596721737773,0.276107588881046,0.823399109355112,3,NA,1,0,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",3,56,18.6666666666667,15,3,28.98217984,44.31990608,15.33772624,0.830523276663736,1.50595327307692,0.333333333333333,1,1,1,1,0,1,0.333333333333333,0,"normal_LDG",70,"Barremian","Bar",125.77,121.4,4.37,"Hothouse","#95484b"
129.185,"Hauterivian","Southern",-6.06685374588684,NA,NA,NA,NA,260.479611649993,7.44750533211883,0.500864659331931,0.249136088303829,4,NA,1,0,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","bad","Bad hemisphere",4,242,60.5,41,2,28.98217984,36.88694161,7.90476177,0.750879615219281,1.12965687974359,0,1,3,2,2,0.707106781186548,0.5,0.75,0,"normal_LDG",69,"Hauterivian","Hau",132.6,125.77,6.83,"Warmhouse","#b57a51"
134.825,"Valanginian","Southern",0.432650247634109,NA,NA,NA,NA,10.4605363076985,0.462196379565608,0.392207275175488,0.149115106687148,7,NA,0,1,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",7,129,18.4285714285714,19,3,4.992688352,43.80108373,38.808395378,0.911436736402715,1.6993112212,0.142857142857143,1,5,2.33333333333333,1,0.989743318610787,0.428571428571429,0.714285714285714,0.642857142857143,"reverse_LDG",68,"Valanginian","Val",137.05,132.6,4.45,"Warmhouse","#b57a51"
140.075,NA,"Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grid_cell_all_cells_OLS_excluding_high_latitude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,67,"Berriasian","Ber",143.1,137.05,6.05,"Warmhouse","#b57a51"
146.15,"Tithonian","Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","bad","Bad hemisphere",5,290,58,23,3,29.57796961,86.63064375,57.05267414,0.404557328028459,0.798826980166667,0,1,3,1.66666666666667,1,0.692820323027551,0.6,0.6,0,NA,66,"Tithonian","Tit",149.2,143.1,6.1,"Warmhouse","#b57a51"
152,"Kimmeridgian","Southern",2.01905043695315,NA,NA,NA,NA,17.1834968817439,1.068886078562,0.13191349225092,0.471462588655691,6,NA,0,1,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",8,496,62,25,4,2.462918991,84.0625449,81.599625909,1.16076808752452,1.798438878125,0.375,1,3,2,2,0.408248290463863,0.5,0.375,1.125,"reverse_LDG",65,"Kimmeridgian","Kim",154.8,149.2,5.6,"Transitional","#c8c7c7"
158.15,"Oxfordian","Southern",0.0914808111874936,NA,NA,NA,NA,33.7096296104806,0.392742878047371,0.819742947122138,0.00450093754350603,14,NA,0,1,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",15,1229,81.9333333333333,73,4,2.440517044,79.84138096,77.400863916,0.928735852415624,1.8642929325,0.0666666666666667,1,5,3.75,4.5,0.504791852960024,0.266666666666667,0.333333333333333,1.2,"reverse_LDG",64,"Oxfordian","Oxf",161.5,154.8,6.7,"Transitional","#c8c7c7"
163.4,"Callovian","Southern",0.211780228370188,NA,NA,NA,NA,40.8588100507122,0.781646248824489,0.791452955095264,0.00662931996414389,13,NA,0,1,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",15,3164,210.933333333333,78,4,2.440517044,78.13514108,75.694624036,0.967365201130847,1.8267792325,0.333333333333333,2,6,3.75,3.5,0.455420034042649,0.533333333333333,0.4,0.9,"reverse_LDG",63,"Callovian","Cal",165.3,161.5,3.8,"Coolhouse","#007d65"
166.75,"Bathonian","Southern",-0.56959759398878,NA,NA,NA,NA,51.2056624930874,1.25889232960159,0.664627059058462,0.0284146324686676,9,NA,1,0,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",12,654,54.5,32,4,2.440517044,77.97078272,75.530265676,1.17113063318076,1.87220779909091,0.5,2,4,3,3,0.272165526975909,0.666666666666667,0.333333333333333,1.125,"normal_LDG",62,"Bathonian","Bat",168.2,165.3,2.9,"Coldhouse","#005344"
169.55,"Bajocian","Southern",-1.05098228914121,NA,NA,NA,NA,55.6961060025143,0.405692966952899,0.0488022525200571,0.573055821670234,7,NA,1,0,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",10,410,41,31.5,4,2.440517044,75.50841728,73.067900236,0.913136383644281,1.82094288210526,0.1,1,4,2.5,2.5,0.516397779494322,0.4,0.4,0.9,"normal_LDG",61,"Bajocian","Baj",170.9,168.2,2.7,"Coolhouse","#007d65"
172.8,"Aalenian","Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","bad","Bad hemisphere",2,153,76.5,76.5,2,26.27373033,33.72210227,7.44837194,0.324023432279843,0.413123755273973,0,1,1,1,1,0,1,0.5,0,NA,60,"Aalenian","Aal",174.7,170.9,3.8,"Transitional","#c8c7c7"
179.45,"Toarcian","Southern",-0.153208155428331,NA,NA,NA,NA,45.9510742023621,0.65938310236422,0.822912577250176,0.00765338381743785,9,NA,1,0,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",12,964,80.3333333333333,37,6,2.462918991,75.94987466,73.486955669,0.732988190759262,1.6993112212,0.166666666666667,1,4,2,1.5,0.632455532033676,0.5,0.333333333333333,0.375,"normal_LDG",59,"Toarcian","Toa",184.2,174.7,9.5,"Warmhouse","#b57a51"
188.55,"Pliensbachian","Southern",-1.28520567216703,NA,NA,NA,NA,81.7169327345971,1.69471640168456,0.503371743783025,0.160865068275032,5,NA,1,0,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","bad","Bad hemisphere",7,1642,234.571428571429,95,3,28.84871237,75.50841728,46.65970491,0.240341967067217,0.542573602,0,1,4,2.33333333333333,2,0.654653670707977,0.428571428571429,0.571428571428571,0,"normal_LDG",58,"Pliensbachian","Plb",192.9,184.2,8.7,"Transitional","#c8c7c7"
196.2,"Sinemurian","Southern",-0.0656487755709915,NA,NA,NA,NA,39.3790996181322,0.953514234596216,0.947778199056981,0.000947146937104124,7,NA,1,0,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",11,1029,93.5454545454545,29,4,1.71e-09,72.96308819,72.96308818829,0.783226431154378,1.94726228676471,0.181818181818182,1,5,2.75,2.5,0.74965556829412,0.363636363636364,0.454545454545455,0.409090909090909,"normal_LDG",57,"Sinemurian","Sin",199.5,192.9,6.6,"Transitional","#c8c7c7"
200.45,"Hettangian","Southern",0.0383748495519206,NA,NA,NA,NA,6.42573031418271,0.165797760122479,0.838484917623464,0.0260871218350992,4,NA,0,1,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",6,169,28.1666666666667,30,4,2.07e-09,71.94358535,71.94358534793,0.640287225772253,1.18768673457143,0,1,3,1.5,1,0.666666666666667,0.666666666666667,0.5,0.75,"reverse_LDG",56,"Hettangian","Het",201.4,199.5,1.9,"Transitional","#c8c7c7"
203.55,"Rhaetian","Southern",-1.20903086906842,NA,NA,NA,NA,85.7281761981767,0.787249978590736,0.222172331911975,0.440149537866061,5,NA,1,0,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",8,931,116.375,132.5,5,8.348916947,69.1665314,60.817614453,0.404747319415443,1.17980258105263,0,1,3,1.6,1,0.559016994374947,0.625,0.375,0.5625,"normal_LDG",55,"Rhaetian","Rha",205.7,201.4,4.3,"Coolhouse","#007d65"
216.5,"Norian","Southern",-0.25085733609464,NA,NA,NA,NA,33.6012865709016,0.615793494976758,0.694417273438329,0.0203224740110883,10,NA,1,0,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",15,983,65.5333333333333,67,6,2.07e-09,74.5914634,74.59146339793,0.638609440099386,1.99859237030303,0.133333333333333,1,5,2.5,2.5,0.606630035524124,0.4,0.333333333333333,0.6,"normal_LDG",54,"Norian","Nor",227.3,205.7,21.6,"Transitional","#c8c7c7"
232.15,"Carnian","Southern",-0.113525765772752,NA,NA,NA,NA,7.56991123838854,0.0727626696440384,0.362858261339388,0.708818673636672,3,NA,1,0,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","bad","Bad hemisphere",4,141,35.25,36.5,3,19.4373325,74.5914634,55.1541309,0.634260409405333,1.46142172037736,0,1,2,1.33333333333333,1,0.433012701892219,0.75,0.5,0,"normal_LDG",53,"Carnian","Car",237,227.3,9.7,"Transitional","#c8c7c7"
239.232,"Ladinian","Southern",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","bad","Bad hemisphere",6,423,70.5,63,2,11.48148997,73.61127037,62.1297804,0.49077437282151,1.53596485461538,0.166666666666667,1,5,3,3,0.942809041582063,0.333333333333333,0.833333333333333,0,NA,52,"Ladinian","Lad",241.464,237,4.464,"Coolhouse","#007d65"
244.082,"Anisian","Southern",-0.999707553826339,NA,NA,NA,NA,53.9364997347791,0.106703689347758,0.0112012857198471,0.977722897362083,4,NA,1,0,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",7,270,38.5714285714286,25,4,13.41584964,74.62840468,61.21255504,0.655562957715378,1.30779448086207,0,1,3,1.75,1.5,0.547101204432193,0.571428571428571,0.428571428571429,0,"normal_LDG",51,"Anisian","Ani",246.7,241.464,5.236,"Warmhouse","#b57a51"
248.3,"Olenekian","Southern",0.0897245470046168,NA,NA,NA,NA,24.0134361720051,0.246592939925554,0.750829210452164,0.0620860823638918,4,NA,0,1,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",4,50,12.5,12.5,3,5.45572464,50.52122727,45.06550263,0.659935515770833,0.887955447692308,0,1,2,1.33333333333333,1,0.433012701892219,0.75,0.5,1.125,"reverse_LDG",50,"Olenekian","Ole",249.9,246.7,3.2,"Warmhouse","#b57a51"
250.901,"Induan","Southern",0.369216312291588,NA,NA,NA,NA,4.74631358710821,0.259280365908238,0.197458260495886,0.224616242556086,9,NA,0,1,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",9,199,22.1111111111111,20,5,2.653054193,53.1478836,50.494829407,0.543756661866264,1.08662394,0,1,3,1.8,2,0.464811125852264,0.555555555555556,0.333333333333333,1,"reverse_LDG",49,"Induan","Ind",251.902,249.9,2.002,"Hothouse","#95484b"
253.021,"Changhsingian","Southern",0.690650537726506,NA,NA,NA,NA,11.0553281582725,0.21035852542708,0.0167553196103871,0.642419677081507,8,NA,0,1,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",10,1484,148.4,70,5,1.76e-09,75.94987466,75.94987465824,0.570332047133106,1.20504321972973,0,1,4,2,2,0.612372435695794,0.5,0.4,0.9,"reverse_LDG",48,"Changhsingian","Chg",254.14,251.902,2.238,"Coldhouse","#005344"
256.825,"Wuchiapingian","Southern",0.0570899605841716,NA,NA,NA,NA,28.7137942900893,0.238745767178169,0.813327335142601,0.00271548810597464,23,NA,0,1,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",32,6390,199.6875,31,6,2.402714379,79.84138096,77.438666581,0.772285714822069,1.9719315792,0.125,1,11,5.33333333333333,4,0.868727517694703,0.1875,0.34375,0.703125,"reverse_LDG",47,"Wuchiapingian","Wuc",259.51,254.14,5.37,"Coolhouse","#007d65"
261.895,"Capitanian","Southern",-0.143373921028187,NA,NA,NA,NA,24.6282335187777,0.291606829890643,0.632617400209536,0.0215036153135062,13,NA,1,0,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",14,1060,75.7142857142857,52,6,4.295219965,74.43377065,70.138550685,0.801217241061525,1.73081931714286,0.142857142857143,1,4,2.33333333333333,2,0.44262666813799,0.428571428571429,0.285714285714286,1.28571428571429,"normal_LDG",46,"Capitanian","Cap",264.28,259.51,4.77,"Coolhouse","#007d65"
265.59,"Wordian","Southern",-0.711986313994165,NA,NA,NA,NA,44.0025014133603,0.369913257059296,0.0734420203177735,0.198059027786134,17,NA,1,0,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",27,2414,89.4074074074074,62,6,4.739120655,80.29781125,75.558690595,0.646704561073445,1.669623058,0.037037037037037,1,10,4.5,3.5,0.699205898780101,0.222222222222222,0.37037037037037,1,"normal_LDG",45,"Wordian","Wor",266.9,264.28,2.62,"Coolhouse","#007d65"
270.65,"Roadian","Southern",-0.194882139134877,NA,NA,NA,NA,27.8709945786783,0.186070303924344,0.312680877243399,0.0726608542522386,16,NA,1,0,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",21,1381,65.7619047619048,38,5,6.16e-10,71.71225682,71.712256819384,0.973967983293503,1.80168540425532,0.142857142857143,1,7,4.2,5,0.542940678618637,0.238095238095238,0.333333333333333,1.07142857142857,"normal_LDG",44,"Roadian","Roa",274.4,266.9,7.5,"Coldhouse","#005344"
278.85,"Kungurian","Southern",-0.228485795914735,NA,NA,NA,NA,29.6291900681959,0.228926276494775,0.333098657840389,0.0586106353902292,18,NA,1,0,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",23,4849,210.826086956522,39,6,6.16e-10,77.73177818,77.731778179384,0.769132523940876,1.869993325,0.130434782608696,1,9,3.83333333333333,3,0.831788107378652,0.260869565217391,0.391304347826087,1.17391304347826,"normal_LDG",43,"Kungurian","Kun",283.3,274.4,8.9,"Coolhouse","#007d65"
286.7,"Artinskian","Southern",-0.159724861534337,NA,NA,NA,NA,30.0154186936405,0.208762052913114,0.455347226758779,0.0352952574156953,18,NA,1,0,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",23,2863,124.478260869565,55,5,1.348106583,73.66054641,72.312439827,0.620180276810873,1.68330702272727,0.0869565217391304,1,12,4.6,3,0.955038375499513,0.217391304347826,0.521739130434783,0.978260869565218,"normal_LDG",42,"Artinskian","Art",290.1,283.3,6.8,"Coolhouse","#007d65"
291.81,"Sakmarian","Southern",-0.284203997032792,NA,NA,NA,NA,50.68890258827,0.27635782203281,0.315465965705541,0.0479467091156211,23,NA,1,0,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",29,2181,75.2068965517241,40,4,5.29e-10,71.71225682,71.712256819471,0.734531154547253,1.80583103558824,0.172413793103448,5,10,7.25,7,0.362752502024356,0.689655172413793,0.344827586206897,0.775862068965517,"normal_LDG",41,"Sakmarian","Sak",293.52,290.1,3.42,"Coolhouse","#007d65"
296.21,"Asselian","Southern",-0.759339261041558,NA,NA,NA,NA,52.8343963117938,0.350145130620835,0.0465968351414108,0.23869484503135,17,NA,1,0,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",17,2182,128.352941176471,40,6,5.29e-10,59.99392079,59.993920789471,0.630482797137974,1.911174108125,0.0588235294117647,1,5,2.83333333333333,2.5,0.647593362095195,0.352941176470588,0.294117647058824,1.32352941176471,"normal_LDG",40,"Asselian","Ass",298.9,293.52,5.38,"Coolhouse","#007d65"
301.3,"Gzhelian","Southern",-1.24767680295771,NA,NA,NA,NA,46.858846954574,0.87575099091083,0.197266458780371,0.224784890394998,9,NA,1,0,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",9,2566,285.111111111111,117,3,7.06e-10,33.23106961,33.231069609294,0.595464978583357,1.86813544421053,0.111111111111111,1,7,3,1,1.15470053837925,0.333333333333333,0.777777777777778,3.5,"normal_LDG",39,"Gzhelian","Gzh",303.7,298.9,4.8,"Coldhouse","#005344"
305.35,"Kasimovian","Southern",4.19418936200921,NA,NA,NA,NA,45.8763912557433,3.4588877044773,0.259879377139457,0.155258983552678,10,NA,0,1,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","bad","Bad hemisphere",10,1728,172.8,153,1,4.45e-10,6.813752997,6.813752996555,0.472750318906781,1.11371500066667,0,10,10,10,10,NA,1,1,4.5,"reverse_LDG",38,"Kasimovian","Kas",307,303.7,3.3,"Coldhouse","#005344"
311.1,"Moscovian","Southern",-0.58538107325298,NA,NA,NA,NA,32.6929650974742,0.345424086777852,0.109508603826675,0.152179468772222,18,NA,1,0,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",18,2147,119.277777777778,95.5,4,7.06e-10,45.8181579,45.818157899294,0.753831704925614,1.84283321709677,0.0555555555555556,2,12,4.5,2,1.11111111111111,0.444444444444444,0.666666666666667,3,"normal_LDG",37,"Moscovian","Mos",315.2,307,8.2,"Coldhouse","#005344"
319.3,"Bashkirian","Southern",-0.2641883406346,NA,NA,NA,NA,36.8459967555129,0.28008925265449,0.367793437615733,0.0816994700702802,12,NA,1,0,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",13,706,54.3076923076923,47,5,2.2e-09,63.2969896,63.2969895978,0.824410413982355,1.869993325,0.0769230769230769,1,5,2.6,1,0.842650088469486,0.384615384615385,0.384615384615385,1.73076923076923,"normal_LDG",36,"Bashkirian","Bas",323.4,315.2,8.2,"Coldhouse","#005344"
326.85,"Serpukhovian","Southern",-0.677558626553376,NA,NA,NA,NA,51.1573778212071,0.901641580261842,0.46685138660807,0.0449441743904441,14,NA,1,0,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",14,1583,113.071428571429,87,3,2.355331357,44.18480028,41.829468923,0.682934678405825,1.53007770829268,0.0714285714285714,1,9,4.66666666666667,4,0.866025403784439,0.214285714285714,0.642857142857143,1.28571428571429,"normal_LDG",35,"Serpukhovian","Ser",330.3,323.4,6.9,"Coldhouse","#005344"
338.5,"Visean","Southern",-0.465580607225905,NA,NA,NA,NA,38.0942878101643,0.479647690948699,0.342759796203768,0.0429402724521727,23,NA,1,0,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",23,5316,231.130434782609,56,5,9.87e-10,44.18480028,44.184800279013,0.694249483945544,1.59851720684211,0.0434782608695652,1,11,4.6,2,1.00330267471429,0.217391304347826,0.478260869565217,2.15217391304348,"normal_LDG",34,"Visean","Vis",346.7,330.3,16.4,"Coldhouse","#005344"
352.78,"Tournaisian","Southern",0.0528898036101004,NA,NA,NA,NA,23.9258257501696,0.327154352488536,0.872554486247786,0.000791372107562253,35,NA,0,1,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",35,2728,77.9428571428571,48,5,7.98e-10,49.07171152,49.071711519202,0.792006789895096,1.8290267928,0.0571428571428571,2,12,7,7,0.589015089373952,0.285714285714286,0.342857142857143,1.28571428571429,"reverse_LDG",33,"Tournaisian","Tou",358.86,346.7,12.16,"Coolhouse","#007d65"
365.505,"Famennian","Southern",-0.276712925167668,NA,NA,NA,NA,26.2717655931093,0.34894845453878,0.434010192201393,0.0205307994961729,32,NA,1,0,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",32,2569,80.28125,34.5,4,1.204524048,40.11980054,38.915276492,0.71738623620234,1.6993112212,0.0625,4,11,8,8.5,0.395284707521047,0.5,0.34375,0.5625,"normal_LDG",32,"Famennian","Fam",372.15,358.86,13.29,"Transitional","#c8c7c7"
377.23,"Frasnian","Southern",0.232229016323886,NA,NA,NA,NA,35.4639570275285,0.419058838478218,0.582798029521996,0.00823173608651896,39,NA,0,1,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",39,4476,114.769230769231,43,5,1.218463809,46.43339831,45.214934501,0.726269940147235,1.954963814,0.128205128205128,2,14,7.8,6,0.749753411139151,0.256410256410256,0.358974358974359,0.346153846153846,"reverse_LDG",31,"Frasnian","Fra",382.31,372.15,10.16,"Warmhouse","#b57a51"
385.13,"Givetian","Southern",0.0939298238058658,NA,NA,NA,NA,14.9473750402696,0.210152998550671,0.657200929804516,0.00473397241467966,44,NA,0,1,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",47,12027,255.893617021277,46,6,1.2220667,84.0625449,82.8404782,0.786398600070524,1.73081931714286,0.127659574468085,3,18,7.83333333333333,5.5,0.771962277745265,0.382978723404255,0.382978723404255,0.670212765957447,"reverse_LDG",30,"Givetian","Giv",387.95,382.31,5.64,"Warmhouse","#b57a51"
390.71,"Eifelian","Southern",0.411586368262139,NA,NA,NA,NA,18.1131224337059,0.329708908340908,0.221255533251366,0.0478628356994135,33,NA,0,1,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",36,4154,115.388888888889,45,6,2.722755376,68.86017193,66.137416554,0.727974400059803,1.86611853466667,0.0833333333333333,1,13,6,6,0.683130051063973,0.166666666666667,0.361111111111111,0.75,"reverse_LDG",29,"Eifelian","Eif",393.47,387.95,5.52,"Transitional","#c8c7c7"
402.045,"Emsian","Southern",-0.0307408114410147,NA,NA,NA,NA,34.4632387193632,0.251147062062587,0.903243367753418,0.000404759364577455,39,NA,1,0,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",48,3576,74.5,51,6,3.6e-09,82.38234022,82.3823402164,0.891847667364759,1.954963814,0.145833333333333,3,14,8,6,0.553398590529466,0.375,0.291666666666667,0.5625,"normal_LDG",28,"Emsian","Ems",410.62,393.47,17.15,"Transitional","#c8c7c7"
411.82,"Pragian","Southern",0.265757529057135,NA,NA,NA,NA,11.1147963360194,0.457526483467411,0.573044955566421,0.0297594842034,13,NA,0,1,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",15,1743,116.2,65,6,7.265914649,62.43585177,55.169937121,0.931142742585645,1.87441684142857,0.2,1,4,2.5,2.5,0.419523539268061,0.4,0.266666666666667,0.3,"reverse_LDG",27,"Pragian","Pra",413.02,410.62,2.4,"Hothouse","#95484b"
416.32,"Lochkovian","Southern",0.0981391668168277,NA,NA,NA,NA,31.9213711501651,0.304416642603727,0.750073686894989,0.00449844130076611,25,NA,0,1,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",27,2837,105.074074074074,64,6,1.335343625,62.33227921,60.996935585,0.9267565266596,1.82094288210526,0.222222222222222,1,7,4.5,4.5,0.460809807851727,0.222222222222222,0.259259259259259,1,"reverse_LDG",26,"Lochkovian","Loc",419.62,413.02,6.6,"Hothouse","#95484b"
421.16,"Pridoli","Southern",0.0687096915750572,NA,NA,NA,NA,30.5352441597445,0.328068638133124,0.83675056108613,0.0027339942648463,18,NA,0,1,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",20,1130,56.5,30,6,1.27e-10,66.92879738,66.928797379873,0.99260259703193,1.869993325,0.15,1,6,3.33333333333333,3.5,0.525357021462548,0.3,0.3,0.225,"reverse_LDG",25,"Pridoli","Pri",422.7,419.62,3.08,"Hothouse","#95484b"
423.85,"Ludfordian","Southern",0.434977019813118,NA,NA,NA,NA,33.2594810263675,0.528297866572642,0.437453511216807,0.0882940915345633,9,NA,0,1,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",9,1348,149.777777777778,52,4,3.96e-09,55.77959069,55.77959068604,0.972227374680483,1.65567698711538,0.111111111111111,1,4,2.25,2,0.666666666666667,0.444444444444444,0.444444444444444,0.5,"reverse_LDG",24,"Ludfordian","Lud",425,422.7,2.3,"Hothouse","#95484b"
425.85,"Gorstian","Southern",1.88340097324061,NA,NA,NA,NA,-7.34189007112371,0.352360281469751,0.0128061153365735,0.904973361669039,5,NA,0,1,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",5,827,165.4,38,4,3.96e-09,52.5036487,52.50364869604,0.885173386342979,1.57102251789474,0.2,1,2,1.25,1,0.4,0.8,0.4,0.9,"reverse_LDG",23,"Gorstian","Gor",426.7,425,1.7,"Warmhouse","#b57a51"
428.65,"Homerian","Southern",1.16392470967318,NA,NA,NA,NA,8.88278878773842,0.534237936542518,0.0414905165338146,0.191807344096334,22,NA,0,1,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",22,3399,154.5,91.5,4,14.29317888,54.19285767,39.89967879,0.91096365519043,1.95881428035714,0.227272727272727,2,12,5.5,4,0.859239204773201,0.363636363636364,0.545454545454545,0,"reverse_LDG",22,"Homerian","Hom",430.6,426.7,3.9,"Coolhouse","#007d65"
431.75,"Sheinwoodian","Southern",0.0432213801604508,NA,NA,NA,NA,38.1410616891331,0.628251788108282,0.947387237152824,0.000788199398198519,8,NA,0,1,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",8,1213,151.625,54.5,4,9.565700708,59.89823747,50.332536762,0.942826011879171,1.64400170327869,0.125,1,3,2,2,0.408248290463863,0.5,0.375,0.5625,"reverse_LDG",21,"Sheinwoodian","She",432.9,430.6,2.3,"Coolhouse","#007d65"
435.75,"Telychian","Southern",-0.2382136062946,NA,NA,NA,NA,34.1871779896205,0.543731663323697,0.665394604787101,0.00827612066534761,25,NA,1,0,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",25,4018,160.72,64,5,7.268493843,45.6719095,38.403415657,0.847889029529772,1.87807161578947,0.12,1,15,5,3,1.14017542509914,0.2,0.6,0.36,"normal_LDG",20,"Telychian","Tel",438.6,432.9,5.7,"Transitional","#c8c7c7"
439.55,"Aeronian","Southern",1.48762920387433,NA,NA,NA,NA,-1.03191433301964,0.301573393528504,0.00059339206120009,0.708738690887669,12,NA,0,1,NA,"grid_cell_all_cells_OLS_excluding_high_latitude","good","Southern",12,1254,104.5,59.5,5,6.052551568,59.89823747,53.845685902,0.808194481786713,1.92666515866667,0.0833333333333333,1,7,2.4,1,1.08653373420044,0.416666666666667,0.583333333333333,0.375,"reverse_LDG",19,"Aeronian","Aer",440.5,438.6,1.9,"Coolhouse","#007d65"
