"method_group","slope_metric","qc_name","group1","group2","n1","n2","median1","median2","median_diff","p_value","w_statistic","iqr1","iqr2","test_note","p_adjusted"
"per_cell_all_cells_OLS","all_cells_slope","collection10_k2_tropical_temperate","Transitional","Warmhouse",12,12,0.0711583217479875,-0.172557423274123,0.243715745022111,0.829610693218523,88,0.742198718380266,0.281537911884632,"Tested",0.895495894155818
"per_cell_all_cells_OLS","all_cells_slope","collection10_k2_tropical_temperate_polar","Coldhouse","Warmhouse",3,5,-0.432937456231528,-0.216731377235676,-0.216206078995852,0.185546684761349,4,0.25186145994907,0.12299280474846,"Tested",0.289857173078424
"per_cell_all_cells_OLS","all_cells_slope","collection10_k2_tropical_temperate_polar","Coldhouse","Hothouse",3,3,-0.432937456231528,0.188378252903561,-0.621315709135089,0.095215131912762,1,0.25186145994907,0.402213940232052,"Tested",0.289857173078424
"per_cell_all_cells_OLS","all_cells_slope","collection10_k2_tropical_temperate_polar","Transitional","Hothouse",2,3,-0.320145167311294,0.188378252903561,-0.508523420214855,0.193238115385616,1,0.177760509516525,0.402213940232052,"Tested",0.289857173078424
"per_cell_all_cells_OLS","all_cells_slope","collection10_k2_tropical_temperate_polar","Warmhouse","Hothouse",5,3,-0.216731377235676,0.188378252903561,-0.405109630139238,0.185546684761349,4,0.12299280474846,0.402213940232052,"Tested",0.289857173078424
"per_cell_all_cells_OLS","all_cells_slope","collection10_k2_tropical_temperate_polar","Transitional","Warmhouse",2,5,-0.320145167311294,-0.216731377235676,-0.103413790075617,0.280637918067289,3,0.177760509516525,0.12299280474846,"Tested",0.336765501680747
"per_cell_all_cells_OLS","all_cells_slope","collection10_k2_tropical_temperate_polar","Coldhouse","Transitional",3,2,-0.432937456231528,-0.320145167311294,-0.112792288920234,0.613585003657776,3,0.25186145994907,0.177760509516525,"Tested",0.613585003657776
"per_cell_all_cells_OLS","all_cells_slope","collection10_k2_tropical_temperate_polar","Coldhouse","Coolhouse",3,1,-0.432937456231528,-0.0842295280338111,-0.348707928197717,NA,NA,0.25186145994907,0,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","collection10_k2_tropical_temperate_polar","Coolhouse","Transitional",1,2,-0.0842295280338111,-0.320145167311294,0.235915639277483,NA,NA,0,0.177760509516525,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","collection10_k2_tropical_temperate_polar","Coolhouse","Warmhouse",1,5,-0.0842295280338111,-0.216731377235676,0.132501849201865,NA,NA,0,0.12299280474846,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","collection10_k2_tropical_temperate_polar","Coolhouse","Hothouse",1,3,-0.0842295280338111,0.188378252903561,-0.272607780937372,NA,NA,0,0.402213940232052,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","collection10_k3_tropical_temperate","Coldhouse","Transitional",2,6,-0.494827420463952,0.390054737640404,-0.884882158104356,0.0333765075848173,0,0.0618899642324238,0.67058406170067,"Tested",0.100210801903287
"per_cell_all_cells_OLS","all_cells_slope","collection10_k3_tropical_temperate","Coldhouse","Warmhouse",2,6,-0.494827420463952,-0.199749281731391,-0.295078138732561,0.0668072012688581,1,0.0618899642324238,0.311985856972607,"Tested",0.100210801903287
"per_cell_all_cells_OLS","all_cells_slope","collection10_k3_tropical_temperate","Coldhouse","Hothouse",2,4,-0.494827420463952,0.113585065286361,-0.608412485750313,0.0525962525600207,0,0.0618899642324238,0.154437756109622,"Tested",0.100210801903287
"per_cell_all_cells_OLS","all_cells_slope","collection10_k3_tropical_temperate","Warmhouse","Hothouse",6,4,-0.199749281731391,0.113585065286361,-0.313334347017752,0.0349771792900052,3,0.311985856972607,0.154437756109622,"Tested",0.100210801903287
"per_cell_all_cells_OLS","all_cells_slope","collection10_k3_tropical_temperate","Transitional","Warmhouse",6,6,0.390054737640404,-0.199749281731391,0.589804019371795,0.984680506031148,31,0.67058406170067,0.311985856972607,"Tested",0.984680506031148
"per_cell_all_cells_OLS","all_cells_slope","collection10_k3_tropical_temperate","Transitional","Hothouse",6,4,0.390054737640404,0.113585065286361,0.276469672354043,0.831322174111819,16,0.67058406170067,0.154437756109622,"Tested",0.984680506031148
"per_cell_all_cells_OLS","all_cells_slope","collection10_k3_tropical_temperate","Coldhouse","Coolhouse",2,1,-0.494827420463952,0.154887249240153,-0.649714669704105,NA,NA,0.0618899642324238,0,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","collection10_k3_tropical_temperate","Coolhouse","Transitional",1,6,0.154887249240153,0.390054737640404,-0.23516748840025,NA,NA,0,0.67058406170067,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","collection10_k3_tropical_temperate","Coolhouse","Warmhouse",1,6,0.154887249240153,-0.199749281731391,0.354636530971544,NA,NA,0,0.311985856972607,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","collection10_k3_tropical_temperate","Coolhouse","Hothouse",1,4,0.154887249240153,0.113585065286361,0.0413021839537923,NA,NA,0,0.154437756109622,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","collection10_k3_tropical_temperate_polar","Coldhouse","Coolhouse",0,0,NA,NA,NA,NA,NA,NA,NA,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","collection10_k3_tropical_temperate_polar","Coldhouse","Transitional",0,0,NA,NA,NA,NA,NA,NA,NA,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","collection10_k3_tropical_temperate_polar","Coldhouse","Warmhouse",0,1,NA,-0.284441070198559,NA,NA,NA,NA,0,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","collection10_k3_tropical_temperate_polar","Coldhouse","Hothouse",0,1,NA,0.188378252903561,NA,NA,NA,NA,0,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","collection10_k3_tropical_temperate_polar","Coolhouse","Transitional",0,0,NA,NA,NA,NA,NA,NA,NA,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","collection10_k3_tropical_temperate_polar","Coolhouse","Warmhouse",0,1,NA,-0.284441070198559,NA,NA,NA,NA,0,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","collection10_k3_tropical_temperate_polar","Coolhouse","Hothouse",0,1,NA,0.188378252903561,NA,NA,NA,NA,0,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","collection10_k3_tropical_temperate_polar","Transitional","Warmhouse",0,1,NA,-0.284441070198559,NA,NA,NA,NA,0,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","collection10_k3_tropical_temperate_polar","Transitional","Hothouse",0,1,NA,0.188378252903561,NA,NA,NA,NA,0,"Skipped: n < 2",NA
"per_cell_all_cells_OLS","all_cells_slope","collection10_k3_tropical_temperate_polar","Warmhouse","Hothouse",1,1,-0.284441070198559,0.188378252903561,-0.47281932310212,NA,NA,0,0,"Skipped: n < 2",NA
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate","Coldhouse","Warmhouse",24,31,-0.46967127557459,0.0181384454522007,-0.487809721026791,5.74542463394125e-06,113,0.70466926015921,0.376324761020719,"Tested",5.74542463394125e-05
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate","Coldhouse","Transitional",24,33,-0.46967127557459,-0.109823224350815,-0.359848051223775,4.43745554874118e-05,153,0.70466926015921,0.367614008699164,"Tested",0.000221872777437059
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate","Coldhouse","Hothouse",24,27,-0.46967127557459,-0.0457193395791513,-0.423951935995439,0.000232085847351081,138,0.70466926015921,0.388385146965356,"Tested",0.000773619491170269
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate","Coolhouse","Warmhouse",32,31,-0.184501551825601,0.0181384454522007,-0.202639997277802,0.00268462005518201,293,0.339360411967168,0.376324761020719,"Tested",0.00671155013795503
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate","Coldhouse","Coolhouse",24,32,-0.46967127557459,-0.184501551825601,-0.285169723748989,0.00339457989032847,220,0.70466926015921,0.339360411967168,"Tested",0.00678915978065694
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate","Coolhouse","Transitional",32,33,-0.184501551825601,-0.109823224350815,-0.0746783274747858,0.0387940859351964,393,0.339360411967168,0.367614008699164,"Tested",0.064656809891994
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate","Coolhouse","Hothouse",32,27,-0.184501551825601,-0.0457193395791513,-0.13878221224645,0.0542324469605882,326,0.339360411967168,0.388385146965356,"Tested",0.0774749242294117
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate","Transitional","Warmhouse",33,31,-0.109823224350815,0.0181384454522007,-0.127961669803016,0.0940024579246316,413,0.367614008699164,0.376324761020719,"Tested",0.11750307240579
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate","Transitional","Hothouse",33,27,-0.109823224350815,-0.0457193395791513,-0.0641038847716641,0.394557381141234,427,0.367614008699164,0.388385146965356,"Tested",0.438397090156927
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate","Warmhouse","Hothouse",31,27,0.0181384454522007,-0.0457193395791513,0.063857785031352,0.833098368136649,480,0.376324761020719,0.388385146965356,"Tested",0.833098368136649
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Coolhouse","Warmhouse",20,22,-0.225289887971127,-0.00609206388450694,-0.21919782408662,0.000787139227474586,94,0.220568639734352,0.243629536443431,"Tested",0.00787139227474586
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Coldhouse","Warmhouse",10,22,-0.430518103816014,-0.00609206388450694,-0.424426039931507,0.00267703807615512,41,0.365592014885884,0.243629536443431,"Tested",0.0133851903807756
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Coolhouse","Hothouse",20,16,-0.225289887971127,0.0133001302284233,-0.238590018199551,0.00519195056799889,79,0.220568639734352,0.418287627594859,"Tested",0.0173065018933296
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Coldhouse","Hothouse",10,16,-0.430518103816014,0.0133001302284233,-0.443818234044437,0.0125471924520688,37,0.365592014885884,0.418287627594859,"Tested",0.031367981130172
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Coldhouse","Transitional",10,17,-0.430518103816014,-0.134598439538051,-0.295919664277962,0.0373385597686565,49,0.365592014885884,0.201248891793361,"Tested",0.0622309329477609
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Transitional","Warmhouse",17,22,-0.134598439538051,-0.00609206388450694,-0.128506375653544,0.0338669671824067,122,0.201248891793361,0.243629536443431,"Tested",0.0622309329477609
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Transitional","Hothouse",17,16,-0.134598439538051,0.0133001302284233,-0.147898569766475,0.0506069616959846,90,0.201248891793361,0.418287627594859,"Tested",0.0722956595656923
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Coldhouse","Coolhouse",10,20,-0.430518103816014,-0.225289887971127,-0.205228215844887,0.121838647791783,73,0.365592014885884,0.220568639734352,"Tested",0.152298309739729
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Coolhouse","Transitional",20,17,-0.225289887971127,-0.134598439538051,-0.0906914484330759,0.146531629287839,135,0.220568639734352,0.201248891793361,"Tested",0.162812921430932
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Warmhouse","Hothouse",22,16,-0.00609206388450694,0.0133001302284233,-0.0193921941129302,0.435412398632358,170,0.243629536443431,0.418287627594859,"Tested",0.435412398632358
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Coldhouse","Warmhouse",14,18,-0.394592751575943,0.043507077909146,-0.438099829485089,0.00183043825073585,49,0.419374191847437,0.326915568631716,"Tested",0.0183043825073585
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Coldhouse","Hothouse",14,16,-0.394592751575943,-0.041903864123152,-0.352688887452791,0.0046862493704849,49,0.419374191847437,0.281345586977641,"Tested",0.0234312468524245
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Coldhouse","Transitional",14,20,-0.394592751575943,-0.113104324654345,-0.281488426921598,0.012003105301483,75,0.419374191847437,0.342055188029811,"Tested",0.0389382729630417
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Coolhouse","Warmhouse",21,18,-0.191894082535522,0.043507077909146,-0.235401160444668,0.0155753091852167,112,0.403516026767824,0.326915568631716,"Tested",0.0389382729630417
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Coolhouse","Hothouse",21,16,-0.191894082535522,-0.041903864123152,-0.14999021841237,0.0318162174214635,107,0.403516026767824,0.281345586977641,"Tested",0.0636324348429269
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Coldhouse","Coolhouse",14,21,-0.394592751575943,-0.191894082535522,-0.202698669040421,0.129659183605075,113,0.419374191847437,0.403516026767824,"Tested",0.185227405150108
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Coolhouse","Transitional",21,20,-0.191894082535522,-0.113104324654345,-0.0787897578811775,0.117666633254793,164,0.403516026767824,0.342055188029811,"Tested",0.185227405150108
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Transitional","Warmhouse",20,18,-0.113104324654345,0.043507077909146,-0.156611402563491,0.149669484103498,144,0.342055188029811,0.326915568631716,"Tested",0.187086855129372
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Transitional","Hothouse",20,16,-0.113104324654345,-0.041903864123152,-0.0712004605311926,0.208450033569705,134,0.342055188029811,0.281345586977641,"Tested",0.231611148410783
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Warmhouse","Hothouse",18,16,0.043507077909146,-0.041903864123152,0.085410942032298,0.666871593987333,156,0.326915568631716,0.281345586977641,"Tested",0.666871593987333
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Coolhouse","Warmhouse",10,11,-0.256802194359348,0.0427439464477948,-0.299546140807142,0.00916215387575849,21,0.29470576694759,0.238981339856429,"Tested",0.0916215387575849
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Transitional","Warmhouse",6,11,-0.205813869180118,0.0427439464477948,-0.248557815627913,0.0250081977428229,13,0.347347859780092,0.238981339856429,"Tested",0.125040988714114
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Coldhouse","Warmhouse",6,11,-0.384511028529965,0.0427439464477948,-0.427254974977759,0.059639311756409,17,0.39041031096106,0.238981339856429,"Tested",0.198797705854697
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Transitional","Hothouse",6,6,-0.205813869180118,-0.0604868173970851,-0.145327051783033,0.114883135230569,10,0.347347859780092,0.311847930745311,"Tested",0.287207838076422
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Coldhouse","Hothouse",6,6,-0.384511028529965,-0.0604868173970851,-0.32402421113288,0.148976530804084,11,0.39041031096106,0.311847930745311,"Tested",0.297126948139384
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Coolhouse","Hothouse",10,6,-0.256802194359348,-0.0604868173970851,-0.196315376962262,0.17827616888363,21,0.29470576694759,0.311847930745311,"Tested",0.297126948139384
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Coldhouse","Coolhouse",6,10,-0.384511028529965,-0.256802194359348,-0.127708834170617,0.352110674774071,26,0.39041031096106,0.29470576694759,"Tested",0.503015249677244
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Coldhouse","Transitional",6,6,-0.384511028529965,-0.205813869180118,-0.178697159349847,0.53190685326347,18,0.39041031096106,0.347347859780092,"Tested",0.664883566579338
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Coolhouse","Transitional",10,6,-0.256802194359348,-0.205813869180118,-0.0509883251792298,0.687258203191774,34,0.29470576694759,0.347347859780092,"Tested",0.687258203191774
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Warmhouse","Hothouse",11,6,0.0427439464477948,-0.0604868173970851,0.10323076384488,0.637492083757063,36,0.238981339856429,0.311847930745311,"Tested",0.687258203191774
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Coldhouse","Warmhouse",6,14,-0.384511028529965,0.043507077909146,-0.428018106439111,0.00594153850056214,11,0.346015429006596,0.296992015813431,"Tested",0.0594153850056214
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Coldhouse","Hothouse",6,6,-0.384511028529965,-0.041903864123152,-0.342607164406813,0.0226637810389861,5,0.346015429006596,0.179409678112208,"Tested",0.11331890519493
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Coldhouse","Transitional",6,12,-0.384511028529965,-0.0729953473449573,-0.311515681185007,0.0415759470427971,17,0.346015429006596,0.342055188029811,"Tested",0.138586490142657
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Coolhouse","Warmhouse",12,14,-0.123590048328592,0.043507077909146,-0.167097126237738,0.0713402421486114,55,0.444609001354746,0.296992015813431,"Tested",0.178350605371529
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Coldhouse","Coolhouse",6,12,-0.384511028529965,-0.123590048328592,-0.260920980201372,0.186798318728218,26,0.346015429006596,0.444609001354746,"Tested",0.301503254478891
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Coolhouse","Hothouse",12,6,-0.123590048328592,-0.041903864123152,-0.0816861842054402,0.212987555756803,27,0.444609001354746,0.179409678112208,"Tested",0.301503254478891
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Transitional","Warmhouse",12,14,-0.0729953473449573,0.043507077909146,-0.116502425254103,0.157937239915245,64,0.342055188029811,0.296992015813431,"Tested",0.301503254478891
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Transitional","Hothouse",12,6,-0.0729953473449573,-0.041903864123152,-0.0310914832218053,0.241202603583113,28,0.342055188029811,0.179409678112208,"Tested",0.301503254478891
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Coolhouse","Transitional",12,12,-0.123590048328592,-0.0729953473449573,-0.0505947009836349,0.272185072928305,61,0.444609001354746,0.342055188029811,"Tested",0.302427858809228
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Warmhouse","Hothouse",14,6,0.043507077909146,-0.041903864123152,0.085410942032298,0.516447440250834,42,0.296992015813431,0.179409678112208,"Tested",0.516447440250834
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Coldhouse","Warmhouse",2,8,-0.52606551953989,0.0460091519419741,-0.572074671481864,0.0250930933844877,0,0.162988260404789,0.108132147688233,"Tested",0.0874658325987443
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Coolhouse","Warmhouse",3,8,-0.321710306183173,0.0460091519419741,-0.367719458125147,0.0262397497796233,2,0.208082144005619,0.108132147688233,"Tested",0.0874658325987443
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Transitional","Warmhouse",4,8,-0.196707361890029,0.0460091519419741,-0.242716513832003,0.02539926036942,4,0.235967225767481,0.108132147688233,"Tested",0.0874658325987443
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Transitional","Hothouse",4,3,-0.196707361890029,0.153784007718594,-0.350491369608622,0.0558058841491461,1,0.235967225767481,0.263054904833346,"Tested",0.139514710372865
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Coldhouse","Hothouse",2,3,-0.52606551953989,0.153784007718594,-0.679849527258484,0.0744573365893828,0,0.162988260404789,0.263054904833346,"Tested",0.148914673178766
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Coolhouse","Hothouse",3,3,-0.321710306183173,0.153784007718594,-0.475494313901767,0.095215131912762,1,0.208082144005619,0.263054904833346,"Tested",0.15869188652127
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Coldhouse","Transitional",2,4,-0.52606551953989,-0.196707361890029,-0.329358157649861,0.123579986605954,1,0.162988260404789,0.235967225767481,"Tested",0.176542838008505
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Coldhouse","Coolhouse",2,3,-0.52606551953989,-0.321710306183173,-0.204355213356717,0.193238115385616,1,0.162988260404789,0.208082144005619,"Tested",0.24154764423202
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Warmhouse","Hothouse",8,3,0.0460091519419741,0.153784007718594,-0.107774855776619,0.237479269944753,8,0.108132147688233,0.263054904833346,"Tested",0.26386585549417
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Coolhouse","Transitional",3,4,-0.321710306183173,-0.196707361890029,-0.125002944293144,0.570158102400667,6,0.208082144005619,0.235967225767481,"Tested",0.570158102400667
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k1_tropical_temperate","Coldhouse","Warmhouse",24,30,-0.441515653157463,0.0644449240712258,-0.505960577228689,4.00171998452647e-06,103,0.544509377667402,0.352085033115157,"Tested",4.00171998452647e-05
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k1_tropical_temperate","Coldhouse","Hothouse",24,27,-0.441515653157463,-0.0697833169062109,-0.371732336251253,0.000201305991220406,136,0.544509377667402,0.548828470569785,"Tested",0.00100652995610203
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k1_tropical_temperate","Coldhouse","Transitional",24,32,-0.441515653157463,-0.0900720688386115,-0.351443584318852,0.000354809101773474,179,0.544509377667402,0.398339220920556,"Tested",0.00118269700591158
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k1_tropical_temperate","Coolhouse","Warmhouse",32,30,-0.215963740077909,0.0644449240712258,-0.280408664149135,0.000745649443708221,254,0.469227127103213,0.352085033115157,"Tested",0.00186412360927055
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k1_tropical_temperate","Coldhouse","Coolhouse",24,32,-0.441515653157463,-0.215963740077909,-0.225551913079555,0.0196370481805428,259,0.544509377667402,0.469227127103213,"Tested",0.037269975153351
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k1_tropical_temperate","Transitional","Warmhouse",32,30,-0.0900720688386115,0.0644449240712258,-0.154516992909837,0.0223619850920106,337,0.398339220920556,0.352085033115157,"Tested",0.037269975153351
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k1_tropical_temperate","Coolhouse","Hothouse",32,27,-0.215963740077909,-0.0697833169062109,-0.146180423171698,0.0345217813636614,312,0.469227127103213,0.548828470569785,"Tested",0.0493168305195162
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k1_tropical_temperate","Coolhouse","Transitional",32,32,-0.215963740077909,-0.0900720688386115,-0.125891671239297,0.0398659662580432,381,0.469227127103213,0.398339220920556,"Tested",0.049832457822554
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k1_tropical_temperate","Transitional","Hothouse",32,27,-0.0900720688386115,-0.0697833169062109,-0.0202887519324006,0.273928864426925,392,0.398339220920556,0.548828470569785,"Tested",0.304365404918805
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k1_tropical_temperate","Warmhouse","Hothouse",30,27,0.0644449240712258,-0.0697833169062109,0.134228240977437,0.856066010349538,471,0.352085033115157,0.548828470569785,"Tested",0.856066010349538
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k1_tropical_temperate_polar","Coolhouse","Warmhouse",17,21,-0.180326817687586,-0.0191550642353832,-0.161171753452203,0.00113201398924731,74,0.210930393287529,0.228170183389596,"Tested",0.0113201398924731
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k1_tropical_temperate_polar","Coldhouse","Warmhouse",9,21,-0.409553281155919,-0.0191550642353832,-0.390398216920536,0.00379119980526171,35,0.323929302812387,0.228170183389596,"Tested",0.0189559990263085
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k1_tropical_temperate_polar","Coldhouse","Hothouse",9,14,-0.409553281155919,-0.0578581714581565,-0.351695109697763,0.0174161911734569,29,0.323929302812387,0.534144774785185,"Tested",0.0562629581732605
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k1_tropical_temperate_polar","Coolhouse","Hothouse",17,14,-0.180326817687586,-0.0578581714581565,-0.12246864622943,0.0225051832693042,68,0.210930393287529,0.534144774785185,"Tested",0.0562629581732605
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k1_tropical_temperate_polar","Transitional","Warmhouse",17,21,-0.14557621559846,-0.0191550642353832,-0.126421151363077,0.0471245533021927,121,0.336859970456222,0.228170183389596,"Tested",0.0942491066043854
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k1_tropical_temperate_polar","Coldhouse","Transitional",9,17,-0.409553281155919,-0.14557621559846,-0.263977065557459,0.0656352662296852,48,0.323929302812387,0.336859970456222,"Tested",0.109392110382809
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k1_tropical_temperate_polar","Coolhouse","Transitional",17,17,-0.180326817687586,-0.14557621559846,-0.0347506020891265,0.114000612736371,109,0.210930393287529,0.336859970456222,"Tested",0.162858018194816
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k1_tropical_temperate_polar","Coldhouse","Coolhouse",9,17,-0.409553281155919,-0.180326817687586,-0.229226463468333,0.179769021911695,59,0.323929302812387,0.210930393287529,"Tested",0.206551705164754
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k1_tropical_temperate_polar","Transitional","Hothouse",17,14,-0.14557621559846,-0.0578581714581565,-0.0877180441403034,0.185896534648279,96,0.336859970456222,0.534144774785185,"Tested",0.206551705164754
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k1_tropical_temperate_polar","Warmhouse","Hothouse",21,14,-0.0191550642353832,-0.0578581714581565,0.0387031072227732,0.599687429645199,154,0.228170183389596,0.534144774785185,"Tested",0.599687429645199
