"method_group","slope_metric","qc_name","hemisphere","group1","group2","n1","n2","median1","median2","median_diff","p_value","w_statistic","iqr1","iqr2","test_note","p_adjusted"
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate","Northern","Coldhouse","Transitional",12,14,-0.533904458307192,-0.100042098556031,-0.433862359751162,0.00469608013549125,33,0.560709455460529,0.647407192212478,"Tested",0.0172404953383301
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate","Northern","Coolhouse","Warmhouse",13,13,-0.295263149548402,0.0975037826500893,-0.392766932198491,0.00517214860149904,34,0.800690383310902,0.566561106901394,"Tested",0.0172404953383301
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate","Northern","Coldhouse","Hothouse",12,8,-0.533904458307192,-0.124059098533709,-0.409845359773484,0.00930816017782372,17,0.560709455460529,0.138298092425373,"Tested",0.0232704004445593
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate","Northern","Coolhouse","Transitional",13,14,-0.295263149548402,-0.100042098556031,-0.195221050992371,0.0520145870286316,57,0.800690383310902,0.647407192212478,"Tested",0.104029174057263
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate","Northern","Coolhouse","Hothouse",13,8,-0.295263149548402,-0.124059098533709,-0.171204051014693,0.130820581608281,36,0.800690383310902,0.138298092425373,"Tested",0.218034302680468
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate","Northern","Coldhouse","Coolhouse",12,13,-0.533904458307192,-0.295263149548402,-0.238641308758791,0.184730971373752,61,0.560709455460529,0.800690383310902,"Tested",0.263901387676788
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate","Northern","Transitional","Warmhouse",14,13,-0.100042098556031,0.0975037826500893,-0.19754588120612,0.240831829886243,76,0.647407192212478,0.566561106901394,"Tested",0.301039787357804
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate","Northern","Transitional","Hothouse",14,8,-0.100042098556031,-0.124059098533709,0.0240169999776781,0.620629932475428,60,0.647407192212478,0.138298092425373,"Tested",0.689588813861586
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate","Northern","Warmhouse","Hothouse",13,8,0.0975037826500893,-0.124059098533709,0.221562881183798,0.955611633143454,75,0.566561106901394,0.138298092425373,"Tested",0.955611633143454
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate","Southern","Coolhouse","Hothouse",15,10,-0.481391238411273,0.445660177558306,-0.927051415969579,0.00254536381609496,24,0.662657584015999,0.586515188749018,"Tested",0.0254536381609496
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate","Southern","Coldhouse","Hothouse",5,10,-0.35369935529108,0.445660177558306,-0.799359532849386,0.0160443669891157,7,0.426124311863956,0.586515188749018,"Tested",0.0710097445413001
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate","Southern","Coolhouse","Warmhouse",15,7,-0.481391238411273,-0.0128887413311925,-0.468502497080081,0.0285039712324427,25,0.662657584015999,0.377629024595539,"Tested",0.0710097445413001
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate","Southern","Transitional","Hothouse",9,10,-0.104563218007596,0.445660177558306,-0.550223395565902,0.0227276474245292,20,0.737739954478111,0.586515188749018,"Tested",0.0710097445413001
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate","Southern","Warmhouse","Hothouse",7,10,-0.0128887413311925,0.445660177558306,-0.458548918889498,0.0355048722706501,16,0.377629024595539,0.586515188749018,"Tested",0.0710097445413001
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate","Southern","Coldhouse","Warmhouse",5,7,-0.35369935529108,-0.0128887413311925,-0.340810613959888,0.052188343299878,7,0.426124311863956,0.377629024595539,"Tested",0.0869805721664634
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate","Southern","Coolhouse","Transitional",15,9,-0.481391238411273,-0.104563218007596,-0.376828020403677,0.141565435331173,49,0.662657584015999,0.737739954478111,"Tested",0.20223633618739
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate","Southern","Coldhouse","Transitional",5,9,-0.35369935529108,-0.104563218007596,-0.249136137283484,0.17532394485223,15,0.426124311863956,0.737739954478111,"Tested",0.219154931065287
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate","Southern","Transitional","Warmhouse",9,7,-0.104563218007596,-0.0128887413311925,-0.091674476676404,0.33599993550481,27,0.737739954478111,0.377629024595539,"Tested",0.373333261672011
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate","Southern","Coldhouse","Coolhouse",5,15,-0.35369935529108,-0.481391238411273,0.127691883120193,0.5,37,0.426124311863956,0.662657584015999,"Tested",0.5
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate_polar","Northern","Coldhouse","Warmhouse",5,8,-0.69293787637165,0.0301635134765044,-0.723101389848155,0.00338325001752982,1,0.359595643666281,0.324929925532079,"Tested",0.0338325001752982
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate_polar","Northern","Coldhouse","Transitional",5,3,-0.69293787637165,-0.343341557274028,-0.349596319097622,0.0184442128535249,0,0.359595643666281,0.100533394046535,"Tested",0.0614807095117498
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate_polar","Northern","Coldhouse","Hothouse",5,3,-0.69293787637165,-0.145923896453813,-0.547013979917837,0.0184442128535249,0,0.359595643666281,0.0805799049340507,"Tested",0.0614807095117498
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate_polar","Northern","Coldhouse","Coolhouse",5,6,-0.69293787637165,-0.204055616738801,-0.48888225963285,0.0414187125794032,5,0.359595643666281,0.425285782429341,"Tested",0.103546781448508
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate_polar","Northern","Coolhouse","Warmhouse",6,8,-0.204055616738801,0.0301635134765044,-0.234219130215305,0.087622122700003,13,0.425285782429341,0.324929925532079,"Tested",0.136021617018231
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate_polar","Northern","Transitional","Warmhouse",3,8,-0.343341557274028,0.0301635134765044,-0.373505070750533,0.0922862764199414,5,0.100533394046535,0.324929925532079,"Tested",0.136021617018231
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate_polar","Northern","Transitional","Hothouse",3,3,-0.343341557274028,-0.145923896453813,-0.197417660820215,0.095215131912762,1,0.100533394046535,0.0805799049340507,"Tested",0.136021617018231
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate_polar","Northern","Coolhouse","Hothouse",6,3,-0.204055616738801,-0.145923896453813,-0.0581317202849874,0.349267679151669,7,0.425285782429341,0.0805799049340507,"Tested",0.436584598939587
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate_polar","Northern","Coolhouse","Transitional",6,3,-0.204055616738801,-0.343341557274028,0.139285940535228,0.740697491785637,11,0.425285782429341,0.100533394046535,"Tested",0.822997213095152
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate_polar","Northern","Warmhouse","Hothouse",8,3,0.0301635134765044,-0.145923896453813,0.176087409930318,0.869213881993025,17,0.324929925532079,0.0805799049340507,"Tested",0.869213881993025
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate_polar","Southern","Coolhouse","Hothouse",7,3,-0.481391238411273,0.463838838165005,-0.945230076576278,0.0113272470400447,0,0.255456105075384,0.307072536419116,"Tested",0.0922210642676247
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate_polar","Southern","Transitional","Hothouse",5,3,-0.341535291910873,0.463838838165005,-0.805374130075877,0.0184442128535249,0,0.500194263720815,0.307072536419116,"Tested",0.0922210642676247
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate_polar","Southern","Coolhouse","Warmhouse",7,4,-0.481391238411273,-0.0755550916455077,-0.405836146765766,0.0540986237618508,5,0.255456105075384,0.488114109673747,"Tested",0.139514710372865
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate_polar","Southern","Warmhouse","Hothouse",4,3,-0.0755550916455077,0.463838838165005,-0.539393929810512,0.0558058841491461,1,0.488114109673747,0.307072536419116,"Tested",0.139514710372865
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate_polar","Southern","Coldhouse","Hothouse",2,3,-0.126241661574442,0.463838838165005,-0.590080499739447,0.0744573365893828,0,0.0708141209706083,0.307072536419116,"Tested",0.148914673178766
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate_polar","Southern","Transitional","Warmhouse",5,4,-0.341535291910873,-0.0755550916455077,-0.265980200265365,0.13517207032739,5,0.500194263720815,0.488114109673747,"Tested",0.225286783878983
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate_polar","Southern","Coolhouse","Transitional",7,5,-0.481391238411273,-0.341535291910873,-0.139855946500401,0.372666533665401,15,0.255456105075384,0.500194263720815,"Tested",0.532380762379145
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate_polar","Southern","Coldhouse","Warmhouse",2,4,-0.126241661574442,-0.0755550916455077,-0.0506865699289341,0.591519339142304,4,0.0708141209706083,0.488114109673747,"Tested",0.73939917392788
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate_polar","Southern","Coldhouse","Coolhouse",2,7,-0.126241661574442,-0.481391238411273,0.355149576836832,0.906158613733302,11,0.0708141209706083,0.255456105075384,"Tested",0.906158613733302
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate_polar","Southern","Coldhouse","Transitional",2,5,-0.126241661574442,-0.341535291910873,0.215293630336431,0.833539195967217,7,0.0708141209706083,0.500194263720815,"Tested",0.906158613733302
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate","Northern","Coldhouse","Transitional",5,9,-0.47127686650822,0.110786002510454,-0.582062869018674,0.00819753592459613,4,0.251966769552963,0.746788049941131,"Tested",0.0681884594039633
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate","Northern","Coolhouse","Transitional",9,9,-0.577640994215772,0.110786002510454,-0.688426996726226,0.0136376918807927,15,0.725774452325209,0.746788049941131,"Tested",0.0681884594039633
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate","Northern","Coldhouse","Warmhouse",5,8,-0.47127686650822,-0.0414576141594115,-0.429819252348808,0.024066198109791,6,0.251966769552963,0.547224821377203,"Tested",0.08022066036597
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate","Northern","Coolhouse","Warmhouse",9,8,-0.577640994215772,-0.0414576141594115,-0.536183380056361,0.0460967981828697,18,0.725774452325209,0.547224821377203,"Tested",0.115241995457174
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate","Northern","Coldhouse","Hothouse",5,3,-0.47127686650822,-0.102194300613604,-0.369082565894615,0.0680185640570718,2,0.251966769552963,0.150794957938999,"Tested",0.136037128114144
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate","Northern","Coolhouse","Hothouse",9,3,-0.577640994215772,-0.102194300613604,-0.475446693602168,0.177612940643639,8,0.725774452325209,0.150794957938999,"Tested",0.296021567739399
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate","Northern","Coldhouse","Coolhouse",5,9,-0.47127686650822,-0.577640994215772,0.106364127707553,0.553035116623614,23,0.251966769552963,0.725774452325209,"Tested",0.775335709137541
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate","Northern","Warmhouse","Hothouse",8,3,-0.0414576141594115,-0.102194300613604,0.0607366864541928,0.620268567310033,13,0.547224821377203,0.150794957938999,"Tested",0.775335709137541
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate","Northern","Transitional","Warmhouse",9,8,0.110786002510454,-0.0414576141594115,0.152243616669865,0.819677811925531,45,0.746788049941131,0.547224821377203,"Tested",0.822387059356361
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate","Northern","Transitional","Hothouse",9,3,0.110786002510454,-0.102194300613604,0.212980303124058,0.822387059356361,18,0.746788049941131,0.150794957938999,"Tested",0.822387059356361
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate","Southern","Coolhouse","Hothouse",8,3,-0.244649784492708,0.463838838165005,-0.708488622657713,0.0262397497796233,2,0.442588207917732,0.307072536419116,"Tested",0.0787192493388699
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate","Southern","Warmhouse","Hothouse",7,3,-0.0128887413311925,0.463838838165005,-0.476727579496197,0.0201193385598797,1,0.377629024595539,0.307072536419116,"Tested",0.0787192493388699
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate","Southern","Transitional","Hothouse",6,3,-0.223049254959235,0.463838838165005,-0.686888093124239,0.0466449780918023,2,0.743950752495622,0.307072536419116,"Tested",0.0932899561836047
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate","Southern","Coolhouse","Warmhouse",8,7,-0.244649784492708,-0.0128887413311925,-0.231761043161516,0.135794337121687,18,0.442588207917732,0.377629024595539,"Tested",0.203691505682531
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate","Southern","Transitional","Warmhouse",6,7,-0.223049254959235,-0.0128887413311925,-0.210160513628042,0.260158400253683,16,0.743950752495622,0.377629024595539,"Tested",0.31219008030442
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate","Southern","Coolhouse","Transitional",8,6,-0.244649784492708,-0.223049254959235,-0.0216005295334736,0.525733741574678,24,0.442588207917732,0.743950752495622,"Tested",0.525733741574678
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate","Southern","Coldhouse","Coolhouse",1,8,-0.19705578254505,-0.244649784492708,0.0475940019476581,NA,NA,0,0.442588207917732,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate","Southern","Coldhouse","Transitional",1,6,-0.19705578254505,-0.223049254959235,0.0259934724141845,NA,NA,0,0.743950752495622,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate","Southern","Coldhouse","Warmhouse",1,7,-0.19705578254505,-0.0128887413311925,-0.184167041213858,NA,NA,0,0.377629024595539,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate","Southern","Coldhouse","Hothouse",1,3,-0.19705578254505,0.463838838165005,-0.660894620710055,NA,NA,0,0.307072536419116,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate_polar","Northern","Coldhouse","Warmhouse",3,5,-0.47127686650822,-0.0756006162175165,-0.395676250290703,0.0368191350601513,1,0.125983384776482,0.353866778060639,"Tested",0.110457405180454
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate_polar","Northern","Coolhouse","Warmhouse",2,5,-0.434285532345655,-0.0756006162175165,-0.358684916128139,0.280637918067289,3,0.362887226162604,0.353866778060639,"Tested",0.420956877100933
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate_polar","Northern","Coldhouse","Coolhouse",3,2,-0.47127686650822,-0.434285532345655,-0.0369913341625643,0.613585003657776,3,0.125983384776482,0.362887226162604,"Tested",0.613585003657776
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate_polar","Northern","Coldhouse","Transitional",3,1,-0.47127686650822,-0.365287471168333,-0.105989395339887,NA,NA,0.125983384776482,0,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate_polar","Northern","Coldhouse","Hothouse",3,1,-0.47127686650822,-0.229170028232833,-0.242106838275386,NA,NA,0.125983384776482,0,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate_polar","Northern","Coolhouse","Transitional",2,1,-0.434285532345655,-0.365287471168333,-0.0689980611773225,NA,NA,0.362887226162604,0,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate_polar","Northern","Coolhouse","Hothouse",2,1,-0.434285532345655,-0.229170028232833,-0.205115504112822,NA,NA,0.362887226162604,0,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate_polar","Northern","Transitional","Warmhouse",1,5,-0.365287471168333,-0.0756006162175165,-0.289686854950816,NA,NA,0,0.353866778060639,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate_polar","Northern","Transitional","Hothouse",1,1,-0.365287471168333,-0.229170028232833,-0.1361174429355,NA,NA,0,0,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate_polar","Northern","Warmhouse","Hothouse",5,1,-0.0756006162175165,-0.229170028232833,0.153569412015317,NA,NA,0.353866778060639,0,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate_polar","Southern","Coolhouse","Warmhouse",3,3,-0.116806104960482,0.148363718937693,-0.265169823898175,0.191366544442613,2,0.213893425701322,0.304471787597893,"Tested",0.23188573846274
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate_polar","Southern","Coolhouse","Hothouse",3,2,-0.116806104960482,0.318203820683894,-0.435009925644376,0.0744573365893828,0,0.213893425701322,0.145635017481111,"Tested",0.23188573846274
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate_polar","Southern","Transitional","Warmhouse",2,3,-0.342889596086344,0.148363718937693,-0.491253315024036,0.193238115385616,1,0.456471822679869,0.304471787597893,"Tested",0.23188573846274
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate_polar","Southern","Transitional","Hothouse",2,2,-0.342889596086344,0.318203820683894,-0.661093416770238,0.122639058403386,0,0.456471822679869,0.145635017481111,"Tested",0.23188573846274
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate_polar","Southern","Warmhouse","Hothouse",3,2,0.148363718937693,0.318203820683894,-0.169840101746201,0.193238115385616,1,0.304471787597893,0.145635017481111,"Tested",0.23188573846274
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate_polar","Southern","Coolhouse","Transitional",3,2,-0.116806104960482,-0.342889596086344,0.226083491125861,0.613585003657776,3,0.213893425701322,0.456471822679869,"Tested",0.613585003657776
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate_polar","Southern","Coldhouse","Coolhouse",0,3,NA,-0.116806104960482,NA,NA,NA,NA,0.213893425701322,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate_polar","Southern","Coldhouse","Transitional",0,2,NA,-0.342889596086344,NA,NA,NA,NA,0.456471822679869,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate_polar","Southern","Coldhouse","Warmhouse",0,3,NA,0.148363718937693,NA,NA,NA,NA,0.304471787597893,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate_polar","Southern","Coldhouse","Hothouse",0,2,NA,0.318203820683894,NA,NA,NA,NA,0.145635017481111,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate","Northern","Coldhouse","Transitional",2,6,-0.456123986663453,0.143894538439482,-0.600018525102935,0.0333765075848173,0,0.0151528798447663,0.649970063693988,"Tested",0.194475434740247
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate","Northern","Coldhouse","Warmhouse",2,3,-0.456123986663453,-0.0756006162175165,-0.380523370445937,0.0744573365893828,0,0.0151528798447663,0.229342586406017,"Tested",0.194475434740247
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate","Northern","Coldhouse","Hothouse",2,3,-0.456123986663453,-0.102194300613604,-0.353929686049849,0.0744573365893828,0,0.0151528798447663,0.150794957938999,"Tested",0.194475434740247
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate","Northern","Coolhouse","Transitional",3,6,-0.577640994215772,0.143894538439482,-0.721535532655254,0.077790173896099,3,0.48136810489384,0.649970063693988,"Tested",0.194475434740247
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate","Northern","Coolhouse","Warmhouse",3,3,-0.577640994215772,-0.0756006162175165,-0.502040377998256,0.331260291770029,3,0.48136810489384,0.229342586406017,"Tested",0.552100486283381
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate","Northern","Coolhouse","Hothouse",3,3,-0.577640994215772,-0.102194300613604,-0.475446693602168,0.331260291770029,3,0.48136810489384,0.150794957938999,"Tested",0.552100486283381
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate","Northern","Coldhouse","Coolhouse",2,3,-0.456123986663453,-0.577640994215772,0.121517007552319,0.806761884614384,4,0.0151528798447663,0.48136810489384,"Tested",0.81692171990297
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate","Northern","Transitional","Warmhouse",6,3,0.143894538439482,-0.0756006162175165,0.219495154656998,0.81692171990297,12,0.649970063693988,0.229342586406017,"Tested",0.81692171990297
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate","Northern","Transitional","Hothouse",6,3,0.143894538439482,-0.102194300613604,0.246088839053086,0.81692171990297,12,0.649970063693988,0.150794957938999,"Tested",0.81692171990297
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate","Northern","Warmhouse","Hothouse",3,3,-0.0756006162175165,-0.102194300613604,0.0265936843960878,0.668739708229971,5,0.229342586406017,0.150794957938999,"Tested",0.81692171990297
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate","Southern","Warmhouse","Hothouse",4,2,-0.0722107532827333,0.318203820683894,-0.390414573966627,0.123579986605954,1,0.356146449110698,0.145635017481111,"Tested",0.123579986605954
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate","Southern","Coldhouse","Coolhouse",0,1,NA,-0.000936659173421378,NA,NA,NA,NA,0,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate","Southern","Coldhouse","Transitional",0,1,NA,-1.38957973169706,NA,NA,NA,NA,0,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate","Southern","Coldhouse","Warmhouse",0,4,NA,-0.0722107532827333,NA,NA,NA,NA,0.356146449110698,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate","Southern","Coldhouse","Hothouse",0,2,NA,0.318203820683894,NA,NA,NA,NA,0.145635017481111,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate","Southern","Coolhouse","Transitional",1,1,-0.000936659173421378,-1.38957973169706,1.38864307252364,NA,NA,0,0,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate","Southern","Coolhouse","Warmhouse",1,4,-0.000936659173421378,-0.0722107532827333,0.071274094109312,NA,NA,0,0.356146449110698,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate","Southern","Coolhouse","Hothouse",1,2,-0.000936659173421378,0.318203820683894,-0.319140479857315,NA,NA,0,0.145635017481111,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate","Southern","Transitional","Warmhouse",1,4,-1.38957973169706,-0.0722107532827333,-1.31736897841433,NA,NA,0,0.356146449110698,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate","Southern","Transitional","Hothouse",1,2,-1.38957973169706,0.318203820683894,-1.70778355238095,NA,NA,0,0.145635017481111,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate_polar","Northern","Coldhouse","Coolhouse",1,0,-0.440971106818687,NA,NA,NA,NA,0,NA,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate_polar","Northern","Coldhouse","Transitional",1,0,-0.440971106818687,NA,NA,NA,NA,0,NA,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate_polar","Northern","Coldhouse","Warmhouse",1,3,-0.440971106818687,-0.0756006162175165,-0.36537049060117,NA,NA,0,0.229342586406017,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate_polar","Northern","Coldhouse","Hothouse",1,0,-0.440971106818687,NA,NA,NA,NA,0,NA,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate_polar","Northern","Coolhouse","Transitional",0,0,NA,NA,NA,NA,NA,NA,NA,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate_polar","Northern","Coolhouse","Warmhouse",0,3,NA,-0.0756006162175165,NA,NA,NA,NA,0.229342586406017,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate_polar","Northern","Coolhouse","Hothouse",0,0,NA,NA,NA,NA,NA,NA,NA,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate_polar","Northern","Transitional","Warmhouse",0,3,NA,-0.0756006162175165,NA,NA,NA,NA,0.229342586406017,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate_polar","Northern","Transitional","Hothouse",0,0,NA,NA,NA,NA,NA,NA,NA,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate_polar","Northern","Warmhouse","Hothouse",3,0,-0.0756006162175165,NA,NA,NA,NA,0.229342586406017,NA,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate_polar","Southern","Coldhouse","Coolhouse",0,0,NA,NA,NA,NA,NA,NA,NA,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate_polar","Southern","Coldhouse","Transitional",0,0,NA,NA,NA,NA,NA,NA,NA,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate_polar","Southern","Coldhouse","Warmhouse",0,0,NA,NA,NA,NA,NA,NA,NA,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate_polar","Southern","Coldhouse","Hothouse",0,2,NA,0.318203820683894,NA,NA,NA,NA,0.145635017481111,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate_polar","Southern","Coolhouse","Transitional",0,0,NA,NA,NA,NA,NA,NA,NA,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate_polar","Southern","Coolhouse","Warmhouse",0,0,NA,NA,NA,NA,NA,NA,NA,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate_polar","Southern","Coolhouse","Hothouse",0,2,NA,0.318203820683894,NA,NA,NA,NA,0.145635017481111,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate_polar","Southern","Transitional","Warmhouse",0,0,NA,NA,NA,NA,NA,NA,NA,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate_polar","Southern","Transitional","Hothouse",0,2,NA,0.318203820683894,NA,NA,NA,NA,0.145635017481111,"Skipped: n < 2",NA
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate_polar","Southern","Warmhouse","Hothouse",0,2,NA,0.318203820683894,NA,NA,NA,NA,0.145635017481111,"Skipped: n < 2",NA
"percentile_latbin_OLS","q60","occurrence5_k1_tropical_temperate","Northern","Coldhouse","Warmhouse",14,14,-0.596251968404659,0.0481398564133316,-0.64439182481799,6.23667642173253e-05,14,0.45151587520648,0.256821638397772,"Tested",0.000623667642173253
"percentile_latbin_OLS","q60","occurrence5_k1_tropical_temperate","Northern","Coldhouse","Transitional",14,17,-0.596251968404659,-0.0716159629622954,-0.524636005442363,0.000459090944757785,35,0.45151587520648,0.391115753473604,"Tested",0.00229545472378893
"percentile_latbin_OLS","q60","occurrence5_k1_tropical_temperate","Northern","Coolhouse","Warmhouse",15,14,-0.232569860677746,0.0481398564133316,-0.280709717091078,0.000902672970501341,33,0.296816224669068,0.256821638397772,"Tested",0.00300890990167114
"percentile_latbin_OLS","q60","occurrence5_k1_tropical_temperate","Northern","Coldhouse","Hothouse",14,11,-0.596251968404659,-0.177877372120085,-0.418374596284574,0.00999174195635864,34,0.45151587520648,0.194405998504377,"Tested",0.0249793548908966
