"method_group","slope_metric","qc_name","climate_state","n","n_Northern","n_Southern","median_slope","iqr_slope"
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k2_tropical_temperate_polar","Coldhouse",7,4,3,-0.282561111297509,0.1567588044822
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k2_tropical_temperate_polar","Coolhouse",12,5,7,-0.224060454312488,0.325737447859131
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k2_tropical_temperate_polar","Transitional",10,8,2,-0.11403292660349,0.163668717705387
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k2_tropical_temperate_polar","Warmhouse",12,7,5,-0.126592769540896,0.335541660490458
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k2_tropical_temperate_polar","Hothouse",10,4,6,0.0325699977672657,0.263421147093887
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k3_tropical_temperate","Coldhouse",9,7,2,-0.316332508759682,0.366959376111413
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k3_tropical_temperate","Coolhouse",11,7,4,-0.203226245810609,0.378087307733138
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k3_tropical_temperate","Transitional",15,11,4,-0.0650735734843193,0.15197519497486
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k3_tropical_temperate","Warmhouse",14,9,5,-0.16578672858091,0.35986322458187
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k3_tropical_temperate","Hothouse",11,6,5,0.0206399943247919,0.469189450957456
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k3_tropical_temperate_polar","Coldhouse",4,4,0,-0.332137485721708,0.104377937671922
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k3_tropical_temperate_polar","Coolhouse",4,2,2,-0.146791500349252,0.277934648006382
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k3_tropical_temperate_polar","Transitional",7,5,2,-0.0998981017727732,0.123779206179557
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k3_tropical_temperate_polar","Warmhouse",7,5,2,-0.1387626024468,0.327236504241129
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence10_k3_tropical_temperate_polar","Hothouse",6,3,3,-0.0364178768289376,0.237565181584313
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate","Coldhouse",24,12,12,-0.37756620191535,0.547746734244221
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate","Coolhouse",30,15,15,-0.209285893129027,0.365675443885469
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate","Transitional",33,17,16,-0.103605585653171,0.171675567806664
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate","Warmhouse",28,15,13,-0.0573727541419411,0.271939784610323
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate","Hothouse",27,11,16,-0.0411585779097364,0.297748919898889
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Coldhouse",12,7,5,-0.347483661775244,0.328259617973268
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Coolhouse",23,12,11,-0.251345457083051,0.362372229146148
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Transitional",25,13,12,-0.109600677928275,0.159860200343611
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Warmhouse",23,12,11,-0.0733985445086154,0.28091082418607
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k1_tropical_temperate_polar","Hothouse",20,7,13,-0.0526911899197353,0.219587464822092
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Coldhouse",17,8,9,-0.334029843740893,0.409546588159726
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Coolhouse",26,12,14,-0.159157792038586,0.387101904079621
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Transitional",22,15,7,-0.112257719736628,0.183196885612174
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Warmhouse",20,12,8,-0.0963677505175081,0.373139226621496
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate","Hothouse",20,8,12,-0.0639850528743224,0.279121017271497
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Coldhouse",8,5,3,-0.328470811883671,0.161319489967535
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Coolhouse",17,8,9,-0.167226329175004,0.30014889867605
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Transitional",12,8,4,-0.112257719736628,0.131579581246314
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Warmhouse",15,10,5,-0.0862196783425292,0.299755538798017
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k2_tropical_temperate_polar","Hothouse",13,6,7,-0.0411585779097364,0.235239732884521
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Coldhouse",11,7,4,-0.322911780026448,0.244948220105455
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Coolhouse",13,7,6,-0.167226329175004,0.30180603779288
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Transitional",16,12,4,-0.0766222593479377,0.18876255317006
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Warmhouse",16,11,5,-0.120219647375492,0.343634813792077
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate","Hothouse",14,6,8,-0.0107851792491706,0.385052658578017
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Coldhouse",5,4,1,-0.322911780026448,0.112154999401161
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Coolhouse",7,4,3,-0.167226329175004,0.244482652451058
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Transitional",8,6,2,-0.101574039242666,0.121817436009969
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Warmhouse",10,8,2,-0.120219647375492,0.188277112032574
"per_cell_balanced_resampling_OLS","median_resampled_slope","occurrence5_k3_tropical_temperate_polar","Hothouse",8,3,5,-0.0310508033590404,0.120549290472899
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate","Coldhouse",16,9,7,-0.508052572102693,0.820084041146148
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate","Coolhouse",25,12,13,-0.408561266233907,0.603277997794752
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate","Transitional",24,13,11,-0.170162456081935,0.38003883938644
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate","Warmhouse",20,13,7,0.0531037155621205,0.529856348963629
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate","Hothouse",20,9,11,0.0615500337566354,0.611133743583051
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate_polar","Coldhouse",10,5,5,-0.480596616309489,0.7633473327098
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate_polar","Coolhouse",14,7,7,-0.358439671685534,0.548969370018671
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate_polar","Transitional",13,6,7,-0.314738742219435,0.218465662418755
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate_polar","Warmhouse",13,9,4,-0.0249789863046735,0.301751439481845
"percentile_latbin_OLS","q50","collection10_k1_tropical_temperate_polar","Hothouse",8,3,5,0.0350432891176893,0.374863781287158
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate","Coldhouse",9,6,3,-0.427680262522046,0.643529084957406
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate","Coolhouse",12,7,5,-0.435804405205192,0.550321336001512
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate","Transitional",14,10,4,-0.120934869080922,0.555715812557939
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate","Warmhouse",15,8,7,-0.0249789863046735,0.410089482176827
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate","Hothouse",11,6,5,0.192797300875048,0.565160428275932
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate_polar","Coldhouse",5,3,2,-0.427680262522046,0.513409808789452
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate_polar","Coolhouse",5,3,2,-0.143525578706615,0.35482969840642
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate_polar","Transitional",2,1,1,-0.231742862907255,0.103677273080576
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate_polar","Warmhouse",9,5,4,-0.159927931437343,0.298095463660909
"percentile_latbin_OLS","q50","collection10_k2_tropical_temperate_polar","Hothouse",3,1,2,0.192797300875048,0.372481840545944
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate","Coldhouse",4,4,0,-0.480596616309489,0.249847376841767
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate","Coolhouse",6,3,3,-0.0986285732670508,0.318581657381432
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate","Transitional",7,5,2,-0.113804148335165,0.27774189607411
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate","Warmhouse",9,5,4,-0.159927931437343,0.519095335765664
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate","Hothouse",7,4,3,-0.00554027447136792,0.522635628454117
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate_polar","Coldhouse",1,1,0,-0.427680262522046,0
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate_polar","Coolhouse",3,1,2,-0.0537315678274869,0.224771363960291
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate_polar","Transitional",1,0,1,-0.128065589826679,0
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate_polar","Warmhouse",4,3,1,-0.0924534588710083,0.269215640185146
"percentile_latbin_OLS","q50","collection10_k3_tropical_temperate_polar","Hothouse",2,0,2,0.361422394048418,0.16862509317337
"percentile_latbin_OLS","q50","collection5_k1_tropical_temperate","Coldhouse",23,11,12,-0.463362867115045,0.55256391096729
"percentile_latbin_OLS","q50","collection5_k1_tropical_temperate","Coolhouse",29,14,15,-0.226472013353467,0.406737857464734
"percentile_latbin_OLS","q50","collection5_k1_tropical_temperate","Transitional",31,16,15,-0.133555395272081,0.233887612259071
"percentile_latbin_OLS","q50","collection5_k1_tropical_temperate","Warmhouse",25,14,11,-0.00459801553673904,0.268491486670044
"percentile_latbin_OLS","q50","collection5_k1_tropical_temperate","Hothouse",23,10,13,-0.0731790418055794,0.33756880868373
"percentile_latbin_OLS","q50","collection5_k1_tropical_temperate_polar","Coldhouse",12,7,5,-0.337299531933915,0.412862347695252
"percentile_latbin_OLS","q50","collection5_k1_tropical_temperate_polar","Coolhouse",21,11,10,-0.226472013353467,0.398946702117091
"percentile_latbin_OLS","q50","collection5_k1_tropical_temperate_polar","Transitional",22,11,11,-0.16709654999823,0.203082018467051
"percentile_latbin_OLS","q50","collection5_k1_tropical_temperate_polar","Warmhouse",18,10,8,0.00522714952617985,0.257997590428982
"percentile_latbin_OLS","q50","collection5_k1_tropical_temperate_polar","Hothouse",18,7,11,-0.0755211844782774,0.328547974415964
"percentile_latbin_OLS","q50","collection5_k2_tropical_temperate","Coldhouse",12,7,5,-0.331669338568388,0.526868336368987
"percentile_latbin_OLS","q50","collection5_k2_tropical_temperate","Coolhouse",21,10,11,-0.226472013353467,0.406737857464734
"percentile_latbin_OLS","q50","collection5_k2_tropical_temperate","Transitional",20,14,6,-0.129253065683594,0.262071278261809
"percentile_latbin_OLS","q50","collection5_k2_tropical_temperate","Warmhouse",17,10,7,-0.0646757016829184,0.322582863696132
"percentile_latbin_OLS","q50","collection5_k2_tropical_temperate","Hothouse",16,7,9,-0.0258295243556765,0.308506224734705
"percentile_latbin_OLS","q50","collection5_k2_tropical_temperate_polar","Coldhouse",6,3,3,-0.212393897025352,0.470818885940698
"percentile_latbin_OLS","q50","collection5_k2_tropical_temperate_polar","Coolhouse",14,7,7,-0.183420690552558,0.331506403916957
"percentile_latbin_OLS","q50","collection5_k2_tropical_temperate_polar","Transitional",11,7,4,-0.156784808816593,0.156187731746869
"percentile_latbin_OLS","q50","collection5_k2_tropical_temperate_polar","Warmhouse",12,8,4,-0.0722361880683654,0.282310606602503
"percentile_latbin_OLS","q50","collection5_k2_tropical_temperate_polar","Hothouse",7,3,4,-0.0731790418055794,0.211649622186715
"percentile_latbin_OLS","q50","collection5_k3_tropical_temperate","Coldhouse",6,6,0,-0.433755631736909,0.27038104504679
"percentile_latbin_OLS","q50","collection5_k3_tropical_temperate","Coolhouse",7,4,3,-0.0896860265593251,0.265085710135532
"percentile_latbin_OLS","q50","collection5_k3_tropical_temperate","Transitional",13,10,3,-0.124950736095107,0.190258355402301
"percentile_latbin_OLS","q50","collection5_k3_tropical_temperate","Warmhouse",14,10,4,-0.0248116935469098,0.263248898710271
"percentile_latbin_OLS","q50","collection5_k3_tropical_temperate","Hothouse",11,6,5,-0.0731790418055794,0.328228770625077
"percentile_latbin_OLS","q50","collection5_k3_tropical_temperate_polar","Coldhouse",2,2,0,-0.331669338568388,0.0724790577903846
"percentile_latbin_OLS","q50","collection5_k3_tropical_temperate_polar","Coolhouse",4,2,2,-0.0682510890730942,0.0718131314632957
"percentile_latbin_OLS","q50","collection5_k3_tropical_temperate_polar","Transitional",5,3,2,-0.156784808816593,0.0731277687266726
"percentile_latbin_OLS","q50","collection5_k3_tropical_temperate_polar","Warmhouse",9,8,1,-0.15952469072583,0.262517038607628
"percentile_latbin_OLS","q50","collection5_k3_tropical_temperate_polar","Hothouse",5,2,3,0.0215199930942265,0.288783678844332
"percentile_latbin_OLS","q50","occurrence10_k1_tropical_temperate","Coldhouse",23,11,12,-0.316552581705768,0.615513112217596
"percentile_latbin_OLS","q50","occurrence10_k1_tropical_temperate","Coolhouse",30,15,15,-0.255380475704292,0.38906923754756
"percentile_latbin_OLS","q50","occurrence10_k1_tropical_temperate","Transitional",32,17,15,-0.110688077507203,0.174876275462737
"percentile_latbin_OLS","q50","occurrence10_k1_tropical_temperate","Warmhouse",26,15,11,-0.00123865666704296,0.293618179264166
"percentile_latbin_OLS","q50","occurrence10_k1_tropical_temperate","Hothouse",27,11,16,-0.00025933796157963,0.418448908617116
"percentile_latbin_OLS","q50","occurrence10_k1_tropical_temperate_polar","Coldhouse",10,5,5,-0.163750072492278,0.197797150490868
"percentile_latbin_OLS","q50","occurrence10_k1_tropical_temperate_polar","Coolhouse",20,9,11,-0.141035662187054,0.296337386273448
"percentile_latbin_OLS","q50","occurrence10_k1_tropical_temperate_polar","Transitional",24,13,11,-0.115399534436874,0.137488215352408
"percentile_latbin_OLS","q50","occurrence10_k1_tropical_temperate_polar","Warmhouse",22,12,10,-0.00123865666704296,0.260781033004181
"percentile_latbin_OLS","q50","occurrence10_k1_tropical_temperate_polar","Hothouse",18,5,13,0.0177449363710963,0.349167705567486
"percentile_latbin_OLS","q50","occurrence10_k2_tropical_temperate","Coldhouse",16,8,8,-0.163750072492278,0.369708088248676
"percentile_latbin_OLS","q50","occurrence10_k2_tropical_temperate","Coolhouse",23,10,13,-0.225446315219608,0.351482112765464
"percentile_latbin_OLS","q50","occurrence10_k2_tropical_temperate","Transitional",20,14,6,-0.115399534436874,0.135215042174202
"percentile_latbin_OLS","q50","occurrence10_k2_tropical_temperate","Warmhouse",19,11,8,0.0260491974284357,0.30439184034362
"percentile_latbin_OLS","q50","occurrence10_k2_tropical_temperate","Hothouse",20,8,12,0.00183912357271335,0.384039146396434
"percentile_latbin_OLS","q50","occurrence10_k2_tropical_temperate_polar","Coldhouse",7,4,3,-0.138291544782127,0.186434621649894
"percentile_latbin_OLS","q50","occurrence10_k2_tropical_temperate_polar","Coolhouse",12,5,7,-0.122506412038129,0.246051453580581
"percentile_latbin_OLS","q50","occurrence10_k2_tropical_temperate_polar","Transitional",10,8,2,-0.162362631423875,0.0992353979897602
"percentile_latbin_OLS","q50","occurrence10_k2_tropical_temperate_polar","Warmhouse",12,7,5,-0.00249702053119996,0.27266662833753
"percentile_latbin_OLS","q50","occurrence10_k2_tropical_temperate_polar","Hothouse",10,4,6,0.0379379262862412,0.223680308889069
"percentile_latbin_OLS","q50","occurrence10_k3_tropical_temperate","Coldhouse",9,7,2,-0.152576875686344,0.366743151798034
"percentile_latbin_OLS","q50","occurrence10_k3_tropical_temperate","Coolhouse",11,7,4,-0.177376592406345,0.336847861371608
"percentile_latbin_OLS","q50","occurrence10_k3_tropical_temperate","Transitional",15,11,4,-0.111351598415628,0.132982399281412
"percentile_latbin_OLS","q50","occurrence10_k3_tropical_temperate","Warmhouse",14,9,5,-0.111186376640185,0.28475839056486
"percentile_latbin_OLS","q50","occurrence10_k3_tropical_temperate","Hothouse",11,6,5,0.0555109008100623,0.263346960772486
"percentile_latbin_OLS","q50","occurrence10_k3_tropical_temperate_polar","Coldhouse",4,4,0,-0.208909185576981,0.139851685775788
"percentile_latbin_OLS","q50","occurrence10_k3_tropical_temperate_polar","Coolhouse",4,2,2,-0.0784094388964063,0.152914799393987
"percentile_latbin_OLS","q50","occurrence10_k3_tropical_temperate_polar","Transitional",7,5,2,-0.165862141048614,0.0515638349886031
"percentile_latbin_OLS","q50","occurrence10_k3_tropical_temperate_polar","Warmhouse",7,5,2,-0.159911540908684,0.279646681968657
"percentile_latbin_OLS","q50","occurrence10_k3_tropical_temperate_polar","Hothouse",6,3,3,-0.0161364286929755,0.222120638439928
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate","Coldhouse",24,12,12,-0.288690706002264,0.488252549981583
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate","Coolhouse",30,15,15,-0.225999196488274,0.254201518754751
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate","Transitional",33,17,16,-0.118332094793678,0.208897311480387
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate","Warmhouse",28,15,13,-0.0397130526866253,0.252995725254947
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate","Hothouse",27,11,16,-0.0871202701139458,0.304855880820504
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate_polar","Coldhouse",12,7,5,-0.255721069768817,0.245265555120814
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate_polar","Coolhouse",23,12,11,-0.259152306012214,0.27148473568806
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate_polar","Transitional",25,13,12,-0.173066356238633,0.135992500423726
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate_polar","Warmhouse",23,12,11,-0.0666191628934883,0.246140125184586
"percentile_latbin_OLS","q50","occurrence5_k1_tropical_temperate_polar","Hothouse",20,7,13,-0.0882587586528681,0.274704354738263
"percentile_latbin_OLS","q50","occurrence5_k2_tropical_temperate","Coldhouse",17,8,9,-0.246200644070016,0.352478310378447
"percentile_latbin_OLS","q50","occurrence5_k2_tropical_temperate","Coolhouse",26,12,14,-0.183295001324732,0.269264198058617
"percentile_latbin_OLS","q50","occurrence5_k2_tropical_temperate","Transitional",22,15,7,-0.140432552863632,0.218489381105976
"percentile_latbin_OLS","q50","occurrence5_k2_tropical_temperate","Warmhouse",20,12,8,-0.0763607849388903,0.275353029355918
"percentile_latbin_OLS","q50","occurrence5_k2_tropical_temperate","Hothouse",20,8,12,-0.0882587586528681,0.274704354738263
"percentile_latbin_OLS","q50","occurrence5_k2_tropical_temperate_polar","Coldhouse",8,5,3,-0.215867457436919,0.157692156178047
"percentile_latbin_OLS","q50","occurrence5_k2_tropical_temperate_polar","Coolhouse",17,8,9,-0.171337291367523,0.248832880402402
"percentile_latbin_OLS","q50","occurrence5_k2_tropical_temperate_polar","Transitional",12,8,4,-0.177031213585829,0.0772445311561592
"percentile_latbin_OLS","q50","occurrence5_k2_tropical_temperate_polar","Warmhouse",15,10,5,-0.101821975267052,0.247121562002134
"percentile_latbin_OLS","q50","occurrence5_k2_tropical_temperate_polar","Hothouse",13,6,7,-0.0871202701139458,0.166397102982336
"percentile_latbin_OLS","q50","occurrence5_k3_tropical_temperate","Coldhouse",11,7,4,-0.185534270803822,0.211550109607218
"percentile_latbin_OLS","q50","occurrence5_k3_tropical_temperate","Coolhouse",13,7,6,-0.17374391568513,0.256154460478371
"percentile_latbin_OLS","q50","occurrence5_k3_tropical_temperate","Transitional",16,12,4,-0.145699225516155,0.247094202708722
"percentile_latbin_OLS","q50","occurrence5_k3_tropical_temperate","Warmhouse",16,11,5,-0.119537407472073,0.275353029355918
"percentile_latbin_OLS","q50","occurrence5_k3_tropical_temperate","Hothouse",14,6,8,-0.0294015426834025,0.238212050086802
"percentile_latbin_OLS","q50","occurrence5_k3_tropical_temperate_polar","Coldhouse",5,4,1,-0.246200644070016,0.0797072246637971
"percentile_latbin_OLS","q50","occurrence5_k3_tropical_temperate_polar","Coolhouse",7,4,3,-0.171337291367523,0.218021293676524
"percentile_latbin_OLS","q50","occurrence5_k3_tropical_temperate_polar","Transitional",8,6,2,-0.185485247153777,0.0380493797075767
"percentile_latbin_OLS","q50","occurrence5_k3_tropical_temperate_polar","Warmhouse",10,8,2,-0.153404271091502,0.185163286716854
"percentile_latbin_OLS","q50","occurrence5_k3_tropical_temperate_polar","Hothouse",8,3,5,-0.0699334103971437,0.160485436770068
"percentile_latbin_OLS","q60","collection10_k1_tropical_temperate","Coldhouse",16,9,7,-0.665043891863467,0.838090499407774
"percentile_latbin_OLS","q60","collection10_k1_tropical_temperate","Coolhouse",25,12,13,-0.455279279695897,0.677434457014386
"percentile_latbin_OLS","q60","collection10_k1_tropical_temperate","Transitional",24,13,11,-0.17836758037977,0.461848694982762
"percentile_latbin_OLS","q60","collection10_k1_tropical_temperate","Warmhouse",20,13,7,0.0378952529881908,0.469772647815859
"percentile_latbin_OLS","q60","collection10_k1_tropical_temperate","Hothouse",20,9,11,0.0769349600663667,0.705062500448578
"percentile_latbin_OLS","q60","collection10_k1_tropical_temperate_polar","Coldhouse",10,5,5,-0.488736266097524,0.861071269601624
"percentile_latbin_OLS","q60","collection10_k1_tropical_temperate_polar","Coolhouse",14,7,7,-0.423857225426023,0.649689900308601
"percentile_latbin_OLS","q60","collection10_k1_tropical_temperate_polar","Transitional",13,6,7,-0.277099294927093,0.198382047346063
"percentile_latbin_OLS","q60","collection10_k1_tropical_temperate_polar","Warmhouse",13,9,4,-0.163510707971876,0.412323842753161
"percentile_latbin_OLS","q60","collection10_k1_tropical_temperate_polar","Hothouse",8,3,5,0.0933788971965553,0.531580773064257
"percentile_latbin_OLS","q60","collection10_k2_tropical_temperate","Coldhouse",9,6,3,-0.352709323580715,0.705174642742652
"percentile_latbin_OLS","q60","collection10_k2_tropical_temperate","Coolhouse",12,7,5,-0.510140498410557,0.550181759546161
"percentile_latbin_OLS","q60","collection10_k2_tropical_temperate","Transitional",14,10,4,-0.109755785889751,0.591601857774903
"percentile_latbin_OLS","q60","collection10_k2_tropical_temperate","Warmhouse",15,8,7,-0.16086142748655,0.449498281009161
"percentile_latbin_OLS","q60","collection10_k2_tropical_temperate","Hothouse",11,6,5,0.309853228509833,0.703376414635403
"percentile_latbin_OLS","q60","collection10_k2_tropical_temperate_polar","Coldhouse",5,3,2,-0.352709323580715,0.601794749705903
"percentile_latbin_OLS","q60","collection10_k2_tropical_temperate_polar","Coolhouse",5,3,2,-0.142148638810898,0.463316769570955
"percentile_latbin_OLS","q60","collection10_k2_tropical_temperate_polar","Transitional",2,1,1,-0.24354319733734,0.125690580751938
"percentile_latbin_OLS","q60","collection10_k2_tropical_temperate_polar","Warmhouse",9,5,4,-0.186364497671087,0.325981712695984
"percentile_latbin_OLS","q60","collection10_k2_tropical_temperate_polar","Hothouse",3,1,2,0.309853228509833,0.517742190892734
"percentile_latbin_OLS","q60","collection10_k3_tropical_temperate","Coldhouse",4,4,0,-0.488736266097524,0.380334074460877
"percentile_latbin_OLS","q60","collection10_k3_tropical_temperate","Coolhouse",6,3,3,-0.12191679318258,0.419912546970733
"percentile_latbin_OLS","q60","collection10_k3_tropical_temperate","Transitional",7,5,2,-0.101658955194101,0.45071992874979
"percentile_latbin_OLS","q60","collection10_k3_tropical_temperate","Warmhouse",9,5,4,-0.163510707971876,0.410968463130525
"percentile_latbin_OLS","q60","collection10_k3_tropical_temperate","Hothouse",7,4,3,-0.00118861627303713,0.744425041020565
"percentile_latbin_OLS","q60","collection10_k3_tropical_temperate_polar","Coldhouse",1,1,0,-0.352709323580715,0
"percentile_latbin_OLS","q60","collection10_k3_tropical_temperate_polar","Coolhouse",3,1,2,-0.101684947554262,0.295573601106772
"percentile_latbin_OLS","q60","collection10_k3_tropical_temperate_polar","Transitional",1,0,1,-0.117852616585402,0
"percentile_latbin_OLS","q60","collection10_k3_tropical_temperate_polar","Warmhouse",4,3,1,-0.174937602821481,0.157350247880094
"percentile_latbin_OLS","q60","collection10_k3_tropical_temperate_polar","Hothouse",2,0,2,0.517065786533846,0.207212558024013
"percentile_latbin_OLS","q60","collection5_k1_tropical_temperate","Coldhouse",23,11,12,-0.58020335425287,0.698207515441947
"percentile_latbin_OLS","q60","collection5_k1_tropical_temperate","Coolhouse",29,14,15,-0.201118439832185,0.392754427730438
"percentile_latbin_OLS","q60","collection5_k1_tropical_temperate","Transitional",31,16,15,-0.132552671011685,0.272814270605809
"percentile_latbin_OLS","q60","collection5_k1_tropical_temperate","Warmhouse",25,14,11,-0.0197533027455452,0.381025885997836
"percentile_latbin_OLS","q60","collection5_k1_tropical_temperate","Hothouse",23,10,13,-0.0354508000455327,0.423473736067893
"percentile_latbin_OLS","q60","collection5_k1_tropical_temperate_polar","Coldhouse",12,7,5,-0.477899073800996,0.447769610241438
"percentile_latbin_OLS","q60","collection5_k1_tropical_temperate_polar","Coolhouse",21,11,10,-0.201118439832185,0.324189415382223
"percentile_latbin_OLS","q60","collection5_k1_tropical_temperate_polar","Transitional",22,11,11,-0.152897726317285,0.254514898929284
"percentile_latbin_OLS","q60","collection5_k1_tropical_temperate_polar","Warmhouse",18,10,8,0.01915917686783,0.294761039996134
"percentile_latbin_OLS","q60","collection5_k1_tropical_temperate_polar","Hothouse",18,7,11,-0.0679234353728489,0.374897893615882
"percentile_latbin_OLS","q60","collection5_k2_tropical_temperate","Coldhouse",12,7,5,-0.477899073800996,0.59028499846001
"percentile_latbin_OLS","q60","collection5_k2_tropical_temperate","Coolhouse",21,10,11,-0.194733499735889,0.392754427730438
"percentile_latbin_OLS","q60","collection5_k2_tropical_temperate","Transitional",20,14,6,-0.120008869470998,0.298318416786942
"percentile_latbin_OLS","q60","collection5_k2_tropical_temperate","Warmhouse",17,10,7,-0.119798415721901,0.304925994123932
"percentile_latbin_OLS","q60","collection5_k2_tropical_temperate","Hothouse",16,7,9,-0.0183947683354706,0.346119594443593
"percentile_latbin_OLS","q60","collection5_k2_tropical_temperate_polar","Coldhouse",6,3,3,-0.315754998114618,0.549796290115514
"percentile_latbin_OLS","q60","collection5_k2_tropical_temperate_polar","Coolhouse",14,7,7,-0.186391626653957,0.309324370637762
"percentile_latbin_OLS","q60","collection5_k2_tropical_temperate_polar","Transitional",11,7,4,-0.167215120550023,0.272814270605809
