"method_group","slope_metric","Analysis scope","QC Scenario","Group 1","Group 2","n1","n2","Median difference","W statistics","p value","p-adjusted value"
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Coolhouse","Warmhouse",11,14,-0.189678337629027,55,0.119594732077315,0.149493415096643
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Transitional","Hothouse",15,11,0.0370965300712691,62,0.149635355247859,0.166261505830955
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate","Transitional","Warmhouse",15,14,0.132210620958892,117,0.707310535769519,0.707310535769519
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coldhouse","Warmhouse",4,7,-0.351585295711465,0,0.0053667080514986,0.0355350971727052
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coldhouse","Hothouse",4,6,-0.451643057934835,0,0.00710701943454103,0.0355350971727052
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coldhouse","Coolhouse",4,4,-0.273439896491785,2,0.056175598845232,0.14043899711308
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coolhouse","Hothouse",4,6,-0.17820316144305,4,0.0549097044076186,0.14043899711308
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coldhouse","Transitional",4,7,-0.400481375940042,6,0.0781878608798223,0.156375721759645
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coolhouse","Transitional",4,7,-0.127041479448257,9,0.197545792452075,0.282208274931536
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Coolhouse","Warmhouse",4,7,-0.07814539921968,9,0.197545792452075,0.282208274931536
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Warmhouse","Hothouse",7,6,-0.10005776222337,16,0.260158400253683,0.325198000317104
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Transitional","Hothouse",7,6,-0.0511616819947932,17,0.308537538725987,0.342819487473319
"per_cell_all_cells_OLS","all_cells_slope","Combined","occurrence10_k3_tropical_temperate_polar","Transitional","Warmhouse",7,7,0.0488960802285768,25,0.550836606365381,0.550836606365381
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coldhouse","Warmhouse",23,25,-0.578398692716477,94,3.40179394821539e-05,0.000210182039160965
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coldhouse","Hothouse",23,23,-0.676346173792992,85,4.20364078321929e-05,0.000210182039160965
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coldhouse","Transitional",23,31,-0.496034946955138,142,9.07359022242857e-05,0.000302453007414286
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coolhouse","Hothouse",29,23,-0.345251845470482,149,0.000349384555475359,0.000873461388688397
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coolhouse","Warmhouse",29,25,-0.247304364393968,176,0.000626220706580652,0.0012524414131613
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coolhouse","Transitional",29,31,-0.164940618632628,272,0.00441847567063577,0.00736412611772629
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Coldhouse","Coolhouse",23,29,-0.33109432832251,231,0.0301035928719924,0.0430051326742748
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Transitional","Hothouse",31,23,-0.180311226837854,284,0.103925503361259,0.129906879201573
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Warmhouse","Hothouse",25,23,-0.0979474810765141,241,0.171226796256806,0.190251995840896
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate","Transitional","Warmhouse",31,25,-0.0823637457613397,351,0.276476260726279,0.276476260726279
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coolhouse","Hothouse",21,18,-0.321838775292013,63,0.000203454399917512,0.00203454399917512
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coldhouse","Hothouse",12,18,-0.600225718750386,31,0.000600793284038223,0.00300396642019111
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coolhouse","Warmhouse",21,18,-0.180056508183486,78,0.000926027660132838,0.00308675886710946
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coldhouse","Warmhouse",12,18,-0.458443451641858,37,0.0014201971523813,0.00355049288095324
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coldhouse","Transitional",12,22,-0.401582010137385,60,0.00498769612093745,0.0099753922418749
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coolhouse","Transitional",21,22,-0.123195066679012,133,0.00892038241730997,0.01486730402885
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Transitional","Hothouse",22,18,-0.198643708613001,141,0.0622655757326118,0.0889508224751596
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Warmhouse","Hothouse",18,18,-0.141782267108527,130,0.159475493680904,0.19934436710113
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Transitional","Warmhouse",22,18,-0.0568614415044733,164,0.181215363992943,0.201350404436604
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k1_tropical_temperate_polar","Coldhouse","Coolhouse",12,21,-0.278386943458373,104,0.210520284338456,0.210520284338456
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coolhouse","Hothouse",21,16,-0.391357805060367,54,0.000251113556046382,0.00251113556046382
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coldhouse","Hothouse",12,16,-0.604390189322639,27,0.000736292255941804,0.00368146127970902
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coldhouse","Transitional",12,20,-0.402198906635917,65,0.0169436730841478,0.0423591827103695
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coldhouse","Warmhouse",12,17,-0.334325214592925,52,0.0141934780938942,0.0423591827103695
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coolhouse","Transitional",21,20,-0.189166522373645,136,0.0276171268590319,0.0460285447650532
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coolhouse","Warmhouse",21,17,-0.121292830330654,111,0.024593001067368,0.0460285447650532
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Warmhouse","Hothouse",17,16,-0.270064974729714,85,0.0344476030032366,0.0492108614331952
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Transitional","Hothouse",20,16,-0.202191282686722,108,0.0505504298184922,0.0631880372731153
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Coldhouse","Coolhouse",12,21,-0.213032384262271,114,0.333460826809017,0.370512029787796
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate","Transitional","Warmhouse",20,17,0.0678736920429912,170,0.506078866832364,0.506078866832364
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate_polar","Coolhouse","Hothouse",14,7,-0.248646931893836,11,0.00257358091652781,0.0257358091652781
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate_polar","Coldhouse","Hothouse",6,7,-0.326660331323127,10,0.0668072012688581,0.167018003172145
"per_cell_all_cells_OLS","all_cells_slope","Combined","collection5_k2_tropical_temperate_polar","Transitional","Hothouse",11,7,-0.215968835080211,21,0.0618248447907414,0.167018003172145
