"bin_midpoint","hemisphere","stage","n_cells","n_valid_lat_bins","min_abs_lat_bin_mid","max_abs_lat_bin_mid","lat_range_diagnostic","has_tropical","has_temperate","has_polar","sum_nT","mean_nT","median_nT","min_nT","max_nT","has_adjacent_tt","k_min","k_max","k_mean","k_median","k_cv","k_evenness","dominant_lat_bin_prop","pass_tropical","pass_temperate","pass_polar","pass_adjacent_tt","pass_n_lat_bins","label","color","slope_filter_id","qc_name","qc_type","occurrence_min","collection_min","min_cells_per_latbin","zone_requirement","require_tropical","require_temperate","require_polar","require_adjacent_tt","require_min_lat_bins"
286.7,"Northern","Artinskian",13,5,4.797034,49.126503,44.329469,TRUE,TRUE,FALSE,1141,87.7692307692308,83,5,255,TRUE,0,6,2.16666666666667,2,0.942111439531992,0,0.461538461538462,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
291.81,"Northern","Sakmarian",13,6,4.797034,73.221345,68.424311,TRUE,TRUE,TRUE,1347,103.615384615385,42,17,449,TRUE,1,4,2.16666666666667,2,0.53955932051539,0.461538461538462,0.307692307692308,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
296.21,"Northern","Asselian",10,5,4.797034,73.221345,68.424311,TRUE,TRUE,TRUE,550,55,40,6,149,TRUE,0,3,1.66666666666667,1.5,0.726636084983398,0,0.3,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
301.3,"Northern","Gzhelian",5,4,4.797034,73.221345,68.424311,TRUE,TRUE,TRUE,457,91.4,32,7,347,TRUE,0,2,0.833333333333333,1,0.903327183250897,0,0.4,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
305.35,"Northern","Kasimovian",2,2,14.532644,35.905157,21.372513,TRUE,TRUE,FALSE,30,15,15,7,23,FALSE,0,1,0.333333333333333,0,1.54919333848297,0,0.5,TRUE,TRUE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
311.1,"Northern","Moscovian",4,4,4.797034,35.905157,31.108123,TRUE,TRUE,FALSE,225,56.25,26,5,168,TRUE,0,1,0.666666666666667,1,0.774596669241483,0,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
319.3,"Northern","Bashkirian",8,4,4.797034,49.126503,44.329469,TRUE,TRUE,FALSE,340,42.5,33,5,121,TRUE,0,4,1.33333333333333,1,1.12915897906362,0,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,"good","Northern","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
326.85,"Northern","Serpukhovian",5,2,4.797034,14.532644,9.73561,TRUE,FALSE,FALSE,597,119.4,58,5,283,FALSE,0,3,0.833333333333333,0,1.59499216299015,0,0.6,TRUE,FALSE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
338.5,"Northern","Visean",5,3,4.797034,24.73561,19.938576,TRUE,FALSE,FALSE,67,13.4,14,5,21,TRUE,0,3,0.833333333333333,0.5,1.40285423334001,0,0.6,TRUE,FALSE,TRUE,TRUE,TRUE,"bad","Bad hemisphere","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
352.78,"Northern","Tournaisian",1,1,14.532644,14.532644,0,TRUE,FALSE,FALSE,58,58,58,58,58,FALSE,0,1,0.166666666666667,0,2.44948974278318,0,1,TRUE,FALSE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
365.505,"Northern","Famennian",2,1,4.797034,4.797034,0,TRUE,FALSE,FALSE,53,26.5,26.5,13,40,FALSE,0,2,0.333333333333333,0,2.44948974278318,0,1,TRUE,FALSE,TRUE,FALSE,TRUE,"bad","Bad hemisphere","occurrence5","occurrence5_k1_tropical_temperate","occurrence",5,NA,1,"tropical_temperate",TRUE,TRUE,FALSE,TRUE,FALSE
